customer_id,group,age_group,device,channel,pre_kyc_rate,kyc_completed,churned_30d,revenue_30d_eur
525,control,25-34,web,google_play,0.7297,0,0,6.47
526,control,45+,android,referral,0.5295,1,0,4.64
527,control,45+,android,website,0.435,1,0,19.83
528,control,35-44,web,app_store,0.7076,1,0,30.49
529,control,25-34,ios,google_play,0.7337,1,0,16.25
530,control,35-44,android,website,0.5105,0,0,0.0
531,control,35-44,ios,app_store,0.5456,0,0,0.57
532,control,25-34,ios,google_play,0.7215,1,0,7.11
533,control,35-44,android,website,0.4227,0,0,1.22
534,control,18-24,ios,app_store,0.4286,0,1,0.0
535,control,25-34,ios,google_play,0.6025,1,0,23.59
536,control,25-34,android,website,0.5342,1,0,22.67
537,control,18-24,ios,website,0.4312,1,0,20.06
538,control,18-24,android,google_play,0.5437,0,0,7.91
539,control,35-44,android,referral,0.6373,0,0,1.46
540,control,45+,web,referral,0.4976,1,0,18.44
541,control,35-44,ios,google_play,0.7987,1,0,31.17
542,control,35-44,ios,app_store,0.6604,1,0,21.51
543,control,45+,ios,website,0.5863,1,0,21.5
544,control,18-24,ios,app_store,0.4395,0,0,0.74
545,control,25-34,android,website,0.4088,1,0,15.5
546,control,25-34,web,google_play,0.6228,1,0,11.98
547,control,18-24,ios,google_play,0.7144,1,0,28.09
548,control,35-44,ios,google_play,0.5552,0,1,0.0
549,control,25-34,ios,google_play,0.6275,0,1,6.79
550,control,25-34,android,referral,0.4972,0,0,5.59
551,control,18-24,android,app_store,0.4585,1,0,8.38
552,control,18-24,android,referral,0.5614,0,1,7.61
553,control,45+,android,app_store,0.4566,1,0,16.45
554,control,18-24,ios,website,0.4116,0,1,0.0
555,control,25-34,web,referral,0.4998,1,0,20.19
556,control,25-34,android,google_play,0.4251,0,0,0.54
557,control,25-34,android,app_store,0.6041,1,0,16.77
558,control,35-44,ios,website,0.6338,1,0,14.97
559,control,25-34,android,website,0.5734,0,0,0.34
560,control,18-24,web,google_play,0.4633,1,0,10.87
561,control,25-34,android,google_play,0.6565,0,0,6.37
562,control,35-44,android,website,0.6025,0,1,4.67
563,control,35-44,android,app_store,0.5866,0,1,4.44
564,control,35-44,web,website,0.5435,0,1,2.19
565,control,35-44,android,google_play,0.5441,0,0,3.68
566,control,35-44,ios,app_store,0.6414,0,0,0.85
567,control,18-24,android,website,0.6054,1,0,13.48
568,control,25-34,android,google_play,0.667,1,0,28.26
569,control,25-34,web,referral,0.5855,1,0,23.31
570,control,25-34,android,google_play,0.6191,1,0,14.63
571,control,35-44,android,google_play,0.5079,0,1,0.0
572,control,25-34,ios,google_play,0.6744,1,0,7.79
573,control,35-44,web,google_play,0.5395,0,1,1.22
574,control,45+,android,website,0.5112,0,0,3.89
575,control,25-34,android,website,0.7635,1,0,18.71
576,control,45+,web,website,0.4204,1,0,18.89
577,control,35-44,ios,google_play,0.8698,1,0,20.01
578,control,45+,web,app_store,0.5453,0,1,0.0
579,control,25-34,ios,app_store,0.546,1,0,27.05
580,control,25-34,ios,website,0.5024,1,0,16.82
581,control,25-34,android,google_play,0.7652,1,0,19.77
582,control,18-24,android,google_play,0.5654,0,1,1.14
583,control,25-34,ios,google_play,0.5707,1,0,19.87
584,control,45+,ios,google_play,0.5297,0,1,10.98
585,control,35-44,web,website,0.5905,0,0,0.0
586,control,18-24,ios,website,0.5153,1,0,11.31
587,control,25-34,android,referral,0.6237,1,1,12.81
588,control,18-24,ios,app_store,0.6979,1,0,16.0
589,control,18-24,ios,google_play,0.4758,0,0,1.62
590,control,45+,android,app_store,0.5476,1,0,11.76
591,control,25-34,ios,website,0.5602,1,0,17.7
592,control,25-34,ios,website,0.5261,1,0,27.37
593,control,35-44,android,google_play,0.6818,1,0,17.1
594,control,18-24,ios,website,0.3991,0,1,3.15
595,control,25-34,ios,google_play,0.4267,1,0,20.06
596,control,35-44,web,app_store,0.614,1,0,21.89
597,control,35-44,android,google_play,0.5849,1,0,26.24
598,control,45+,ios,app_store,0.4278,0,0,4.36
599,control,35-44,ios,referral,0.5192,0,0,3.49
600,control,25-34,ios,website,0.7205,1,0,12.05
601,control,35-44,android,website,0.583,1,1,22.44
602,control,45+,web,referral,0.5376,0,1,0.46
603,control,35-44,web,website,0.7316,1,0,12.75
604,control,45+,ios,google_play,0.6278,0,0,4.2
605,control,35-44,ios,app_store,0.7675,1,0,27.25
606,control,45+,android,google_play,0.4116,1,0,22.36
607,control,18-24,ios,referral,0.4886,1,0,17.77
608,control,35-44,android,referral,0.6654,1,0,12.11
609,control,25-34,ios,website,0.5992,1,0,27.13
610,control,35-44,android,app_store,0.686,1,0,17.66
611,control,35-44,ios,app_store,0.4955,1,0,16.26
612,control,45+,android,referral,0.5823,1,0,21.33
613,control,45+,ios,app_store,0.6151,1,0,15.31
614,control,25-34,ios,google_play,0.6909,1,0,13.48
615,control,35-44,android,google_play,0.5635,0,0,1.13
616,control,35-44,android,google_play,0.6375,0,0,1.12
617,control,25-34,ios,website,0.5039,1,0,11.24
618,control,18-24,ios,referral,0.5626,1,0,10.57
619,control,18-24,android,website,0.3926,0,0,7.0
620,control,35-44,android,google_play,0.5353,0,0,5.91
621,control,25-34,android,google_play,0.5567,1,0,13.06
622,control,45+,ios,referral,0.5267,1,0,23.33
623,control,25-34,ios,google_play,0.5553,0,0,4.61
624,control,45+,android,google_play,0.402,1,0,16.06
625,control,25-34,ios,website,0.7229,1,0,10.65
626,control,35-44,ios,app_store,0.586,1,0,20.05
627,control,18-24,ios,app_store,0.5824,0,0,10.22
628,control,35-44,android,referral,0.4753,0,0,3.55
629,control,35-44,android,website,0.6546,1,0,23.99
630,control,45+,android,app_store,0.5094,1,0,16.73
631,control,35-44,android,app_store,0.5505,1,0,23.53
632,control,18-24,android,referral,0.5112,1,0,17.1
633,control,25-34,android,website,0.5956,0,0,0.0
634,control,18-24,android,website,0.2398,1,0,13.67
635,control,18-24,ios,app_store,0.4901,0,0,3.98
636,control,35-44,android,referral,0.6065,0,1,7.4
637,control,35-44,ios,referral,0.6456,1,0,17.08
638,control,35-44,android,google_play,0.7964,1,0,18.18
639,control,45+,ios,google_play,0.519,1,0,14.48
640,control,35-44,android,website,0.6252,1,0,27.37
641,control,35-44,ios,website,0.7309,1,0,27.0
642,control,18-24,ios,website,0.5696,1,0,13.94
643,control,25-34,android,referral,0.5421,1,0,8.9
644,control,35-44,ios,website,0.4832,0,0,0.0
645,control,45+,android,google_play,0.5656,1,0,21.62
646,control,18-24,ios,google_play,0.6976,1,0,18.81
647,control,25-34,android,website,0.5697,0,0,0.69
648,control,35-44,android,app_store,0.6847,0,0,4.48
649,control,18-24,android,app_store,0.7234,1,1,10.62
650,control,25-34,web,website,0.603,0,0,6.36
651,control,45+,android,google_play,0.4179,0,1,2.12
652,control,35-44,ios,website,0.5901,0,0,0.0
653,control,25-34,android,app_store,0.6756,1,0,15.8
654,control,45+,android,google_play,0.4861,1,0,15.59
655,control,25-34,android,app_store,0.6865,0,1,4.81
656,control,45+,web,website,0.4606,0,0,7.7
657,control,25-34,ios,website,0.5927,0,0,7.51
658,control,35-44,android,google_play,0.5679,0,0,4.07
659,control,25-34,ios,google_play,0.6288,0,0,2.83
660,control,25-34,android,app_store,0.583,0,0,1.45
661,control,45+,android,website,0.3273,1,0,7.39
662,control,18-24,ios,referral,0.5507,0,1,3.43
663,control,18-24,android,website,0.3773,1,0,12.89
664,control,25-34,android,app_store,0.5334,1,0,25.31
665,control,35-44,ios,website,0.5224,0,0,2.78
666,control,35-44,android,app_store,0.6669,0,0,6.19
667,control,45+,web,app_store,0.5879,0,0,1.76
668,control,25-34,ios,app_store,0.6508,1,1,13.95
669,control,25-34,ios,app_store,0.5046,1,0,21.63
670,control,18-24,ios,app_store,0.5481,0,0,4.5
671,control,35-44,web,website,0.4482,1,0,19.93
672,control,45+,android,app_store,0.4842,1,0,17.44
673,control,35-44,ios,website,0.6378,1,0,22.74
674,control,35-44,ios,referral,0.7354,1,0,21.87
675,control,25-34,web,google_play,0.6238,1,0,4.94
676,control,45+,android,google_play,0.6067,0,1,2.57
677,control,25-34,ios,website,0.5868,1,0,24.09
678,control,18-24,ios,app_store,0.5373,0,1,0.0
679,control,25-34,android,google_play,0.6459,0,0,0.0
680,control,18-24,web,google_play,0.6085,0,0,3.0
681,control,25-34,android,website,0.4841,1,0,21.12
682,control,18-24,android,website,0.5063,0,0,1.84
683,control,25-34,ios,website,0.5425,0,0,8.15
684,control,35-44,android,website,0.3853,1,0,29.06
685,control,25-34,android,google_play,0.6112,1,0,6.45
686,control,25-34,android,website,0.4224,0,0,2.12
687,control,45+,android,referral,0.5523,1,0,4.31
688,control,35-44,ios,google_play,0.5132,1,0,21.97
689,control,25-34,web,referral,0.5484,0,0,1.05
690,control,25-34,ios,referral,0.6013,1,0,15.15
691,control,45+,android,google_play,0.6021,1,0,24.89
692,control,25-34,ios,app_store,0.5633,1,0,10.03
693,control,25-34,web,app_store,0.49,0,0,0.0
694,control,45+,ios,website,0.5251,1,0,4.34
695,control,25-34,android,app_store,0.5486,0,1,8.07
696,control,35-44,android,google_play,0.6592,0,0,7.24
697,control,35-44,web,website,0.475,1,0,16.24
698,control,35-44,web,referral,0.6429,1,0,10.35
699,control,25-34,android,website,0.7236,1,0,23.0
700,control,25-34,ios,website,0.5469,0,1,13.42
701,control,25-34,android,google_play,0.5909,0,1,2.65
702,control,18-24,android,app_store,0.3831,1,0,10.78
703,control,45+,ios,website,0.4278,1,0,25.45
704,control,25-34,ios,app_store,0.6428,0,1,0.0
705,control,35-44,android,google_play,0.5696,1,0,15.8
706,control,35-44,web,referral,0.6752,1,0,2.17
707,control,35-44,ios,google_play,0.67,0,1,2.41
708,control,25-34,android,website,0.4206,1,0,10.33
709,control,25-34,ios,website,0.6472,1,0,25.55
710,control,45+,ios,website,0.3966,1,0,12.14
711,control,35-44,ios,google_play,0.5748,1,0,22.68
712,control,35-44,web,google_play,0.6244,1,0,17.37
713,control,45+,ios,app_store,0.6614,0,1,3.95
714,control,35-44,android,website,0.4657,0,1,5.38
715,control,18-24,android,app_store,0.5278,1,0,17.68
716,control,35-44,ios,google_play,0.6485,1,0,14.11
717,control,18-24,web,website,0.5386,1,0,13.13
718,control,35-44,android,app_store,0.6807,1,0,21.05
719,control,45+,android,google_play,0.4737,0,0,0.0
720,control,25-34,ios,app_store,0.6869,0,0,9.54
721,control,25-34,android,app_store,0.6724,1,0,18.79
722,control,18-24,android,app_store,0.6587,0,0,2.29
723,control,45+,web,app_store,0.5462,0,0,4.46
724,control,18-24,ios,referral,0.5986,0,1,1.36
725,control,18-24,web,referral,0.518,1,0,16.93
726,control,25-34,ios,website,0.4493,1,0,11.21
727,control,18-24,android,website,0.4538,1,0,20.25
728,control,25-34,web,website,0.545,0,0,3.22
729,control,25-34,android,referral,0.5872,0,1,4.17
730,control,25-34,android,google_play,0.6238,1,0,26.9
731,control,18-24,web,app_store,0.4097,0,0,0.6
732,control,18-24,ios,website,0.5014,1,0,17.23
733,control,25-34,web,referral,0.7656,0,1,0.0
734,control,18-24,android,app_store,0.5956,0,0,5.48
735,control,35-44,web,google_play,0.6553,0,0,3.44
736,control,25-34,ios,google_play,0.6473,1,0,18.1
737,control,25-34,ios,google_play,0.5868,0,0,2.93
738,control,25-34,web,website,0.3957,1,0,14.53
739,control,25-34,android,google_play,0.6126,1,0,32.98
740,control,18-24,ios,referral,0.3901,1,0,18.23
741,control,18-24,ios,website,0.49,0,0,4.57
742,control,45+,ios,app_store,0.5357,0,0,0.0
743,control,18-24,web,website,0.4502,1,0,23.31
744,control,25-34,ios,website,0.7397,1,0,17.26
745,control,25-34,android,google_play,0.7219,1,0,20.67
746,control,25-34,android,google_play,0.6586,1,0,23.41
747,control,25-34,web,website,0.462,0,1,3.13
748,control,35-44,web,google_play,0.7597,1,0,13.94
749,control,35-44,web,app_store,0.6455,1,0,4.03
750,control,25-34,android,google_play,0.5006,1,0,15.68
751,control,25-34,android,app_store,0.5686,0,1,1.04
752,control,25-34,ios,website,0.6427,1,0,11.14
753,control,25-34,ios,app_store,0.5581,1,1,26.72
754,control,35-44,android,website,0.5572,1,0,23.9
755,control,25-34,ios,google_play,0.6413,1,0,7.02
756,control,25-34,android,website,0.4379,1,0,18.92
757,control,45+,ios,google_play,0.5244,1,0,13.1
758,control,18-24,android,referral,0.464,0,0,4.82
759,control,25-34,android,referral,0.6655,1,0,13.2
760,control,35-44,android,app_store,0.5134,1,0,14.77
761,control,18-24,web,website,0.5093,1,0,23.78
762,control,18-24,ios,app_store,0.4448,1,0,22.92
763,control,18-24,web,website,0.3953,0,1,8.93
764,control,45+,ios,website,0.4014,0,0,2.72
765,control,18-24,android,app_store,0.4928,1,0,9.27
766,control,18-24,android,app_store,0.5304,1,0,23.53
767,control,18-24,ios,google_play,0.5952,0,0,6.84
768,control,18-24,android,website,0.3342,0,1,5.76
769,control,35-44,ios,website,0.5725,0,1,0.82
770,control,25-34,ios,app_store,0.546,0,0,0.0
771,control,35-44,web,google_play,0.6487,1,0,21.22
772,control,35-44,android,google_play,0.5746,0,0,0.31
773,control,35-44,ios,google_play,0.6295,1,0,16.15
774,control,18-24,android,app_store,0.4564,1,0,35.44
775,control,45+,android,google_play,0.644,0,1,11.16
776,control,35-44,ios,referral,0.5533,1,0,22.76
777,control,18-24,ios,google_play,0.534,0,1,1.12
778,control,35-44,ios,website,0.5946,1,0,13.67
779,control,45+,android,google_play,0.4859,1,0,22.29
780,control,25-34,web,google_play,0.5249,1,0,26.98
781,control,45+,web,website,0.3211,1,0,14.93
782,control,25-34,ios,app_store,0.5507,1,0,15.26
783,control,35-44,web,app_store,0.5192,1,0,18.53
784,control,45+,android,referral,0.6603,1,0,9.67
785,control,25-34,ios,referral,0.8172,1,0,9.85
786,control,35-44,web,website,0.5519,0,0,0.0
787,control,25-34,ios,app_store,0.4936,1,0,21.28
788,control,35-44,ios,app_store,0.685,1,0,19.63
789,control,35-44,ios,app_store,0.5475,0,0,7.59
790,control,25-34,ios,referral,0.5921,0,0,0.0
791,control,25-34,ios,website,0.5157,0,1,0.0
792,control,25-34,android,google_play,0.536,0,0,5.14
793,control,18-24,android,referral,0.5176,1,0,12.77
794,control,18-24,ios,app_store,0.4509,1,0,13.2
795,control,25-34,ios,google_play,0.5598,0,0,7.15
796,control,18-24,ios,app_store,0.6376,1,0,14.68
797,control,18-24,web,google_play,0.5333,0,0,1.93
798,control,35-44,ios,referral,0.666,1,0,16.5
799,control,35-44,android,referral,0.4374,0,1,2.82
800,control,35-44,android,app_store,0.6618,0,0,5.97
801,control,25-34,ios,app_store,0.5512,1,0,10.74
802,control,45+,ios,google_play,0.6359,1,0,16.87
803,control,35-44,ios,app_store,0.6383,0,0,7.68
804,control,18-24,ios,google_play,0.521,0,1,11.18
805,control,18-24,ios,google_play,0.4318,0,0,0.0
806,control,35-44,ios,app_store,0.8,0,0,4.69
807,control,18-24,ios,app_store,0.6203,1,0,16.86
808,control,25-34,android,app_store,0.635,1,0,17.41
809,control,45+,ios,referral,0.7115,1,0,13.26
810,control,18-24,ios,google_play,0.5839,0,0,6.22
811,control,18-24,android,google_play,0.6342,0,0,6.04
812,control,45+,ios,google_play,0.5077,1,0,33.14
813,control,35-44,ios,website,0.645,0,0,0.0
814,control,18-24,ios,app_store,0.5056,1,0,7.51
815,control,45+,ios,app_store,0.4957,0,0,10.9
816,control,45+,android,website,0.4638,0,0,3.31
817,control,25-34,android,website,0.4246,1,0,15.26
818,control,35-44,android,app_store,0.6124,1,0,19.13
819,control,25-34,android,google_play,0.551,0,0,0.0
820,control,18-24,ios,referral,0.427,0,1,4.85
821,control,35-44,ios,app_store,0.5894,1,0,17.52
822,control,25-34,ios,app_store,0.5784,1,0,24.44
823,control,35-44,android,google_play,0.6642,0,1,6.59
824,control,35-44,android,app_store,0.6088,1,0,23.64
825,control,18-24,android,website,0.5918,1,0,19.15
826,control,35-44,ios,website,0.6276,1,0,27.63
827,control,25-34,android,google_play,0.5317,0,1,5.57
828,control,45+,ios,website,0.4913,1,0,14.8
829,control,25-34,ios,google_play,0.5882,1,0,13.14
830,control,35-44,ios,website,0.625,0,0,0.99
831,control,35-44,android,app_store,0.5908,1,0,21.53
832,control,25-34,android,google_play,0.5257,0,1,0.0
833,control,35-44,ios,website,0.5867,0,0,4.06
834,control,35-44,ios,google_play,0.6729,1,0,13.0
835,control,35-44,android,app_store,0.5055,0,0,0.0
836,control,35-44,web,google_play,0.6314,1,1,11.45
837,control,45+,ios,website,0.3697,1,0,17.86
838,control,25-34,ios,app_store,0.6944,0,0,6.25
839,control,25-34,android,website,0.5682,0,0,1.07
840,control,18-24,android,website,0.6063,1,0,5.54
841,control,35-44,android,website,0.4567,0,0,14.86
842,control,25-34,android,app_store,0.6567,1,0,24.71
843,control,25-34,ios,website,0.6409,1,0,23.59
844,control,18-24,ios,app_store,0.5414,0,1,9.36
845,control,45+,web,referral,0.5059,1,0,18.55
846,control,25-34,web,website,0.4492,1,0,17.19
847,control,35-44,android,app_store,0.4783,1,1,26.13
848,control,18-24,android,website,0.4159,1,0,26.09
849,control,45+,ios,google_play,0.4455,0,0,5.71
850,control,18-24,web,google_play,0.6637,1,1,23.29
851,control,18-24,web,google_play,0.4158,1,0,10.57
852,control,45+,android,website,0.4679,1,0,16.46
853,control,45+,android,website,0.4909,0,1,9.63
854,control,25-34,android,referral,0.6246,0,1,6.4
855,control,25-34,ios,app_store,0.6416,0,0,0.0
856,control,35-44,ios,website,0.6617,0,0,1.59
857,control,45+,ios,website,0.4603,0,0,9.05
858,control,25-34,ios,website,0.573,0,1,5.14
859,control,25-34,android,google_play,0.5525,0,0,4.15
860,control,35-44,ios,google_play,0.7402,1,0,19.27
861,control,35-44,android,website,0.714,0,1,3.2
862,control,35-44,ios,google_play,0.5405,1,0,14.85
863,control,35-44,ios,app_store,0.4635,0,0,0.5
864,control,18-24,ios,google_play,0.6115,0,1,7.14
865,control,45+,android,app_store,0.5816,0,0,4.36
866,control,45+,ios,app_store,0.6926,1,0,22.24
867,control,35-44,ios,app_store,0.685,1,0,21.28
868,control,18-24,android,website,0.5877,0,0,8.57
869,control,25-34,android,referral,0.7288,0,1,5.14
870,control,35-44,ios,google_play,0.7532,1,0,22.94
871,control,18-24,android,app_store,0.5865,0,1,4.1
872,control,45+,android,website,0.3534,0,1,0.09
873,control,25-34,android,app_store,0.5653,0,1,2.69
874,control,35-44,android,referral,0.64,0,0,5.62
875,control,45+,ios,google_play,0.538,0,0,5.94
876,control,25-34,ios,app_store,0.603,0,1,8.72
877,control,25-34,android,google_play,0.7014,0,0,1.84
878,control,35-44,ios,google_play,0.5755,0,0,4.31
879,control,35-44,android,website,0.6099,0,0,3.04
880,control,25-34,android,app_store,0.5913,1,0,27.75
881,control,35-44,android,referral,0.5474,1,0,20.26
882,control,45+,ios,website,0.4099,0,0,4.92
883,control,25-34,web,referral,0.4699,0,1,3.37
884,control,18-24,ios,referral,0.6248,0,0,2.69
885,control,25-34,android,app_store,0.5609,0,0,0.0
886,control,25-34,android,google_play,0.5099,0,0,0.0
887,control,18-24,android,website,0.3259,0,0,4.14
888,control,18-24,ios,google_play,0.6006,0,0,3.69
889,control,35-44,android,app_store,0.5721,1,0,19.11
890,control,25-34,web,app_store,0.5189,1,0,23.65
891,control,45+,ios,app_store,0.4589,0,1,3.83
892,control,25-34,ios,referral,0.6169,1,0,15.91
893,control,18-24,ios,google_play,0.6036,0,0,2.74
894,control,35-44,android,website,0.5196,0,0,4.38
895,control,45+,ios,referral,0.4709,0,0,2.13
896,control,25-34,android,app_store,0.5614,1,0,24.39
897,control,25-34,ios,website,0.6496,1,0,17.93
898,control,18-24,ios,app_store,0.5592,1,0,19.51
899,control,25-34,android,app_store,0.5715,1,0,13.1
900,control,25-34,ios,app_store,0.5799,1,0,24.39
901,control,25-34,android,google_play,0.5048,1,0,26.63
902,control,18-24,android,google_play,0.4522,0,0,0.0
903,control,25-34,ios,google_play,0.4831,0,0,4.94
904,control,45+,ios,app_store,0.6305,0,1,3.11
905,control,35-44,web,app_store,0.633,1,0,19.7
906,control,25-34,ios,website,0.5726,0,0,5.13
