transaction_id,user_id,tx_date,amount_eur,category,merchant,channel,status,country
46418,2859,2025-01-02 11:43:18.013179984,64.73,shopping,Zalando,p2p,completed,FR
44419,2736,2025-01-02 11:51:10.478867754,21.59,transport,DB Bahn,card,completed,IT
47583,2918,2025-01-02 11:52:52.872688272,65.75,groceries,Rewe,online,completed,DE
8427,508,2025-01-02 11:54:10.578844647,13.65,dining,Pizza Express,online,completed,IT
39887,2443,2025-01-02 12:01:48.406588680,178.92,cash,ATM Withdrawal,card,completed,ES
6202,373,2025-01-02 12:08:27.195136356,112.81,groceries,Tesco,online,completed,DE
28061,1731,2025-01-02 12:08:46.953335227,10.91,groceries,Edeka,card,completed,NL
48737,2985,2025-01-02 12:15:01.391431308,14.68,groceries,Carrefour,card,completed,DE
10225,623,2025-01-02 12:18:02.268518944,34.29,groceries,Lidl,online,completed,DE
57059,3438,2025-01-02 12:23:05.414358209,30.87,dining,Cafe Nero,card,completed,NL
80673,4890,2025-01-02 12:23:56.757239842,54.44,groceries,Lidl,card,completed,IT
42609,2606,2025-01-02 12:24:03.635687439,21.77,p2p,P2P Transfer,card,completed,ES
36680,2246,2025-01-02 12:30:28.518755682,15.91,entertainment,Netflix,card,completed,AT
71008,4312,2025-01-02 12:33:14.401916919,65.18,health,Dr. Klein,p2p,refunded,ES
41168,2522,2025-01-02 12:37:47.784670291,33.88,groceries,Aldi,online,completed,AT
37017,2275,2025-01-02 12:41:21.658913868,197.01,bills,E.ON,online,completed,FR
68677,4181,2025-01-02 12:45:34.276165009,40.67,p2p,P2P Transfer,card,completed,PL
18508,1124,2025-01-02 12:46:10.738585182,42.63,dining,Pizza Express,card,completed,PL
5516,335,2025-01-02 12:51:02.256685369,58.15,bills,E.ON,card,completed,ES
13877,823,2025-01-02 12:53:30.729024219,39.96,groceries,Edeka,card,completed,FR
59067,3582,2025-01-02 13:09:10.210129508,14.3,groceries,Carrefour,online,completed,IT
80577,4883,2025-01-02 13:10:25.888083934,46.78,groceries,Aldi,card,completed,DE
16802,1015,2025-01-02 13:13:31.214726512,27.81,transport,Uber,atm,completed,DE
67411,4090,2025-01-02 13:16:07.180703112,28.7,entertainment,Cinema City,card,refunded,DE
78627,4765,2025-01-02 13:19:35.599708214,28.72,groceries,Carrefour,card,completed,FR
33,4,2025-01-02 13:24:52.681281549,32.84,entertainment,Spotify,card,completed,IT
22350,1355,2025-01-02 13:25:01.797024348,253.86,travel,Lufthansa,online,completed,FR
33157,2045,2025-01-02 13:26:58.439613039,18.5,transport,Bolt,card,completed,IT
47795,2931,2025-01-02 13:32:23.025355359,34.66,shopping,MediaMarkt,card,declined,AT
1388,87,2025-01-02 13:33:59.759713255,33.47,shopping,IKEA,card,refunded,FR
58831,3563,2025-01-02 13:34:46.972780210,43.91,shopping,Amazon,card,completed,IT
30067,1858,2025-01-02 13:48:38.667327644,17.73,health,Pharmacy Plus,card,completed,IT
5905,359,2025-01-02 13:52:14.852442590,24.87,shopping,Amazon,card,completed,ES
77196,4676,2025-01-02 13:52:32.044974219,848.13,travel,Trainline,card,completed,DE
60389,3659,2025-01-02 13:53:18.511579864,153.58,bills,Allianz,online,completed,NL
49668,3037,2025-01-02 13:57:05.290126675,52.84,shopping,MediaMarkt,card,completed,ES
37941,2324,2025-01-02 14:03:43.428253639,170.31,bills,Vodafone,card,completed,DE
12514,751,2025-01-02 14:06:25.794655485,16.67,groceries,Edeka,online,completed,NL
25884,1581,2025-01-02 14:09:39.083481406,7.8,entertainment,Spotify,card,completed,IT
61680,3741,2025-01-02 14:11:00.078405924,23.4,transport,Bolt,p2p,completed,DE
17743,1075,2025-01-02 14:14:46.251328012,16.54,entertainment,Disney+,card,completed,ES
18887,1152,2025-01-02 14:15:06.541245175,22.41,health,Pharmacy Plus,card,completed,FR
11963,727,2025-01-02 14:21:41.596082913,225.55,bills,Rent Direct,online,completed,DE
60658,3674,2025-01-02 14:24:03.119165107,32.81,dining,Deliveroo,p2p,completed,ES
67751,4115,2025-01-02 14:33:15.955964858,18.16,transport,City Metro,card,completed,FR
68658,4179,2025-01-02 14:37:06.226039764,11.86,groceries,Aldi,p2p,completed,DE
1131,74,2025-01-02 14:50:43.413266264,56.15,groceries,Rewe,card,completed,DE
56818,3425,2025-01-02 14:51:41.277451953,23.03,health,FitLife Gym,card,completed,DE
76031,4613,2025-01-02 14:59:40.662311493,124.13,bills,E.ON,atm,completed,BE
63208,3834,2025-01-02 15:04:51.340596381,143.75,bills,Rent Direct,p2p,completed,DE
5070,300,2025-01-02 15:08:15.072829431,8.82,transport,City Metro,card,completed,DE
28754,1772,2025-01-02 15:28:04.566880997,52.05,health,Pharmacy Plus,card,completed,DE
25771,1572,2025-01-02 15:37:46.643263046,23.4,groceries,Rewe,card,completed,ES
18470,1121,2025-01-02 15:41:11.422629182,86.63,shopping,MediaMarkt,online,completed,DE
63442,3854,2025-01-02 15:43:55.363269492,505.97,bills,Vodafone,online,completed,IT
37294,2289,2025-01-02 15:49:44.829885103,29.52,transport,City Metro,card,completed,DE
29534,1825,2025-01-02 15:49:54.508393516,31.4,groceries,Edeka,atm,completed,ES
11039,670,2025-01-02 15:56:06.619284663,23.13,dining,Pizza Express,online,completed,ES
8270,493,2025-01-02 16:01:43.387044386,41.84,groceries,Carrefour,card,completed,BE
13105,780,2025-01-02 16:05:08.045396211,33.41,dining,McDonald's,card,completed,DE
51417,3150,2025-01-02 16:08:17.779870213,172.77,travel,Airbnb,online,completed,FR
40508,2483,2025-01-02 16:13:57.229705384,34.55,groceries,Aldi,card,completed,DE
54383,3298,2025-01-02 16:28:35.607269493,45.09,cash,ATM Withdrawal,online,completed,ES
33351,2057,2025-01-02 16:32:10.288135348,48.98,groceries,Rewe,online,completed,NL
54833,3317,2025-01-02 16:41:25.326010498,22.83,transport,Uber,card,completed,FR
64221,3899,2025-01-02 16:56:16.588181656,45.87,groceries,Edeka,card,completed,NL
23532,1427,2025-01-02 17:05:47.420081998,114.67,groceries,Carrefour,card,completed,IT
24264,1472,2025-01-02 17:06:30.465331225,239.08,travel,Airbnb,card,completed,DE
13674,811,2025-01-02 17:07:23.421717143,28.31,groceries,Tesco,online,completed,ES
7630,454,2025-01-02 17:32:15.270359245,64.13,groceries,Rewe,online,completed,ES
39475,2416,2025-01-02 17:39:56.921029943,40.25,groceries,Rewe,card,completed,DE
29212,1804,2025-01-02 18:02:29.117903691,8.41,dining,Pizza Express,card,completed,NL
22215,1346,2025-01-02 18:06:25.116675007,19.11,health,Apollo,card,completed,PL
37034,2275,2025-01-02 18:09:13.882121651,30.38,health,Dr. Klein,online,completed,DE
63676,3867,2025-01-02 18:12:10.787922789,126.17,cash,ATM Withdrawal,card,completed,FR
2092,128,2025-01-02 18:14:15.422751015,48.62,groceries,Carrefour,card,completed,ES
32319,2000,2025-01-02 18:15:43.349478837,7.66,transport,Bolt,online,completed,NL
25555,1554,2025-01-02 18:22:25.258986157,62.58,groceries,Rewe,card,completed,IT
4223,260,2025-01-02 18:31:35.733131719,127.65,shopping,MediaMarkt,card,completed,NL
48310,2962,2025-01-02 18:38:44.898221221,110.3,cash,ATM Withdrawal,card,completed,FR
5252,313,2025-01-02 18:52:22.286357253,17.76,transport,Bolt,p2p,completed,PL
15353,924,2025-01-02 18:58:12.880682685,9.76,transport,DB Bahn,card,completed,AT
27423,1687,2025-01-02 19:07:21.676551283,41.1,shopping,Amazon,card,completed,IT
18546,1128,2025-01-02 19:17:05.749164119,167.12,travel,Airbnb,card,completed,DE
59864,3632,2025-01-02 19:20:03.209610920,24.04,health,Apollo,card,completed,IT
58088,3511,2025-01-02 19:27:26.909534018,4.46,dining,McDonald's,online,completed,ES
61205,3698,2025-01-02 19:31:29.083781933,75.26,groceries,Aldi,card,completed,FR
71780,4353,2025-01-02 19:37:27.491846583,69.24,groceries,Carrefour,card,completed,NL
34548,2122,2025-01-02 19:40:10.115889600,144.03,bills,Vodafone,card,completed,DE
42338,2588,2025-01-02 19:43:19.816303192,56.4,groceries,Carrefour,online,completed,DE
70213,4262,2025-01-02 19:54:52.344325762,42.65,groceries,Tesco,card,completed,DE
24709,1502,2025-01-02 19:58:10.345613514,252.81,bills,E.ON,card,completed,PL
77976,4726,2025-01-02 20:04:02.844119121,90.3,travel,Airbnb,online,completed,ES
75013,4550,2025-01-02 20:13:13.728525389,171.47,cash,ATM Withdrawal,atm,completed,DE
38766,2375,2025-01-02 20:13:46.812913034,27.19,dining,Starbucks,atm,completed,PL
54111,3283,2025-01-02 20:17:29.841564102,43.07,entertainment,Disney+,card,completed,FR
11681,715,2025-01-02 20:20:44.855317872,96.33,groceries,Carrefour,card,completed,FR
41451,2541,2025-01-02 20:30:16.290053159,281.56,bills,Utility Co,card,completed,DE
65994,3996,2025-01-02 20:46:14.699551258,61.22,groceries,Tesco,online,completed,DE
69339,4212,2025-01-02 20:48:55.786009152,18.13,dining,Starbucks,card,completed,IT
24735,1504,2025-01-02 20:51:25.663860408,4.9,transport,DB Bahn,card,completed,IT
35374,2173,2025-01-02 20:57:41.561552972,52.05,transport,FlixBus,card,completed,ES
23721,1440,2025-01-02 21:15:40.440812616,7.49,dining,Starbucks,card,completed,ES
31460,1940,2025-01-02 21:18:44.351736537,25.96,dining,McDonald's,online,completed,DE
42911,2629,2025-01-02 21:21:09.675925663,44.3,shopping,MediaMarkt,card,completed,DE
25147,1529,2025-01-02 21:28:52.828575343,14.88,dining,Pizza Express,card,completed,NL
56053,3384,2025-01-02 21:30:38.701536330,49.15,shopping,Zalando,card,completed,DE
11080,674,2025-01-02 21:33:23.355444841,8.36,groceries,Lidl,online,completed,ES
66223,4010,2025-01-02 21:34:12.172364112,211.21,travel,Ryanair,card,completed,IT
6592,403,2025-01-02 21:40:02.971639450,27.31,dining,Pizza Express,online,completed,DE
80707,4891,2025-01-02 21:46:20.724368007,67.9,bills,Allianz,card,completed,IT
79823,4837,2025-01-02 21:50:47.527309170,161.43,groceries,Carrefour,card,completed,ES
15844,958,2025-01-02 22:05:17.582105325,57.34,groceries,Aldi,card,refunded,FR
34432,2119,2025-01-02 22:11:49.921815295,57.16,health,Dr. Klein,card,completed,DE
76539,4640,2025-01-02 22:12:35.901139835,15.84,entertainment,Netflix,online,completed,NL
52790,3217,2025-01-02 22:15:36.723829512,37.23,groceries,Edeka,card,completed,IT
1550,98,2025-01-02 22:15:53.304676081,189.17,travel,Airbnb,p2p,completed,DE
979,67,2025-01-02 22:16:31.100681766,53.49,bills,E.ON,card,completed,DE
38317,2348,2025-01-02 22:17:49.260349055,28.09,transport,Uber,card,completed,DE
72856,4418,2025-01-02 22:25:18.925615606,41.91,groceries,Carrefour,online,completed,NL
50168,3070,2025-01-02 22:29:12.307103318,99.92,groceries,Aldi,atm,completed,DE
721,51,2025-01-02 22:30:05.655978403,59.11,groceries,Rewe,card,completed,IT
29644,1833,2025-01-02 22:31:33.530962077,51.39,shopping,MediaMarkt,online,completed,DE
37108,2280,2025-01-02 22:42:30.363420211,26.75,dining,McDonald's,card,completed,NL
60493,3665,2025-01-02 22:46:01.982298699,14.68,entertainment,Netflix,card,completed,PL
9794,589,2025-01-02 22:52:51.439328641,58.87,groceries,Edeka,card,completed,BE
48468,2969,2025-01-02 22:57:13.126414400,134.1,bills,Vodafone,card,completed,DE
46179,2843,2025-01-02 23:00:39.840504312,126.05,shopping,MediaMarkt,online,declined,DE
5096,301,2025-01-02 23:07:50.655353880,38.47,transport,Bolt,card,completed,FR
59034,3579,2025-01-02 23:35:56.603752293,12.08,groceries,Edeka,card,completed,DE
62070,3763,2025-01-02 23:52:09.242702688,41.85,shopping,H&M,card,completed,NL
706,50,2025-01-02 23:56:47.863074413,11.48,entertainment,Spotify,online,completed,DE
68967,4195,2025-01-02 23:59:43.832875096,10.38,transport,City Metro,card,completed,FR
300,24,2025-01-03 00:03:29.723082059,22.27,groceries,Aldi,online,completed,AT
56643,3415,2025-01-03 00:11:44.198839728,24.19,entertainment,Disney+,atm,completed,FR
56774,3421,2025-01-03 00:13:51.035241907,37.96,groceries,Aldi,card,completed,ES
34080,2098,2025-01-03 00:20:49.312863850,38.91,transport,FlixBus,card,declined,FR
50237,3079,2025-01-03 00:27:04.470933913,8.13,entertainment,Spotify,online,completed,DE
1464,92,2025-01-03 00:33:51.011238165,40.99,shopping,Amazon,card,completed,NL
43381,2667,2025-01-03 00:42:13.108702429,28.78,dining,Pizza Express,card,completed,DE
54720,3312,2025-01-03 00:43:42.540788856,179.4,shopping,IKEA,card,completed,DE
9113,547,2025-01-03 00:44:20.462900628,114.68,bills,E.ON,online,completed,DE
66019,3998,2025-01-03 00:46:44.285002469,21.85,cash,ATM Withdrawal,card,completed,ES
9249,554,2025-01-03 00:50:59.675320095,18.73,dining,Pizza Express,card,completed,DE
164,14,2025-01-03 00:55:00.112504823,8.94,entertainment,Netflix,card,completed,DE
10917,663,2025-01-03 01:15:40.822476963,38.42,transport,Uber,card,completed,PL
48973,2999,2025-01-03 01:18:31.431673558,24.35,transport,FlixBus,card,completed,DE
25289,1538,2025-01-03 01:19:29.836833242,12.57,transport,Uber,card,completed,DE
72579,4403,2025-01-03 01:27:58.969300677,52.19,entertainment,Netflix,card,completed,PL
12440,746,2025-01-03 01:36:14.116095843,38.96,groceries,Tesco,card,completed,BE
52714,3214,2025-01-03 01:40:42.035765897,139.59,bills,Utility Co,card,completed,FR
27501,1693,2025-01-03 02:01:03.486747558,9.68,groceries,Aldi,card,completed,NL
51801,3168,2025-01-03 02:03:21.838223318,11.43,transport,FlixBus,card,completed,FR
68256,4154,2025-01-03 02:07:09.163882387,359.69,bills,Allianz,card,completed,ES
1933,122,2025-01-03 02:07:28.064964728,84.46,transport,FlixBus,online,completed,FR
78203,4740,2025-01-03 02:12:34.781508028,16.11,dining,Pizza Express,online,completed,DE
25919,1584,2025-01-03 02:12:41.592173996,24.58,health,Pharmacy Plus,card,completed,DE
26406,1616,2025-01-03 02:23:43.750407808,305.19,bills,E.ON,card,completed,PL
35786,2198,2025-01-03 02:34:35.215975130,27.25,dining,McDonald's,card,completed,ES
17659,1068,2025-01-03 02:34:55.893024505,122.48,shopping,Zalando,card,completed,IT
81564,4955,2025-01-03 02:38:51.347169715,57.78,groceries,Carrefour,card,completed,BE
56732,3418,2025-01-03 02:40:48.006375623,56.02,shopping,Amazon,online,completed,ES
52002,3178,2025-01-03 02:52:21.354037037,39.41,shopping,Amazon,card,completed,PL
14309,855,2025-01-03 02:53:02.310210565,21.47,groceries,Tesco,card,completed,NL
1623,102,2025-01-03 03:06:43.377565472,32.83,groceries,Tesco,card,completed,DE
34664,2128,2025-01-03 03:09:44.807794695,49.26,shopping,H&M,online,completed,DE
2145,133,2025-01-03 03:31:18.290787830,68.63,transport,Uber,p2p,completed,NL
50958,3122,2025-01-03 03:50:00.950078832,22.16,transport,City Metro,card,completed,ES
56833,3426,2025-01-03 03:54:29.159653968,46.79,groceries,Tesco,card,completed,IT
47881,2936,2025-01-03 03:57:55.276905156,47.91,p2p,P2P Transfer,card,completed,NL
5948,361,2025-01-03 03:58:13.572464684,167.01,bills,Utility Co,card,completed,DE
48175,2952,2025-01-03 04:04:20.789847819,109.54,groceries,Rewe,online,completed,DE
69466,4217,2025-01-03 04:14:14.873748639,45.85,groceries,Carrefour,p2p,completed,FR
73335,4447,2025-01-03 04:16:00.580693702,38.02,groceries,Lidl,card,completed,BE
30135,1863,2025-01-03 04:18:49.075251834,8.57,dining,Cafe Nero,card,completed,FR
38653,2368,2025-01-03 04:20:12.159865484,266.53,travel,Ryanair,p2p,completed,DE
63953,3879,2025-01-03 04:36:00.482180302,34.94,dining,Starbucks,online,completed,DE
12513,751,2025-01-03 04:41:02.140606682,33.38,groceries,Edeka,card,completed,DE
28602,1764,2025-01-03 04:42:11.501424590,21.51,groceries,Aldi,card,completed,DE
55810,3368,2025-01-03 04:52:54.186040724,24.04,groceries,Carrefour,card,completed,DE
34830,2139,2025-01-03 05:15:16.365910800,34.89,shopping,H&M,atm,completed,IT
51209,3137,2025-01-03 05:17:36.602401583,24.55,entertainment,Cinema City,card,completed,DE
46146,2840,2025-01-03 05:27:06.397915772,100.13,bills,E.ON,online,completed,DE
7351,441,2025-01-03 05:32:30.037893737,14.6,dining,Cafe Nero,atm,completed,DE
63291,3839,2025-01-03 05:32:55.458994139,34.71,shopping,Zalando,online,completed,IT
14570,873,2025-01-03 05:39:23.235470510,106.0,shopping,H&M,online,completed,DE
3003,187,2025-01-03 05:50:34.456625082,24.74,transport,FlixBus,card,completed,DE
28824,1778,2025-01-03 05:51:07.640071951,49.37,shopping,Zalando,p2p,completed,DE
53396,3251,2025-01-03 05:54:25.275945133,23.3,groceries,Lidl,online,completed,DE
21454,1297,2025-01-03 05:58:24.749032601,41.61,groceries,Tesco,card,completed,PL
22728,1375,2025-01-03 06:03:11.853273263,20.28,entertainment,Disney+,online,completed,DE
13247,791,2025-01-03 06:31:32.072325479,36.58,shopping,IKEA,card,completed,FR
44571,2747,2025-01-03 06:37:59.392345025,20.66,health,Pharmacy Plus,card,completed,FR
17955,1092,2025-01-03 06:43:56.618644091,22.31,dining,Cafe Nero,card,completed,DE
31808,1965,2025-01-03 06:45:55.255463081,361.01,travel,Lufthansa,card,completed,DE
70153,4256,2025-01-03 06:46:43.629787853,50.7,dining,McDonald's,p2p,completed,NL
25799,1574,2025-01-03 06:46:49.683969402,28.23,groceries,Edeka,p2p,completed,FR
75378,4569,2025-01-03 06:50:51.495963146,19.22,shopping,MediaMarkt,card,completed,ES
70943,4307,2025-01-03 06:56:05.370165251,324.86,travel,Airbnb,online,declined,DE
66847,4051,2025-01-03 07:00:22.195341362,28.58,groceries,Lidl,card,completed,ES
14574,874,2025-01-03 07:25:06.605576379,9.22,groceries,Carrefour,p2p,completed,AT
69639,4227,2025-01-03 07:28:54.962726937,727.71,travel,Lufthansa,card,completed,PL
42820,2625,2025-01-03 07:44:45.737405410,35.95,shopping,IKEA,atm,completed,NL
46863,2878,2025-01-03 07:44:49.325554625,40.6,groceries,Rewe,card,completed,DE
73734,4469,2025-01-03 07:46:49.626605827,13.78,groceries,Carrefour,card,completed,DE
33223,2049,2025-01-03 07:54:32.746934554,90.8,dining,Pizza Express,card,completed,ES
77462,4692,2025-01-03 07:54:49.798305120,13.56,groceries,Carrefour,online,completed,ES
26525,1623,2025-01-03 07:58:49.910482770,14.43,entertainment,Cinema City,card,completed,PL
55101,3332,2025-01-03 08:05:43.829653620,161.32,bills,Vodafone,card,completed,ES
59189,3592,2025-01-03 08:09:11.951355925,14.87,shopping,IKEA,card,completed,IT
76846,4657,2025-01-03 08:25:26.401055237,12.15,dining,Deliveroo,online,completed,FR
57140,3441,2025-01-03 08:29:24.144636114,65.3,groceries,Carrefour,online,completed,IT
37666,2313,2025-01-03 08:34:54.708495358,161.14,dining,Starbucks,card,completed,IT
50773,3111,2025-01-03 08:38:07.402939900,9.46,entertainment,Steam,card,completed,ES
68144,4146,2025-01-03 08:49:31.041336696,54.52,shopping,MediaMarkt,card,completed,ES
38437,2352,2025-01-03 08:55:50.275267213,15.98,entertainment,Cinema City,card,completed,ES
47600,2918,2025-01-03 08:58:39.502146933,34.44,bills,E.ON,card,completed,ES
9756,588,2025-01-03 09:01:28.585888057,146.87,bills,E.ON,card,refunded,DE
18731,1139,2025-01-03 09:22:01.632893283,75.6,bills,Rent Direct,card,completed,DE
22228,1347,2025-01-03 09:27:45.453436709,23.46,groceries,Carrefour,card,completed,FR
79482,4815,2025-01-03 09:29:25.941380804,45.01,groceries,Aldi,online,completed,FR
2691,163,2025-01-03 09:40:44.530383106,21.31,dining,Pizza Express,online,completed,BE
21563,1305,2025-01-03 09:41:20.476488405,22.34,dining,McDonald's,card,declined,AT
37497,2299,2025-01-03 09:51:50.708372840,11.76,dining,Starbucks,card,completed,IT
14230,850,2025-01-03 09:53:35.965437086,43.06,shopping,MediaMarkt,atm,completed,ES
53186,3237,2025-01-03 10:11:04.399214314,42.15,groceries,Carrefour,card,completed,BE
57179,3442,2025-01-03 10:18:24.908545546,49.91,groceries,Edeka,card,completed,DE
68862,4189,2025-01-03 10:36:41.770974942,55.15,cash,ATM Withdrawal,online,completed,DE
81189,4926,2025-01-03 10:36:49.360016877,227.66,travel,Airbnb,p2p,completed,FR
40047,2456,2025-01-03 10:37:23.145047886,19.82,transport,City Metro,card,completed,DE
19465,1179,2025-01-03 10:39:48.214476478,15.58,dining,Pizza Express,card,completed,AT
71535,4338,2025-01-03 10:46:30.934691811,56.7,bills,Allianz,online,completed,IT
58557,3543,2025-01-03 10:47:31.370690555,137.42,travel,Lufthansa,online,completed,DE
46395,2857,2025-01-03 10:48:02.596211827,57.31,shopping,Amazon,card,completed,IT
18283,1110,2025-01-03 10:52:34.512567611,11.35,transport,FlixBus,atm,completed,ES
