user_id,jtbd_segment,dormancy_bucket,group,balance_eur,prior_logins,reactivated_60d,retained_m3,arpu_eur
421,digital_newcomers,30-60d,control,43.1,1.0,0,0,3.4
422,digital_newcomers,30-60d,control,256.82,6.6,0,0,3.4
423,digital_newcomers,30-60d,control,240.19,11.0,0,0,3.4
424,digital_newcomers,30-60d,control,280.27,4.9,0,0,3.4
425,digital_newcomers,30-60d,control,44.55,6.6,0,0,3.4
426,digital_newcomers,30-60d,control,69.37,4.3,0,0,3.4
427,digital_newcomers,30-60d,control,113.04,6.1,0,0,3.4
428,digital_newcomers,30-60d,control,31.91,7.5,0,0,3.4
429,digital_newcomers,30-60d,control,200.16,1.0,0,0,3.4
430,digital_newcomers,30-60d,control,656.11,1.0,0,0,3.4
431,digital_newcomers,30-60d,control,95.2,8.0,0,0,3.4
432,digital_newcomers,30-60d,control,338.04,7.4,0,0,3.4
433,digital_newcomers,30-60d,control,208.02,6.9,0,0,3.4
434,digital_newcomers,30-60d,control,634.18,4.1,0,0,3.4
435,digital_newcomers,30-60d,control,240.38,2.1,1,1,3.4
436,digital_newcomers,30-60d,control,309.31,2.0,0,0,3.4
437,digital_newcomers,30-60d,control,443.02,1.3,0,0,3.4
438,digital_newcomers,30-60d,control,493.36,6.7,0,0,3.4
439,digital_newcomers,30-60d,control,1083.11,7.2,0,0,3.4
440,digital_newcomers,30-60d,control,2140.08,5.5,0,0,3.4
441,digital_newcomers,30-60d,control,344.55,7.1,0,0,3.4
442,digital_newcomers,30-60d,control,107.13,11.8,1,0,3.4
443,digital_newcomers,30-60d,control,509.15,5.7,1,0,3.4
444,digital_newcomers,30-60d,control,87.05,6.9,0,0,3.4
445,digital_newcomers,30-60d,control,355.29,5.1,0,0,3.4
446,digital_newcomers,30-60d,control,176.22,5.4,0,0,3.4
447,digital_newcomers,30-60d,control,509.31,1.7,0,0,3.4
448,digital_newcomers,30-60d,control,180.59,6.9,0,0,3.4
449,digital_newcomers,30-60d,control,708.33,9.1,0,0,3.4
450,digital_newcomers,30-60d,control,72.83,8.1,0,0,3.4
451,digital_newcomers,30-60d,control,67.75,5.9,0,0,3.4
452,digital_newcomers,30-60d,control,381.79,6.4,0,0,3.4
453,digital_newcomers,30-60d,control,795.43,9.1,0,0,3.4
454,digital_newcomers,30-60d,control,189.81,5.6,0,0,3.4
455,digital_newcomers,30-60d,control,263.84,9.1,1,0,3.4
456,digital_newcomers,30-60d,control,117.61,4.3,0,0,3.4
457,digital_newcomers,30-60d,control,158.53,7.2,0,0,3.4
458,digital_newcomers,30-60d,control,1085.56,7.5,0,0,3.4
459,digital_newcomers,30-60d,control,387.78,2.5,0,0,3.4
460,digital_newcomers,30-60d,control,188.82,5.5,1,1,3.4
461,digital_newcomers,30-60d,control,426.55,6.6,0,0,3.4
462,digital_newcomers,30-60d,control,242.98,7.3,0,0,3.4
463,digital_newcomers,30-60d,control,1456.49,2.1,0,0,3.4
464,digital_newcomers,30-60d,control,730.94,3.9,0,0,3.4
465,digital_newcomers,30-60d,control,542.61,8.4,0,0,3.4
466,digital_newcomers,30-60d,control,205.66,5.5,0,0,3.4
467,digital_newcomers,30-60d,control,750.66,6.5,0,0,3.4
468,digital_newcomers,30-60d,control,473.21,8.3,0,0,3.4
469,digital_newcomers,30-60d,control,444.26,5.3,0,0,3.4
470,digital_newcomers,30-60d,control,122.17,1.9,0,0,3.4
471,digital_newcomers,30-60d,control,228.89,4.9,0,0,3.4
472,digital_newcomers,30-60d,control,90.21,8.8,0,0,3.4
473,digital_newcomers,30-60d,control,326.51,2.5,0,0,3.4
474,digital_newcomers,30-60d,control,218.06,6.7,0,0,3.4
475,digital_newcomers,30-60d,control,823.16,5.2,0,0,3.4
476,digital_newcomers,30-60d,control,188.59,7.3,0,0,3.4
477,digital_newcomers,30-60d,control,178.36,9.7,0,0,3.4
478,digital_newcomers,30-60d,control,1540.21,6.2,0,0,3.4
479,digital_newcomers,30-60d,control,325.66,8.4,0,0,3.4
480,digital_newcomers,30-60d,control,123.59,7.1,0,0,3.4
481,digital_newcomers,30-60d,control,252.7,2.8,0,0,3.4
482,digital_newcomers,30-60d,control,78.12,1.6,0,0,3.4
483,digital_newcomers,30-60d,control,601.87,6.0,0,0,3.4
484,digital_newcomers,30-60d,control,210.06,5.6,0,0,3.4
485,digital_newcomers,30-60d,control,76.27,5.0,0,0,3.4
486,digital_newcomers,30-60d,control,350.72,7.4,0,0,3.4
487,digital_newcomers,30-60d,control,318.61,7.9,0,0,3.4
488,digital_newcomers,30-60d,control,493.96,2.6,0,0,3.4
489,digital_newcomers,30-60d,control,282.31,4.5,0,0,3.4
490,digital_newcomers,30-60d,control,148.71,3.3,1,1,3.4
491,digital_newcomers,30-60d,control,316.79,3.1,0,0,3.4
492,digital_newcomers,30-60d,control,95.09,4.6,0,0,3.4
493,digital_newcomers,30-60d,control,706.35,6.8,0,0,3.4
494,digital_newcomers,30-60d,control,364.66,1.0,0,0,3.4
495,digital_newcomers,30-60d,control,1209.56,6.3,0,0,3.4
496,digital_newcomers,30-60d,control,379.37,8.2,0,0,3.4
497,digital_newcomers,30-60d,control,63.7,6.5,0,0,3.4
498,digital_newcomers,30-60d,control,698.98,5.2,0,0,3.4
499,digital_newcomers,30-60d,control,88.73,1.0,0,0,3.4
500,digital_newcomers,30-60d,control,210.46,4.9,0,0,3.4
501,digital_newcomers,30-60d,control,638.3,5.6,0,0,3.4
502,digital_newcomers,30-60d,control,400.95,7.4,0,0,3.4
503,digital_newcomers,30-60d,control,536.56,3.1,0,0,3.4
504,digital_newcomers,30-60d,control,113.57,7.9,0,0,3.4
505,digital_newcomers,30-60d,control,116.26,9.8,0,0,3.4
506,digital_newcomers,30-60d,control,479.11,6.6,0,0,3.4
507,digital_newcomers,30-60d,control,728.57,5.4,0,0,3.4
508,digital_newcomers,30-60d,control,128.69,7.4,0,0,3.4
509,digital_newcomers,30-60d,control,69.85,4.2,0,0,3.4
510,digital_newcomers,30-60d,control,182.66,2.6,0,0,3.4
511,digital_newcomers,30-60d,control,136.61,7.9,0,0,3.4
512,digital_newcomers,30-60d,control,217.75,5.0,0,0,3.4
513,digital_newcomers,30-60d,control,127.32,3.1,0,0,3.4
514,digital_newcomers,30-60d,control,147.25,3.1,0,0,3.4
515,digital_newcomers,30-60d,control,438.68,2.0,0,0,3.4
516,digital_newcomers,30-60d,control,205.21,6.9,0,0,3.4
517,digital_newcomers,30-60d,control,76.49,2.8,1,1,3.4
518,digital_newcomers,30-60d,control,41.62,6.9,0,0,3.4
519,digital_newcomers,30-60d,control,216.5,7.4,1,1,3.4
520,digital_newcomers,30-60d,control,66.9,1.0,0,0,3.4
521,digital_newcomers,30-60d,control,111.27,4.9,0,0,3.4
522,digital_newcomers,30-60d,control,79.2,5.6,0,0,3.4
523,digital_newcomers,30-60d,control,331.09,7.1,0,0,3.4
524,digital_newcomers,30-60d,control,296.15,9.9,0,0,3.4
525,digital_newcomers,30-60d,control,234.17,8.8,0,0,3.4
526,digital_newcomers,30-60d,control,78.46,5.2,0,0,3.4
527,digital_newcomers,30-60d,control,367.4,6.5,0,0,3.4
528,digital_newcomers,30-60d,control,180.0,6.7,0,0,3.4
529,digital_newcomers,30-60d,control,236.5,6.2,0,0,3.4
530,digital_newcomers,30-60d,control,374.54,13.3,0,0,3.4
531,digital_newcomers,30-60d,control,317.1,4.1,0,0,3.4
532,digital_newcomers,30-60d,control,253.98,7.9,0,0,3.4
533,digital_newcomers,30-60d,control,285.41,8.8,0,0,3.4
534,digital_newcomers,30-60d,control,873.37,6.9,0,0,3.4
535,digital_newcomers,30-60d,control,92.21,3.9,0,0,3.4
536,digital_newcomers,30-60d,control,241.38,6.7,0,0,3.4
537,digital_newcomers,30-60d,control,59.61,8.4,0,0,3.4
538,digital_newcomers,30-60d,control,207.88,2.3,0,0,3.4
539,digital_newcomers,30-60d,control,35.47,7.6,0,0,3.4
540,digital_newcomers,30-60d,control,255.38,5.7,0,0,3.4
541,digital_newcomers,30-60d,control,212.1,4.3,0,0,3.4
542,digital_newcomers,30-60d,control,677.43,7.3,0,0,3.4
543,digital_newcomers,30-60d,control,202.52,2.1,0,0,3.4
544,digital_newcomers,30-60d,control,59.87,7.9,0,0,3.4
545,digital_newcomers,30-60d,control,1651.7,3.2,0,0,3.4
546,digital_newcomers,30-60d,control,1031.36,9.0,1,1,3.4
547,digital_newcomers,30-60d,control,245.08,6.7,0,0,3.4
548,digital_newcomers,30-60d,control,227.82,2.0,0,0,3.4
549,digital_newcomers,30-60d,control,350.73,5.4,0,0,3.4
550,digital_newcomers,30-60d,control,539.6,6.9,0,0,3.4
551,digital_newcomers,30-60d,control,195.49,2.2,0,0,3.4
552,digital_newcomers,30-60d,control,159.13,9.1,1,1,3.4
553,digital_newcomers,30-60d,control,159.07,6.6,0,0,3.4
554,digital_newcomers,30-60d,control,491.98,4.7,0,0,3.4
555,digital_newcomers,30-60d,control,216.11,2.5,0,0,3.4
556,digital_newcomers,30-60d,control,282.24,2.9,0,0,3.4
557,digital_newcomers,30-60d,control,168.58,11.9,0,0,3.4
558,digital_newcomers,30-60d,control,287.98,3.2,0,0,3.4
559,digital_newcomers,30-60d,control,274.0,1.0,0,0,3.4
560,digital_newcomers,30-60d,control,1121.39,4.9,0,0,3.4
561,digital_newcomers,30-60d,control,555.54,5.6,0,0,3.4
562,digital_newcomers,30-60d,control,39.62,7.6,0,0,3.4
563,digital_newcomers,30-60d,control,108.84,6.3,0,0,3.4
564,digital_newcomers,30-60d,control,160.33,7.5,0,0,3.4
565,digital_newcomers,30-60d,control,565.58,2.5,1,0,3.4
566,digital_newcomers,30-60d,control,602.98,6.2,0,0,3.4
567,digital_newcomers,30-60d,control,160.23,6.2,0,0,3.4
568,digital_newcomers,30-60d,control,227.53,5.9,0,0,3.4
569,digital_newcomers,30-60d,control,77.2,4.7,0,0,3.4
570,digital_newcomers,30-60d,control,81.89,5.5,0,0,3.4
571,digital_newcomers,30-60d,control,267.49,5.0,0,0,3.4
572,digital_newcomers,30-60d,control,366.97,2.7,0,0,3.4
573,digital_newcomers,30-60d,control,131.67,4.6,0,0,3.4
574,digital_newcomers,30-60d,control,165.11,8.2,0,0,3.4
575,digital_newcomers,30-60d,control,149.13,4.4,0,0,3.4
576,digital_newcomers,30-60d,control,589.55,7.6,0,0,3.4
577,digital_newcomers,30-60d,control,1501.34,3.4,0,0,3.4
578,digital_newcomers,30-60d,control,95.49,4.1,0,0,3.4
579,digital_newcomers,30-60d,control,105.03,3.4,0,0,3.4
580,digital_newcomers,30-60d,control,92.45,8.1,0,0,3.4
581,digital_newcomers,30-60d,control,2316.14,4.9,0,0,3.4
582,digital_newcomers,30-60d,control,86.81,10.3,0,0,3.4
583,digital_newcomers,30-60d,control,310.3,2.6,0,0,3.4
584,digital_newcomers,30-60d,control,99.77,9.7,1,1,3.4
585,digital_newcomers,30-60d,control,34.84,3.5,0,0,3.4
586,digital_newcomers,30-60d,control,645.68,8.8,0,0,3.4
587,digital_newcomers,30-60d,control,311.45,8.5,0,0,3.4
588,digital_newcomers,30-60d,control,243.15,6.7,0,0,3.4
589,digital_newcomers,30-60d,control,55.6,5.2,0,0,3.4
590,digital_newcomers,30-60d,control,217.36,4.6,0,0,3.4
591,digital_newcomers,30-60d,control,237.04,7.1,0,0,3.4
592,digital_newcomers,30-60d,control,176.32,6.2,0,0,3.4
593,digital_newcomers,30-60d,control,358.39,6.0,0,0,3.4
594,digital_newcomers,30-60d,control,527.73,1.1,0,0,3.4
595,digital_newcomers,30-60d,control,304.61,6.0,0,0,3.4
596,digital_newcomers,30-60d,control,169.07,7.7,0,0,3.4
597,digital_newcomers,30-60d,control,360.39,5.3,0,0,3.4
598,digital_newcomers,30-60d,control,452.77,9.1,0,0,3.4
599,digital_newcomers,30-60d,control,121.06,7.7,0,0,3.4
600,digital_newcomers,30-60d,control,851.55,3.8,0,0,3.4
601,digital_newcomers,30-60d,control,444.89,6.1,0,0,3.4
602,digital_newcomers,30-60d,control,340.94,7.4,0,0,3.4
603,digital_newcomers,30-60d,control,291.68,5.4,0,0,3.4
604,digital_newcomers,30-60d,control,119.04,4.5,0,0,3.4
605,digital_newcomers,30-60d,control,494.31,2.3,0,0,3.4
606,digital_newcomers,30-60d,control,47.93,6.1,0,0,3.4
607,digital_newcomers,30-60d,control,179.89,7.7,0,0,3.4
608,digital_newcomers,30-60d,control,294.43,5.3,1,1,3.4
609,digital_newcomers,30-60d,control,140.68,5.6,0,0,3.4
610,digital_newcomers,30-60d,control,335.19,2.5,0,0,3.4
611,digital_newcomers,30-60d,control,102.75,9.5,0,0,3.4
612,digital_newcomers,30-60d,control,308.56,6.4,0,0,3.4
613,digital_newcomers,30-60d,control,421.08,5.1,0,0,3.4
614,digital_newcomers,30-60d,control,491.54,4.6,0,0,3.4
615,digital_newcomers,30-60d,control,94.11,3.3,0,0,3.4
616,digital_newcomers,30-60d,control,438.72,10.5,0,0,3.4
617,digital_newcomers,30-60d,control,66.63,7.8,0,0,3.4
618,digital_newcomers,30-60d,control,169.79,6.3,0,0,3.4
619,digital_newcomers,30-60d,control,302.9,3.3,0,0,3.4
620,digital_newcomers,30-60d,control,70.18,7.4,0,0,3.4
621,digital_newcomers,30-60d,control,130.77,3.2,0,0,3.4
622,digital_newcomers,30-60d,control,197.72,4.5,0,0,3.4
623,digital_newcomers,30-60d,control,351.57,4.9,0,0,3.4
624,digital_newcomers,30-60d,control,157.02,8.7,0,0,3.4
625,digital_newcomers,30-60d,control,220.52,7.5,0,0,3.4
626,digital_newcomers,30-60d,control,251.11,6.4,0,0,3.4
627,digital_newcomers,30-60d,control,346.67,4.0,0,0,3.4
628,digital_newcomers,30-60d,control,380.5,1.0,0,0,3.4
629,digital_newcomers,30-60d,control,21.37,4.5,0,0,3.4
630,digital_newcomers,30-60d,control,189.84,2.3,1,0,3.4
631,digital_newcomers,30-60d,control,52.6,8.8,0,0,3.4
632,digital_newcomers,30-60d,control,94.26,4.5,0,0,3.4
633,digital_newcomers,30-60d,control,489.3,7.8,0,0,3.4
634,digital_newcomers,30-60d,control,177.17,3.8,0,0,3.4
635,digital_newcomers,30-60d,control,83.09,10.0,0,0,3.4
636,digital_newcomers,30-60d,control,96.59,4.3,0,0,3.4
637,digital_newcomers,30-60d,control,88.26,6.2,0,0,3.4
638,digital_newcomers,30-60d,control,42.76,5.1,0,0,3.4
639,digital_newcomers,30-60d,control,134.06,3.7,1,1,3.4
640,digital_newcomers,30-60d,control,255.99,6.6,0,0,3.4
641,digital_newcomers,30-60d,control,145.01,6.5,0,0,3.4
642,digital_newcomers,30-60d,control,505.96,3.0,0,0,3.4
643,digital_newcomers,30-60d,control,153.11,6.4,0,0,3.4
644,digital_newcomers,30-60d,control,197.02,5.4,0,0,3.4
645,digital_newcomers,30-60d,control,360.71,6.6,0,0,3.4
646,digital_newcomers,30-60d,control,173.41,8.0,0,0,3.4
647,digital_newcomers,30-60d,control,191.45,6.3,0,0,3.4
648,digital_newcomers,30-60d,control,83.74,7.9,0,0,3.4
649,digital_newcomers,30-60d,control,291.14,9.9,0,0,3.4
650,digital_newcomers,30-60d,control,280.48,4.6,0,0,3.4
651,digital_newcomers,30-60d,control,200.01,4.0,1,1,3.4
652,digital_newcomers,30-60d,control,132.45,4.0,0,0,3.4
653,digital_newcomers,30-60d,control,334.48,7.4,1,1,3.4
654,digital_newcomers,30-60d,control,262.51,7.0,0,0,3.4
655,digital_newcomers,30-60d,control,227.41,4.7,0,0,3.4
656,digital_newcomers,30-60d,control,170.45,4.3,0,0,3.4
657,digital_newcomers,30-60d,control,299.31,2.5,0,0,3.4
658,digital_newcomers,30-60d,control,226.93,3.2,0,0,3.4
659,digital_newcomers,30-60d,control,403.65,2.8,0,0,3.4
660,digital_newcomers,30-60d,control,414.49,6.0,0,0,3.4
661,digital_newcomers,30-60d,control,277.95,5.9,0,0,3.4
662,digital_newcomers,30-60d,control,389.74,7.2,0,0,3.4
663,digital_newcomers,30-60d,control,130.06,6.3,0,0,3.4
664,digital_newcomers,30-60d,control,84.2,2.3,0,0,3.4
665,digital_newcomers,30-60d,control,30.52,6.5,0,0,3.4
666,digital_newcomers,30-60d,control,696.87,4.8,0,0,3.4
667,digital_newcomers,30-60d,control,178.12,6.3,0,0,3.4
668,digital_newcomers,30-60d,control,169.01,8.5,0,0,3.4
669,digital_newcomers,30-60d,control,309.72,8.3,0,0,3.4
670,digital_newcomers,30-60d,control,1133.6,4.1,0,0,3.4
671,digital_newcomers,30-60d,control,110.45,7.7,0,0,3.4
672,digital_newcomers,30-60d,control,265.55,3.2,1,1,3.4
673,digital_newcomers,30-60d,control,618.41,13.1,0,0,3.4
674,digital_newcomers,30-60d,control,255.45,7.5,0,0,3.4
675,digital_newcomers,30-60d,control,57.5,4.5,0,0,3.4
676,digital_newcomers,30-60d,control,76.89,10.3,0,0,3.4
677,digital_newcomers,30-60d,control,331.54,5.2,0,0,3.4
678,digital_newcomers,30-60d,control,529.35,5.9,0,0,3.4
679,digital_newcomers,30-60d,control,209.18,5.1,0,0,3.4
680,digital_newcomers,30-60d,control,50.29,5.3,1,1,3.4
681,digital_newcomers,30-60d,control,87.45,5.9,0,0,3.4
682,digital_newcomers,30-60d,control,43.61,3.7,0,0,3.4
683,digital_newcomers,30-60d,control,333.5,3.1,0,0,3.4
684,digital_newcomers,30-60d,control,554.42,7.9,0,0,3.4
685,digital_newcomers,30-60d,control,168.28,4.4,0,0,3.4
686,digital_newcomers,30-60d,control,286.03,7.6,0,0,3.4
687,digital_newcomers,30-60d,control,471.07,6.2,0,0,3.4
688,digital_newcomers,30-60d,control,491.11,4.0,0,0,3.4
689,digital_newcomers,30-60d,control,841.17,6.6,1,0,3.4
690,digital_newcomers,30-60d,control,453.73,5.3,0,0,3.4
691,digital_newcomers,30-60d,control,750.47,3.4,0,0,3.4
692,digital_newcomers,30-60d,control,289.78,7.0,1,1,3.4
693,digital_newcomers,30-60d,control,286.82,7.2,0,0,3.4
694,digital_newcomers,30-60d,control,257.28,6.3,0,0,3.4
695,digital_newcomers,30-60d,control,453.97,7.4,0,0,3.4
696,digital_newcomers,30-60d,control,128.09,6.2,0,0,3.4
697,digital_newcomers,30-60d,control,285.59,11.5,0,0,3.4
698,digital_newcomers,30-60d,control,343.03,8.7,0,0,3.4
699,digital_newcomers,30-60d,control,1588.07,5.1,0,0,3.4
700,digital_newcomers,30-60d,control,129.15,5.1,0,0,3.4
701,digital_newcomers,30-60d,control,481.57,6.8,0,0,3.4
702,digital_newcomers,30-60d,control,226.79,5.2,0,0,3.4
703,digital_newcomers,30-60d,control,335.42,4.2,1,1,3.4
704,digital_newcomers,30-60d,control,517.63,5.1,0,0,3.4
705,digital_newcomers,30-60d,control,232.57,7.8,0,0,3.4
706,digital_newcomers,30-60d,control,103.5,6.6,0,0,3.4
707,digital_newcomers,30-60d,control,319.27,4.0,0,0,3.4
708,digital_newcomers,30-60d,control,134.95,4.7,0,0,3.4
709,digital_newcomers,30-60d,control,692.93,7.6,0,0,3.4
710,digital_newcomers,30-60d,control,663.66,13.0,0,0,3.4
711,digital_newcomers,30-60d,control,135.54,4.5,0,0,3.4
712,digital_newcomers,30-60d,control,103.33,5.3,0,0,3.4
713,digital_newcomers,30-60d,control,319.91,6.1,0,0,3.4
714,digital_newcomers,30-60d,control,367.3,7.5,0,0,3.4
715,digital_newcomers,30-60d,control,1335.3,6.6,1,0,3.4
716,digital_newcomers,30-60d,control,60.8,6.0,0,0,3.4
717,digital_newcomers,30-60d,control,168.22,11.0,0,0,3.4
718,digital_newcomers,30-60d,control,437.41,3.7,0,0,3.4
719,digital_newcomers,30-60d,control,252.0,6.4,0,0,3.4
720,digital_newcomers,30-60d,control,211.82,6.0,0,0,3.4
721,digital_newcomers,30-60d,control,127.65,4.7,0,0,3.4
722,digital_newcomers,30-60d,control,263.13,7.5,0,0,3.4
723,digital_newcomers,30-60d,control,193.35,4.9,0,0,3.4
724,digital_newcomers,30-60d,control,398.89,4.9,0,0,3.4
725,digital_newcomers,30-60d,control,535.75,9.2,1,1,3.4
726,digital_newcomers,30-60d,control,247.43,6.0,0,0,3.4
727,digital_newcomers,30-60d,control,145.56,2.3,0,0,3.4
728,digital_newcomers,30-60d,control,132.33,6.2,0,0,3.4
729,digital_newcomers,30-60d,control,101.52,6.6,0,0,3.4
730,digital_newcomers,30-60d,control,388.94,11.5,0,0,3.4
731,digital_newcomers,30-60d,control,360.71,3.3,0,0,3.4
732,digital_newcomers,30-60d,control,868.06,3.7,0,0,3.4
733,digital_newcomers,30-60d,control,237.16,5.8,0,0,3.4
734,digital_newcomers,30-60d,control,191.72,9.1,0,0,3.4
735,digital_newcomers,30-60d,control,80.24,8.4,0,0,3.4
736,digital_newcomers,30-60d,control,148.95,2.0,1,1,3.4
737,digital_newcomers,30-60d,control,621.75,3.4,0,0,3.4
738,digital_newcomers,30-60d,control,419.94,1.0,0,0,3.4
739,digital_newcomers,30-60d,control,95.02,6.8,0,0,3.4
740,digital_newcomers,30-60d,control,582.7,7.4,0,0,3.4
741,digital_newcomers,30-60d,control,130.6,6.3,0,0,3.4
742,digital_newcomers,30-60d,control,358.56,8.0,0,0,3.4
743,digital_newcomers,30-60d,control,206.15,1.4,0,0,3.4
744,digital_newcomers,30-60d,control,341.41,3.3,0,0,3.4
745,digital_newcomers,30-60d,control,506.09,6.3,0,0,3.4
746,digital_newcomers,30-60d,control,88.02,10.7,0,0,3.4
747,digital_newcomers,30-60d,control,50.03,9.1,0,0,3.4
748,digital_newcomers,30-60d,control,592.26,6.7,0,0,3.4
749,digital_newcomers,30-60d,control,327.15,7.7,0,0,3.4
750,digital_newcomers,30-60d,control,532.09,2.0,0,0,3.4
751,digital_newcomers,30-60d,control,609.83,9.0,0,0,3.4
752,digital_newcomers,30-60d,control,621.39,8.3,0,0,3.4
753,digital_newcomers,30-60d,control,134.29,4.7,1,1,3.4
754,digital_newcomers,30-60d,control,120.06,1.0,0,0,3.4
755,digital_newcomers,30-60d,control,328.81,4.8,0,0,3.4
756,digital_newcomers,30-60d,control,247.32,9.2,0,0,3.4
757,digital_newcomers,30-60d,control,473.96,6.7,0,0,3.4
758,digital_newcomers,30-60d,control,255.89,7.2,0,0,3.4
759,digital_newcomers,30-60d,control,194.29,7.0,0,0,3.4
760,digital_newcomers,30-60d,control,197.09,7.0,0,0,3.4
761,digital_newcomers,30-60d,control,609.23,6.0,0,0,3.4
762,digital_newcomers,30-60d,control,369.95,1.0,0,0,3.4
763,digital_newcomers,30-60d,control,280.22,8.5,0,0,3.4
764,digital_newcomers,30-60d,control,70.67,6.7,1,1,3.4
765,digital_newcomers,30-60d,control,261.84,12.9,1,0,3.4
766,digital_newcomers,30-60d,control,480.65,9.7,0,0,3.4
767,digital_newcomers,30-60d,control,47.28,5.5,0,0,3.4
768,digital_newcomers,30-60d,control,112.64,5.6,0,0,3.4
769,digital_newcomers,30-60d,control,813.73,7.9,0,0,3.4
770,digital_newcomers,30-60d,control,402.33,5.9,0,0,3.4
771,digital_newcomers,30-60d,control,94.81,1.0,0,0,3.4
772,digital_newcomers,30-60d,control,317.09,9.0,0,0,3.4
773,digital_newcomers,30-60d,control,859.2,3.5,0,0,3.4
774,digital_newcomers,30-60d,control,359.34,12.3,0,0,3.4
775,digital_newcomers,30-60d,control,599.15,5.0,1,0,3.4
776,digital_newcomers,30-60d,control,101.44,5.4,0,0,3.4
777,digital_newcomers,30-60d,control,875.09,5.1,0,0,3.4
778,digital_newcomers,30-60d,control,366.34,4.3,0,0,3.4
779,digital_newcomers,30-60d,control,228.29,5.3,0,0,3.4
780,digital_newcomers,30-60d,control,71.79,4.7,0,0,3.4
781,digital_newcomers,30-60d,control,149.71,2.0,0,0,3.4
782,digital_newcomers,30-60d,control,600.93,5.9,0,0,3.4
783,digital_newcomers,30-60d,control,430.43,1.9,0,0,3.4
784,digital_newcomers,30-60d,control,120.3,3.1,1,1,3.4
785,digital_newcomers,30-60d,control,146.15,7.5,0,0,3.4
786,digital_newcomers,30-60d,control,536.01,6.7,0,0,3.4
787,digital_newcomers,30-60d,control,122.39,1.9,0,0,3.4
788,digital_newcomers,30-60d,control,184.26,1.0,0,0,3.4
789,digital_newcomers,30-60d,control,119.01,9.9,0,0,3.4
790,digital_newcomers,30-60d,control,77.24,8.8,0,0,3.4
791,digital_newcomers,30-60d,control,134.83,4.4,0,0,3.4
792,digital_newcomers,30-60d,control,38.03,1.3,0,0,3.4
793,digital_newcomers,30-60d,control,845.49,4.9,0,0,3.4
794,digital_newcomers,30-60d,control,606.09,11.3,0,0,3.4
795,digital_newcomers,30-60d,control,241.42,10.6,0,0,3.4
796,digital_newcomers,30-60d,control,556.72,3.5,0,0,3.4
797,digital_newcomers,30-60d,control,201.52,3.6,0,0,3.4
798,digital_newcomers,30-60d,control,64.02,3.5,0,0,3.4
799,digital_newcomers,30-60d,control,542.63,5.7,0,0,3.4
800,digital_newcomers,30-60d,control,386.43,3.6,0,0,3.4
801,digital_newcomers,30-60d,control,471.29,12.5,1,0,3.4
802,digital_newcomers,30-60d,control,452.67,8.0,0,0,3.4
803,digital_newcomers,30-60d,control,177.23,7.4,0,0,3.4
804,digital_newcomers,30-60d,control,176.19,6.2,0,0,3.4
805,digital_newcomers,30-60d,control,150.86,1.4,0,0,3.4
806,digital_newcomers,30-60d,control,89.34,2.7,0,0,3.4
