customer_id,segment,frequency,avg_tx_value,total_spend,lifetime_months
687,Dormant,1,10.88,10.88,2.0
688,Dormant,0,0.0,0.0,3.3
689,Casual,0,0.0,0.0,1.9
690,Growth,12,57.05,684.64,6.1
691,Dormant,0,0.0,0.0,5.6
692,Growth,7,69.42,485.95,3.6
693,Growth,7,50.18,351.26,3.4
694,Dormant,0,0.0,0.0,1.0
695,Casual,1,43.19,43.19,1.0
696,Dormant,1,18.94,18.94,3.5
697,Casual,1,42.03,42.03,2.4
698,Casual,1,36.24,36.24,1.0
699,Growth,2,42.46,84.93,2.2
700,Growth,0,0.0,0.0,1.0
701,Growth,2,41.74,83.48,3.2
702,Growth,6,72.89,437.35,3.7
703,Dormant,0,0.0,0.0,2.3
704,Growth,4,95.18,380.72,3.3
705,Casual,1,27.63,27.63,1.3
706,Dormant,0,0.0,0.0,1.2
707,Dormant,0,0.0,0.0,1.4
708,Casual,2,37.01,74.02,8.9
709,Casual,0,0.0,0.0,1.1
710,Dormant,1,15.74,15.74,1.4
711,Casual,1,77.55,77.55,3.6
712,Dormant,1,4.34,4.34,1.1
713,Dormant,1,6.11,6.11,1.0
714,Dormant,0,0.0,0.0,2.6
715,Growth,2,42.15,84.31,1.0
716,Casual,1,29.08,29.08,2.1
717,Power,22,101.55,2234.13,5.5
718,Casual,0,0.0,0.0,1.1
719,Dormant,0,0.0,0.0,1.0
720,Casual,0,0.0,0.0,1.0
721,Casual,0,0.0,0.0,1.0
722,Power,18,127.47,2294.39,5.2
723,Dormant,0,0.0,0.0,1.0
724,Power,6,99.84,599.05,3.2
725,Power,12,102.61,1231.37,5.2
726,Growth,5,64.86,324.29,2.1
727,Power,5,99.16,495.78,1.0
728,Casual,0,0.0,0.0,1.0
729,Casual,0,0.0,0.0,1.0
730,Growth,0,0.0,0.0,1.0
731,Power,3,104.48,313.45,1.0
732,Power,8,118.86,950.9,4.0
733,Casual,0,0.0,0.0,1.0
734,Power,4,199.63,798.54,1.0
735,Dormant,0,0.0,0.0,1.0
736,Growth,1,59.02,59.02,1.0
737,Growth,1,113.48,113.48,1.0
738,Casual,1,16.4,16.4,1.5
739,Casual,5,21.31,106.54,4.1
740,Power,5,96.58,482.91,1.0
741,Power,4,96.45,385.79,1.0
742,Dormant,1,16.14,16.14,2.1
743,Power,2,67.22,134.45,1.0
744,Casual,2,27.52,55.04,3.2
745,Casual,1,73.71,73.71,3.2
746,Growth,0,0.0,0.0,1.0
747,Casual,0,0.0,0.0,1.0
748,Dormant,0,0.0,0.0,1.0
749,Dormant,0,0.0,0.0,1.0
750,Growth,2,124.06,248.12,2.7
751,Growth,2,76.66,153.33,1.0
752,Growth,1,32.08,32.08,1.2
753,Casual,0,0.0,0.0,1.0
754,Dormant,2,11.31,22.62,8.0
755,Growth,7,61.41,429.84,5.2
756,Growth,3,23.53,70.6,1.7
757,Dormant,0,0.0,0.0,1.0
758,Power,16,112.13,1794.06,4.7
759,Casual,1,57.05,57.05,3.3
760,Dormant,0,0.0,0.0,2.5
761,Growth,2,40.96,81.92,2.0
762,Power,17,125.03,2125.57,4.1
763,Growth,5,36.3,181.52,3.6
764,Dormant,0,0.0,0.0,1.0
765,Power,17,130.19,2213.31,7.5
766,Growth,6,50.23,301.4,5.9
767,Power,5,91.09,455.45,1.5
768,Power,6,73.37,440.21,3.0
769,Casual,1,34.09,34.09,2.0
770,Growth,0,0.0,0.0,1.0
771,Casual,1,84.88,84.88,1.0
772,Casual,6,45.19,271.14,4.9
773,Dormant,1,22.17,22.17,3.0
774,Power,7,141.95,993.65,2.8
775,Dormant,0,0.0,0.0,1.0
776,Casual,0,0.0,0.0,1.1
777,Growth,1,32.21,32.21,1.0
778,Dormant,0,0.0,0.0,1.0
779,Dormant,0,0.0,0.0,1.0
780,Growth,12,64.45,773.45,5.7
781,Dormant,0,0.0,0.0,1.0
782,Casual,6,40.36,242.19,8.1
783,Casual,0,0.0,0.0,1.1
784,Dormant,0,0.0,0.0,1.9
785,Casual,1,12.86,12.86,3.8
786,Dormant,2,10.63,21.26,2.2
787,Growth,0,0.0,0.0,1.0
788,Dormant,1,6.63,6.63,2.3
789,Casual,1,50.63,50.63,2.9
790,Growth,3,59.49,178.46,1.0
791,Casual,0,0.0,0.0,1.1
792,Growth,14,43.3,606.15,12.1
793,Power,15,99.56,1493.46,3.2
794,Power,15,91.06,1365.88,3.5
795,Growth,5,104.97,524.84,2.5
796,Power,16,91.34,1461.52,4.3
797,Growth,1,36.35,36.35,2.0
798,Dormant,0,0.0,0.0,2.3
799,Dormant,0,0.0,0.0,2.5
800,Dormant,0,0.0,0.0,1.0
801,Growth,3,29.28,87.84,1.4
802,Dormant,0,0.0,0.0,1.0
803,Casual,2,30.94,61.89,1.0
804,Growth,8,64.74,517.92,4.1
805,Growth,0,0.0,0.0,4.1
806,Dormant,0,0.0,0.0,3.1
807,Growth,7,47.89,335.26,5.3
808,Casual,0,0.0,0.0,1.0
809,Dormant,0,0.0,0.0,1.0
810,Power,50,112.83,5641.41,12.3
811,Power,36,108.52,3906.72,8.7
812,Dormant,1,22.91,22.91,1.0
813,Casual,0,0.0,0.0,1.5
814,Growth,3,51.72,155.15,1.0
815,Dormant,0,0.0,0.0,1.3
816,Dormant,2,31.08,62.17,2.1
817,Casual,1,61.64,61.64,3.2
818,Casual,0,0.0,0.0,2.6
819,Growth,11,53.05,583.52,8.7
820,Power,5,119.43,597.14,1.0
821,Casual,1,11.98,11.98,1.0
822,Growth,13,63.33,823.23,6.3
823,Casual,0,0.0,0.0,1.8
824,Dormant,0,0.0,0.0,2.2
825,Power,5,128.11,640.53,1.3
826,Casual,2,27.65,55.31,1.8
827,Growth,0,0.0,0.0,1.0
828,Dormant,0,0.0,0.0,1.0
829,Growth,2,32.13,64.26,1.0
830,Casual,0,0.0,0.0,1.0
831,Casual,1,34.88,34.88,3.0
832,Casual,0,0.0,0.0,1.0
833,Casual,0,0.0,0.0,1.0
834,Dormant,1,18.57,18.57,1.0
835,Casual,3,35.52,106.57,5.5
836,Dormant,0,0.0,0.0,1.0
837,Dormant,1,6.96,6.96,1.6
838,Casual,0,0.0,0.0,1.0
839,Casual,1,19.79,19.79,1.9
840,Power,27,106.29,2869.79,7.2
841,Dormant,1,7.81,7.81,1.0
842,Casual,0,0.0,0.0,1.0
843,Casual,0,0.0,0.0,3.3
844,Power,3,92.46,277.37,1.0
845,Dormant,2,14.6,29.2,2.0
846,Casual,4,40.93,163.73,6.6
847,Dormant,0,0.0,0.0,7.2
848,Growth,2,27.29,54.57,1.0
849,Dormant,0,0.0,0.0,2.1
850,Growth,8,32.21,257.7,5.1
851,Growth,1,30.35,30.35,1.0
852,Dormant,1,4.38,4.38,1.3
853,Dormant,0,0.0,0.0,1.8
854,Growth,10,57.41,574.07,6.2
855,Casual,1,20.64,20.64,1.5
856,Dormant,0,0.0,0.0,1.3
857,Dormant,0,0.0,0.0,1.7
858,Casual,1,23.9,23.9,2.9
859,Casual,2,28.94,57.89,1.0
860,Dormant,0,0.0,0.0,1.0
861,Dormant,0,0.0,0.0,1.0
862,Dormant,0,0.0,0.0,1.0
863,Casual,1,23.68,23.68,3.1
864,Power,3,141.06,423.19,1.0
865,Dormant,0,0.0,0.0,1.8
866,Dormant,1,32.56,32.56,1.0
867,Dormant,0,0.0,0.0,1.3
868,Power,6,126.48,758.91,2.1
869,Growth,2,45.13,90.27,2.0
870,Dormant,0,0.0,0.0,1.1
871,Power,16,93.2,1491.18,7.3
872,Dormant,0,0.0,0.0,1.5
873,Casual,0,0.0,0.0,1.0
874,Dormant,0,0.0,0.0,1.4
875,Dormant,0,0.0,0.0,3.8
876,Casual,0,0.0,0.0,1.0
877,Growth,4,36.69,146.76,3.2
878,Casual,4,45.23,180.91,7.9
879,Casual,2,14.48,28.95,3.1
880,Casual,0,0.0,0.0,1.0
881,Casual,1,20.89,20.89,1.5
882,Dormant,0,0.0,0.0,1.0
883,Casual,2,30.71,61.42,2.7
884,Growth,2,42.83,85.67,1.0
885,Casual,0,0.0,0.0,1.0
886,Casual,0,0.0,0.0,1.0
887,Growth,9,50.49,454.38,3.6
888,Growth,10,51.36,513.62,5.8
889,Dormant,0,0.0,0.0,1.7
890,Growth,4,51.4,205.58,1.2
891,Dormant,0,0.0,0.0,1.1
892,Growth,6,48.54,291.23,3.1
893,Power,6,109.66,657.96,1.0
894,Dormant,0,0.0,0.0,2.3
895,Dormant,0,0.0,0.0,2.4
896,Growth,4,66.51,266.05,1.5
897,Growth,4,106.34,425.38,5.3
898,Growth,0,0.0,0.0,1.0
899,Casual,2,39.82,79.64,1.8
900,Casual,3,42.22,126.66,2.9
901,Growth,2,105.7,211.4,2.3
902,Power,12,131.74,1580.93,5.0
903,Casual,1,38.34,38.34,2.5
904,Dormant,0,0.0,0.0,1.0
905,Casual,1,73.17,73.17,1.0
906,Casual,0,0.0,0.0,2.3
907,Power,8,67.6,540.84,5.1
908,Growth,1,26.57,26.57,1.0
909,Growth,6,36.79,220.73,5.4
910,Dormant,0,0.0,0.0,1.0
911,Dormant,0,0.0,0.0,1.0
912,Dormant,0,0.0,0.0,1.0
913,Dormant,0,0.0,0.0,1.0
914,Dormant,0,0.0,0.0,1.0
915,Dormant,0,0.0,0.0,1.2
916,Power,3,93.65,280.95,1.3
917,Growth,9,40.36,363.2,6.5
918,Growth,6,51.45,308.69,9.2
919,Casual,0,0.0,0.0,1.0
920,Power,32,85.97,2751.12,9.5
921,Dormant,0,0.0,0.0,3.6
922,Casual,0,0.0,0.0,1.0
923,Casual,0,0.0,0.0,1.0
924,Growth,3,60.17,180.51,2.9
925,Growth,0,0.0,0.0,1.0
926,Growth,4,57.29,229.16,1.8
927,Dormant,0,0.0,0.0,1.0
928,Casual,0,0.0,0.0,3.8
929,Dormant,2,20.72,41.44,1.2
930,Growth,2,55.52,111.04,4.3
931,Casual,1,62.55,62.55,1.0
932,Casual,0,0.0,0.0,1.0
933,Dormant,2,9.25,18.51,2.3
934,Dormant,0,0.0,0.0,1.1
935,Growth,2,45.74,91.48,3.3
936,Dormant,0,0.0,0.0,1.1
937,Growth,4,46.78,187.11,1.1
938,Dormant,0,0.0,0.0,1.0
939,Power,3,99.67,299.0,1.0
940,Growth,10,48.36,483.6,7.1
941,Dormant,0,0.0,0.0,1.5
942,Growth,9,70.65,635.87,5.7
943,Casual,3,16.59,49.77,3.7
944,Casual,0,0.0,0.0,1.0
945,Growth,1,20.58,20.58,1.0
946,Dormant,0,0.0,0.0,1.0
947,Dormant,2,23.91,47.82,2.0
948,Dormant,0,0.0,0.0,1.3
949,Growth,10,51.87,518.67,4.8
950,Casual,0,0.0,0.0,1.0
951,Growth,3,40.9,122.71,1.9
952,Growth,6,59.49,356.96,4.6
953,Growth,5,54.28,271.42,4.8
954,Dormant,2,16.74,33.48,3.4
955,Dormant,0,0.0,0.0,1.0
956,Dormant,0,0.0,0.0,1.3
957,Casual,1,43.16,43.16,5.3
958,Casual,2,57.8,115.6,1.9
959,Casual,3,14.07,42.22,4.8
960,Casual,0,0.0,0.0,2.5
961,Casual,0,0.0,0.0,1.0
962,Growth,8,43.72,349.74,3.4
963,Growth,5,54.65,273.27,2.5
964,Dormant,0,0.0,0.0,1.7
965,Casual,1,16.45,16.45,1.0
966,Dormant,0,0.0,0.0,1.0
967,Growth,0,0.0,0.0,1.0
968,Casual,1,15.25,15.25,1.8
969,Growth,7,50.62,354.32,3.7
970,Growth,9,66.56,599.08,6.7
971,Power,20,89.73,1794.69,6.2
972,Power,21,118.34,2485.1,7.0
973,Dormant,0,0.0,0.0,2.0
974,Growth,1,105.4,105.4,1.0
975,Casual,0,0.0,0.0,1.0
976,Casual,0,0.0,0.0,2.6
977,Casual,0,0.0,0.0,1.0
978,Casual,1,59.35,59.35,2.0
979,Growth,1,24.27,24.27,1.2
980,Dormant,0,0.0,0.0,1.0
981,Dormant,0,0.0,0.0,1.0
982,Dormant,0,0.0,0.0,1.0
983,Casual,0,0.0,0.0,1.0
984,Growth,2,43.59,87.18,3.0
985,Dormant,0,0.0,0.0,1.7
986,Growth,1,8.41,8.41,1.0
987,Power,5,108.9,544.48,1.9
988,Growth,1,57.07,57.07,1.1
989,Dormant,0,0.0,0.0,1.0
990,Casual,1,36.03,36.03,1.6
991,Dormant,1,9.72,9.72,2.3
992,Dormant,1,10.53,10.53,1.3
993,Growth,13,51.07,663.89,6.4
994,Dormant,0,0.0,0.0,1.0
995,Casual,0,0.0,0.0,1.0
996,Casual,0,0.0,0.0,1.0
997,Power,20,129.72,2594.42,6.0
998,Dormant,0,0.0,0.0,1.0
999,Growth,5,57.05,285.26,6.0
1000,Power,11,107.91,1186.97,4.0
1001,Casual,2,16.28,32.57,1.0
1002,Growth,7,40.66,284.63,3.7
1003,Growth,0,0.0,0.0,1.0
1004,Casual,0,0.0,0.0,1.0
1005,Casual,3,38.2,114.6,5.8
1006,Dormant,0,0.0,0.0,1.0
1007,Growth,2,92.84,185.69,6.4
1008,Dormant,0,0.0,0.0,1.0
1009,Casual,0,0.0,0.0,1.0
1010,Casual,0,0.0,0.0,1.0
1011,Casual,0,0.0,0.0,1.0
1012,Casual,1,85.76,85.76,4.4
1013,Dormant,0,0.0,0.0,1.3
1014,Growth,0,0.0,0.0,1.0
1015,Growth,2,38.99,77.98,1.0
1016,Casual,0,0.0,0.0,1.0
1017,Dormant,1,18.86,18.86,1.0
1018,Power,21,117.96,2477.07,7.4
1019,Casual,2,20.61,41.22,1.0
1020,Dormant,0,0.0,0.0,6.8
1021,Dormant,2,18.51,37.02,2.9
1022,Dormant,1,12.36,12.36,1.0
1023,Casual,0,0.0,0.0,2.0
1024,Casual,1,35.38,35.38,3.0
1025,Growth,4,66.61,266.43,6.6
1026,Dormant,0,0.0,0.0,2.6
1027,Casual,1,32.04,32.04,1.0
1028,Dormant,0,0.0,0.0,1.2
1029,Casual,4,32.36,129.43,3.1
1030,Casual,1,12.93,12.93,1.0
1031,Dormant,1,20.36,20.36,1.0
1032,Casual,0,0.0,0.0,1.9
1033,Dormant,0,0.0,0.0,1.0
1034,Casual,1,15.51,15.51,2.5
1035,Casual,0,0.0,0.0,1.4
1036,Growth,3,58.74,176.23,1.0
1037,Casual,0,0.0,0.0,2.7
1038,Casual,2,46.07,92.14,2.3
1039,Growth,2,22.5,45.01,1.0
1040,Power,19,111.67,2121.76,3.5
1041,Casual,0,0.0,0.0,1.0
1042,Casual,0,0.0,0.0,1.6
1043,Casual,2,17.68,35.36,2.1
1044,Power,44,126.45,5563.86,11.2
1045,Growth,4,98.87,395.49,1.0
1046,Growth,4,49.02,196.08,4.3
1047,Dormant,0,0.0,0.0,3.6
1048,Dormant,1,10.09,10.09,1.8
1049,Growth,4,60.99,243.98,1.9
1050,Casual,0,0.0,0.0,1.0
1051,Growth,4,32.03,128.13,4.0
1052,Growth,1,30.48,30.48,1.0
1053,Growth,0,0.0,0.0,1.1
1054,Growth,0,0.0,0.0,1.0
1055,Casual,1,18.4,18.4,3.8
1056,Dormant,0,0.0,0.0,1.0
1057,Growth,7,67.76,474.35,3.5
1058,Casual,0,0.0,0.0,1.2
1059,Dormant,0,0.0,0.0,1.0
1060,Dormant,0,0.0,0.0,1.0
1061,Casual,1,48.59,48.59,6.1
1062,Growth,2,49.25,98.49,3.1
1063,Casual,1,38.35,38.35,4.3
1064,Growth,5,79.09,395.45,3.1
1065,Dormant,0,0.0,0.0,1.0
1066,Casual,0,0.0,0.0,1.0
1067,Dormant,1,35.64,35.64,1.0
1068,Power,37,106.54,3941.99,10.8
1069,Casual,0,0.0,0.0,1.0
1070,Dormant,0,0.0,0.0,1.0
1071,Casual,2,20.18,40.36,3.5
1072,Casual,0,0.0,0.0,1.0
1073,Dormant,0,0.0,0.0,2.4
1074,Dormant,0,0.0,0.0,1.5
1075,Growth,6,44.14,264.83,5.3
1076,Casual,1,32.03,32.03,1.7
1077,Casual,0,0.0,0.0,9.3
1078,Casual,1,11.26,11.26,1.0
1079,Growth,1,73.26,73.26,1.0
1080,Growth,3,75.59,226.77,2.6
1081,Dormant,0,0.0,0.0,1.0
1082,Dormant,1,30.54,30.54,1.0
1083,Dormant,0,0.0,0.0,4.3
1084,Dormant,0,0.0,0.0,1.1
1085,Dormant,0,0.0,0.0,1.3
1086,Dormant,0,0.0,0.0,1.0
1087,Dormant,0,0.0,0.0,1.0
1088,Casual,0,0.0,0.0,1.0
1089,Casual,2,33.55,67.1,2.6
1090,Growth,1,17.81,17.81,1.8
1091,Casual,1,41.26,41.26,2.8
1092,Growth,0,0.0,0.0,2.2
1093,Growth,3,46.73,140.18,2.1
1094,Casual,1,54.28,54.28,1.0
1095,Casual,3,29.12,87.36,5.4
1096,Growth,2,40.77,81.53,1.0
1097,Dormant,0,0.0,0.0,1.2
1098,Dormant,1,25.49,25.49,1.1
1099,Growth,0,0.0,0.0,1.0
1100,Power,7,109.55,766.82,2.0
1101,Growth,2,64.42,128.85,1.7
1102,Dormant,0,0.0,0.0,1.0
1103,Dormant,0,0.0,0.0,1.0
1104,Growth,27,51.89,1401.15,26.1
1105,Dormant,0,0.0,0.0,1.1
1106,Power,25,130.29,3257.17,7.2
1107,Casual,2,25.28,50.56,1.0
1108,Dormant,0,0.0,0.0,1.0
1109,Growth,1,21.65,21.65,1.0
1110,Growth,4,62.44,249.75,3.1
1111,Casual,1,18.31,18.31,2.5
1112,Casual,0,0.0,0.0,1.3
1113,Dormant,0,0.0,0.0,2.0
1114,Dormant,2,43.51,87.02,6.3
1115,Power,3,66.21,198.64,1.0
1116,Growth,1,20.05,20.05,1.0
1117,Dormant,1,41.78,41.78,3.8
1118,Growth,12,54.47,653.65,8.0
1119,Dormant,0,0.0,0.0,1.4
1120,Casual,0,0.0,0.0,1.0
1121,Power,15,108.75,1631.18,4.2
1122,Dormant,0,0.0,0.0,4.2
1123,Growth,1,58.62,58.62,2.3
1124,Casual,3,26.57,79.7,1.0
1125,Casual,1,17.37,17.37,1.5
1126,Casual,1,30.52,30.52,1.0
1127,Dormant,0,0.0,0.0,1.0
1128,Casual,1,38.97,38.97,1.4
1129,Dormant,0,0.0,0.0,1.0
1130,Dormant,0,0.0,0.0,1.0
1131,Casual,3,13.76,41.27,6.1
1132,Power,11,106.12,1167.28,3.8
1133,Dormant,0,0.0,0.0,1.1
1134,Dormant,1,11.84,11.84,5.7
1135,Growth,6,30.6,183.61,5.3
1136,Casual,0,0.0,0.0,1.0
1137,Casual,0,0.0,0.0,2.8
1138,Power,15,116.31,1744.6,6.7
1139,Casual,0,0.0,0.0,1.0
1140,Growth,0,0.0,0.0,1.0
1141,Dormant,0,0.0,0.0,2.0
1142,Dormant,0,0.0,0.0,1.0
1143,Dormant,0,0.0,0.0,1.0
1144,Casual,1,16.1,16.1,1.0
1145,Growth,1,38.26,38.26,1.0
1146,Dormant,0,0.0,0.0,1.0
1147,Dormant,0,0.0,0.0,1.2
1148,Casual,0,0.0,0.0,1.0
1149,Dormant,0,0.0,0.0,2.8
1150,Growth,8,56.11,448.85,8.2
1151,Dormant,0,0.0,0.0,1.0
1152,Power,18,126.42,2275.6,4.8
1153,Growth,2,64.96,129.92,3.6
1154,Casual,3,33.78,101.34,3.7
1155,Power,13,139.02,1807.22,5.0
1156,Power,24,105.78,2538.64,8.3
1157,Power,6,88.32,529.9,1.3
1158,Casual,0,0.0,0.0,2.0
1159,Dormant,1,11.38,11.38,2.8
1160,Power,46,118.86,5467.75,14.0
1161,Casual,1,90.67,90.67,1.0
1162,Dormant,1,12.55,12.55,2.4
1163,Growth,8,30.89,247.15,7.1
1164,Growth,12,64.36,772.28,7.5
1165,Dormant,2,21.0,42.0,1.0
1166,Dormant,1,20.19,20.19,1.0
1167,Casual,0,0.0,0.0,1.0
1168,Dormant,0,0.0,0.0,2.7
1169,Power,4,140.81,563.26,1.0
1170,Casual,2,31.83,63.66,2.2
1171,Dormant,0,0.0,0.0,1.0
1172,Growth,7,53.06,371.45,6.8
1173,Dormant,1,9.14,9.14,2.0
1174,Casual,0,0.0,0.0,1.0
1175,Dormant,0,0.0,0.0,2.3
1176,Casual,0,0.0,0.0,1.0
1177,Casual,0,0.0,0.0,1.0
1178,Growth,3,64.43,193.28,1.6
1179,Growth,2,64.78,129.56,1.7
1180,Dormant,0,0.0,0.0,1.1
1181,Power,13,145.89,1896.63,4.3
1182,Power,7,119.09,833.66,1.2
1183,Growth,3,65.87,197.6,2.6
1184,Growth,6,76.4,458.43,2.1
1185,Dormant,0,0.0,0.0,1.0
1186,Casual,1,22.72,22.72,1.0
1187,Dormant,0,0.0,0.0,1.6
1188,Growth,5,66.33,331.63,3.9
1189,Casual,0,0.0,0.0,1.6
1190,Casual,1,14.32,14.32,1.6
1191,Casual,2,15.35,30.69,1.0
1192,Dormant,0,0.0,0.0,3.1
1193,Dormant,0,0.0,0.0,4.8
1194,Dormant,0,0.0,0.0,1.0
1195,Growth,0,0.0,0.0,1.0
1196,Growth,21,58.91,1237.15,8.1
1197,Casual,4,55.74,222.97,7.8
1198,Growth,2,55.26,110.53,1.0
1199,Dormant,0,0.0,0.0,2.4
1200,Casual,0,0.0,0.0,1.6
1201,Casual,3,51.77,155.3,1.0
1202,Dormant,2,23.64,47.28,2.9
1203,Dormant,0,0.0,0.0,3.7
1204,Power,13,137.57,1788.38,4.9
1205,Power,14,112.82,1579.52,4.3
1206,Casual,3,28.79,86.37,4.6
1207,Casual,0,0.0,0.0,1.0
1208,Growth,0,0.0,0.0,1.1
1209,Casual,0,0.0,0.0,2.1
1210,Dormant,0,0.0,0.0,2.4
1211,Dormant,0,0.0,0.0,1.0
1212,Casual,0,0.0,0.0,1.0
1213,Casual,0,0.0,0.0,5.2
1214,Growth,1,31.97,31.97,1.0
1215,Casual,6,36.44,218.62,4.7
1216,Growth,3,59.81,179.42,1.3
1217,Casual,2,47.37,94.74,3.2
1218,Casual,2,26.62,53.23,8.9
1219,Power,7,99.41,695.87,2.0
1220,Power,3,73.94,221.82,1.0
1221,Growth,11,84.62,930.86,7.6
1222,Dormant,0,0.0,0.0,1.3
1223,Casual,1,69.11,69.11,2.2
1224,Growth,3,24.38,73.14,1.0
1225,Dormant,0,0.0,0.0,1.6
1226,Casual,0,0.0,0.0,1.3
1227,Casual,1,13.09,13.09,1.3
1228,Dormant,1,22.12,22.12,1.0
1229,Power,8,80.49,643.89,1.1
1230,Growth,7,44.75,313.26,5.4
1231,Casual,3,39.21,117.62,3.2
1232,Growth,2,115.6,231.21,1.0
1233,Casual,0,0.0,0.0,1.0
1234,Growth,1,48.14,48.14,1.1
1235,Power,9,150.82,1357.41,2.9
1236,Growth,1,79.98,79.98,2.7
1237,Casual,11,28.88,317.65,10.7
1238,Growth,2,22.45,44.89,2.1
1239,Growth,5,30.68,153.39,4.9
1240,Dormant,0,0.0,0.0,1.0
1241,Growth,5,72.58,362.89,4.0
1242,Casual,0,0.0,0.0,1.0
1243,Power,3,82.38,247.13,1.0
1244,Growth,0,0.0,0.0,1.0
1245,Growth,4,43.14,172.55,1.6
1246,Casual,2,24.59,49.17,3.5
1247,Growth,2,55.93,111.86,1.0
1248,Dormant,0,0.0,0.0,1.0
1249,Dormant,1,9.56,9.56,1.0
1250,Power,8,105.3,842.39,3.5
1251,Power,10,161.84,1618.39,3.3
1252,Power,3,103.78,311.33,1.9
1253,Casual,1,37.47,37.47,1.4
1254,Growth,3,31.19,93.56,1.0
1255,Dormant,0,0.0,0.0,1.0
1256,Dormant,0,0.0,0.0,1.2
1257,Dormant,0,0.0,0.0,1.0
1258,Casual,1,16.09,16.09,1.0
1259,Dormant,0,0.0,0.0,1.0
1260,Power,34,114.61,3896.62,7.2
1261,Casual,1,69.9,69.9,1.0
1262,Growth,3,69.95,209.86,2.1
1263,Dormant,1,34.31,34.31,1.0
1264,Casual,2,63.39,126.78,4.5
1265,Dormant,0,0.0,0.0,2.8
1266,Growth,5,60.88,304.39,2.3
1267,Dormant,0,0.0,0.0,1.0
1268,Casual,0,0.0,0.0,1.0
1269,Casual,3,27.77,83.31,2.4
1270,Dormant,1,10.4,10.4,8.7
1271,Casual,1,33.59,33.59,1.6
1272,Casual,2,28.12,56.25,1.3
1273,Casual,0,0.0,0.0,1.0
1274,Growth,5,41.44,207.19,3.2
1275,Growth,1,30.28,30.28,1.0
1276,Growth,1,149.81,149.81,2.5
1277,Power,8,70.97,567.72,2.2
1278,Dormant,0,0.0,0.0,1.0
1279,Casual,1,35.57,35.57,1.0
1280,Growth,3,41.0,122.99,1.3
1281,Casual,1,70.15,70.15,1.0
1282,Casual,0,0.0,0.0,1.3
1283,Casual,3,41.77,125.3,4.8
1284,Dormant,0,0.0,0.0,2.9
1285,Dormant,0,0.0,0.0,2.8
1286,Casual,0,0.0,0.0,1.3
1287,Growth,1,76.07,76.07,1.0
1288,Casual,0,0.0,0.0,1.0
1289,Casual,1,24.53,24.53,1.0
1290,Casual,5,22.08,110.39,4.3
1291,Casual,1,48.38,48.38,1.8
1292,Casual,1,19.21,19.21,1.0
1293,Growth,2,88.51,177.01,2.0
1294,Growth,0,0.0,0.0,3.2
1295,Casual,2,22.0,44.0,1.0
1296,Power,15,108.51,1627.67,5.8
1297,Growth,1,73.63,73.63,1.0
1298,Dormant,0,0.0,0.0,3.4
1299,Casual,1,10.9,10.9,5.6
1300,Growth,4,41.68,166.71,1.0
1301,Casual,2,24.01,48.03,1.6
1302,Dormant,0,0.0,0.0,3.8
1303,Growth,8,33.21,265.71,7.1
1304,Dormant,1,10.76,10.76,1.0
1305,Dormant,0,0.0,0.0,1.0
1306,Casual,0,0.0,0.0,1.0
1307,Casual,0,0.0,0.0,1.1
1308,Power,25,108.68,2717.07,8.3
1309,Dormant,0,0.0,0.0,1.0
1310,Casual,0,0.0,0.0,1.0
1311,Dormant,0,0.0,0.0,1.3
1312,Casual,6,26.18,157.07,8.3
1313,Power,4,85.69,342.75,1.4
1314,Power,25,107.71,2692.7,8.0
1315,Dormant,1,28.33,28.33,1.0
1316,Casual,0,0.0,0.0,1.5
1317,Power,13,94.09,1223.17,3.2
1318,Dormant,1,21.98,21.98,1.0
1319,Dormant,0,0.0,0.0,1.0
1320,Casual,2,79.24,158.48,5.2
1321,Casual,0,0.0,0.0,2.1
1322,Power,3,85.96,257.87,1.0
1323,Dormant,0,0.0,0.0,2.2
1324,Growth,2,60.39,120.78,1.8
1325,Dormant,0,0.0,0.0,1.0
1326,Casual,0,0.0,0.0,1.0
1327,Casual,1,60.49,60.49,1.9
1328,Growth,3,63.76,191.29,2.3
1329,Growth,5,50.93,254.67,5.4
1330,Dormant,0,0.0,0.0,2.2
1331,Casual,1,22.24,22.24,1.5
1332,Casual,1,16.27,16.27,1.0
1333,Dormant,0,0.0,0.0,1.3
1334,Dormant,2,16.73,33.47,6.7
1335,Dormant,2,27.07,54.14,1.0
1336,Growth,1,31.33,31.33,1.2
1337,Casual,1,9.62,9.62,4.9
1338,Dormant,0,0.0,0.0,1.0
1339,Casual,1,27.31,27.31,1.0
1340,Power,11,113.91,1253.06,3.4
1341,Dormant,0,0.0,0.0,2.8
1342,Casual,5,35.67,178.34,7.5
1343,Casual,3,15.99,47.97,5.4
1344,Dormant,0,0.0,0.0,1.4
1345,Casual,0,0.0,0.0,2.2
1346,Casual,1,28.65,28.65,1.4
1347,Casual,3,32.24,96.71,4.6
1348,Casual,1,63.97,63.97,2.9
1349,Power,22,97.68,2148.97,7.7
1350,Dormant,0,0.0,0.0,1.0
1351,Dormant,1,7.86,7.86,3.3
1352,Growth,3,36.71,110.14,1.0
1353,Growth,3,35.92,107.75,3.9
1354,Dormant,0,0.0,0.0,1.0
1355,Power,4,85.78,343.11,1.0
1356,Casual,1,46.94,46.94,5.2
1357,Casual,5,28.48,142.39,10.8
