ticket_id,user_id,created_at,resolved_at,category,priority,channel,csat_score,status
125,136,2024-07-18 18:34:54.114597364,,account,low,in_app_chat,,closed_unresolved
1782,1951,2024-07-18 22:46:09.925880010,2024-07-19 23:33:22.815282604,account,medium,email,4.0,resolved
5631,6281,2024-07-18 23:16:08.548163595,,kyc,medium,phone,,closed_unresolved
740,820,2024-07-19 01:55:08.594328492,2024-07-23 12:48:38.290968650,fraud,medium,in_app_chat,5.0,resolved
4670,5186,2024-07-19 02:22:56.641302024,2024-07-19 13:20:03.781967684,card,high,phone,,resolved
2791,3127,2024-07-19 02:48:06.514993471,2024-07-19 09:03:35.485177207,kyc,high,phone,3.0,resolved
1614,1781,2024-07-19 03:09:29.462303940,2024-07-20 12:29:12.508652290,kyc,low,email,,resolved
956,1043,2024-07-19 04:17:21.651014126,2024-07-20 06:27:09.353071979,account,low,email,3.0,resolved
3291,3688,2024-07-19 04:58:33.965065424,,kyc,medium,email,,open
5419,6031,2024-07-19 06:20:56.937146478,2024-07-20 00:39:36.911439129,app,medium,in_app_chat,,resolved
3138,3514,2024-07-19 07:09:05.639746921,,billing,low,in_app_chat,,open
474,530,2024-07-19 07:16:56.162562591,,billing,medium,email,,open
1762,1940,2024-07-19 08:28:04.067795533,2024-07-20 00:13:48.986468962,card,medium,in_app_chat,4.0,resolved
3845,4287,2024-07-19 12:24:33.073891335,2024-07-20 21:21:24.328098387,card,medium,in_app_chat,4.0,resolved
4890,5455,2024-07-19 12:45:29.486564654,,kyc,low,email,,open
5337,5924,2024-07-19 15:39:12.014382703,2024-07-20 18:19:02.469833143,app,medium,email,3.0,resolved
1196,1319,2024-07-19 17:14:00.888591759,2024-07-20 00:09:59.103916965,kyc,high,in_app_chat,,resolved
1815,1994,2024-07-19 17:20:48.922534541,2024-07-20 05:02:44.991547221,account,low,in_app_chat,,resolved
1158,1279,2024-07-19 21:05:35.496195190,2024-07-20 21:34:04.044032996,billing,medium,email,,resolved
5118,5680,2024-07-19 22:25:11.413344158,2024-07-20 19:24:00.735056052,card,medium,email,,resolved
5158,5725,2024-07-19 22:50:39.973732624,2024-07-20 06:36:02.723179727,kyc,high,in_app_chat,4.0,resolved
2161,2382,2024-07-20 00:21:44.843582220,2024-07-20 08:55:30.398344905,account,medium,in_app_chat,3.0,resolved
5437,6052,2024-07-20 03:40:04.240428029,2024-07-20 11:48:19.730577752,billing,medium,phone,4.0,resolved
5486,6106,2024-07-20 04:02:21.370964965,2024-07-21 16:09:02.338437298,card,low,email,4.0,resolved
4972,5548,2024-07-20 07:41:44.270670624,2024-07-21 02:27:20.128510551,billing,medium,phone,4.0,resolved
54,59,2024-07-20 09:55:12.055812375,2024-07-20 16:39:08.694331248,fraud,medium,in_app_chat,4.0,resolved
7149,7949,2024-07-20 20:15:47.367427631,2024-07-22 15:49:57.312630117,card,medium,in_app_chat,,resolved
2513,2830,2024-07-20 20:16:50.263681330,2024-07-20 23:39:25.044283499,app,urgent,in_app_chat,5.0,resolved
6523,7318,2024-07-21 02:46:08.586541971,2024-07-21 18:03:54.022925571,billing,medium,in_app_chat,4.0,resolved
4256,4744,2024-07-21 02:48:08.867169768,2024-07-21 10:42:34.305349663,card,medium,phone,,resolved
5865,6539,2024-07-21 04:15:04.091936682,2024-07-21 18:26:28.495553043,app,medium,in_app_chat,,resolved
5630,6281,2024-07-21 04:50:36.840842842,2024-07-21 11:27:42.334534394,billing,high,in_app_chat,5.0,resolved
6539,7334,2024-07-21 05:01:12.627996683,2024-07-21 08:30:33.662044015,fraud,high,in_app_chat,5.0,resolved
5880,6553,2024-07-21 05:05:56.798561771,2024-07-24 03:17:45.136126939,billing,low,phone,,resolved
6971,7754,2024-07-21 07:41:35.981158125,2024-07-24 08:02:19.894166344,card,low,in_app_chat,4.0,resolved
4582,5076,2024-07-21 09:55:50.094562359,2024-07-25 19:03:03.048111811,account,low,email,,resolved
6705,7487,2024-07-21 14:28:31.323466058,2024-07-22 00:05:59.778925917,kyc,high,in_app_chat,3.0,resolved
1114,1233,2024-07-21 14:44:33.861086269,2024-07-21 18:02:56.984016902,kyc,high,in_app_chat,4.0,resolved
2108,2324,2024-07-21 14:49:28.595250356,2024-07-21 22:22:01.139098827,card,high,phone,,resolved
1302,1417,2024-07-21 16:54:52.190128615,2024-07-21 22:48:43.671119557,card,high,email,3.0,resolved
4530,5030,2024-07-21 19:32:42.335868024,2024-07-22 04:09:01.871505343,card,medium,in_app_chat,4.0,resolved
58,61,2024-07-21 19:38:48.535804155,2024-07-22 09:53:30.835266565,card,high,in_app_chat,4.0,resolved
604,677,2024-07-21 20:56:30.116327772,,card,medium,in_app_chat,,closed_unresolved
4581,5074,2024-07-21 21:12:45.133447386,2024-07-22 06:23:02.196963320,app,medium,in_app_chat,3.0,resolved
233,257,2024-07-21 22:15:50.960823197,2024-07-22 04:37:15.894217619,fraud,high,email,4.0,resolved
1890,2080,2024-07-21 23:10:36.754542696,2024-07-22 05:32:50.911531454,billing,medium,email,,resolved
5273,5840,2024-07-22 00:45:12.328936706,2024-07-22 11:41:35.883876906,account,medium,phone,3.0,resolved
2855,3189,2024-07-22 00:45:49.127045313,2024-07-22 07:46:32.535398956,kyc,high,in_app_chat,,resolved
785,869,2024-07-22 04:16:52.935528941,2024-07-22 09:12:13.105267158,card,high,email,4.0,resolved
1378,1509,2024-07-22 08:51:27.188248916,2024-07-22 11:11:32.274094914,fraud,urgent,email,,resolved
6629,7411,2024-07-22 09:36:44.835596763,,app,low,email,,open
5216,5781,2024-07-22 11:46:14.704010569,2024-07-22 18:42:59.116890376,billing,medium,email,3.0,resolved
6845,7630,2024-07-22 12:53:42.998406184,2024-07-23 07:37:01.979451275,app,medium,email,5.0,resolved
5770,6432,2024-07-22 16:47:45.814908445,2024-07-24 01:18:15.346352683,card,low,in_app_chat,,resolved
4968,5542,2024-07-22 22:43:27.531998860,2024-07-23 11:59:56.941747496,app,medium,phone,3.0,resolved
6612,7396,2024-07-22 23:55:30.583080629,2024-07-23 20:17:51.490159023,fraud,medium,in_app_chat,4.0,resolved
2765,3093,2024-07-23 00:23:23.170209198,,app,low,in_app_chat,,closed_unresolved
4339,4837,2024-07-23 05:03:52.149918816,2024-07-23 21:40:05.734507378,app,medium,email,3.0,resolved
5939,6630,2024-07-23 05:29:31.828804967,2024-07-26 10:57:31.688670957,account,low,in_app_chat,,resolved
2250,2496,2024-07-23 08:46:43.704813221,2024-07-23 11:43:31.961207540,fraud,high,in_app_chat,5.0,resolved
4139,4624,2024-07-23 09:24:07.903939965,2024-07-24 03:14:11.933816802,billing,medium,in_app_chat,,resolved
4821,5376,2024-07-23 12:57:55.028563718,2024-07-24 08:00:12.854293664,kyc,low,in_app_chat,,resolved
2351,2618,2024-07-23 13:35:13.632501612,2024-07-24 09:26:49.247389768,kyc,medium,in_app_chat,3.0,resolved
2941,3314,2024-07-23 14:25:39.519542628,2024-07-23 20:30:55.855069965,account,high,in_app_chat,,resolved
5543,6178,2024-07-23 17:05:49.575099068,2024-07-23 21:30:27.896017340,kyc,high,in_app_chat,,resolved
1358,1475,2024-07-23 17:25:31.217107229,2024-07-26 11:17:14.933052111,card,low,phone,,resolved
5436,6051,2024-07-23 20:10:24.013526606,2024-07-24 20:41:31.236873946,account,medium,in_app_chat,,resolved
5034,5599,2024-07-23 20:26:11.065332206,2024-07-24 15:50:56.265401169,kyc,medium,in_app_chat,,resolved
2474,2781,2024-07-23 21:26:03.474776616,2024-07-24 07:38:29.656992883,account,medium,in_app_chat,3.0,resolved
468,522,2024-07-23 21:48:30.746480261,2024-07-25 23:40:47.287833158,card,low,in_app_chat,3.0,resolved
6337,7092,2024-07-23 23:54:15.386017233,2024-07-25 00:48:04.258402264,kyc,medium,email,4.0,resolved
7027,7811,2024-07-24 00:28:45.926594192,,app,urgent,in_app_chat,,open
4686,5204,2024-07-24 03:33:39.060297552,2024-07-25 01:04:39.221561457,fraud,high,phone,3.0,resolved
4361,4857,2024-07-24 03:47:09.644643121,2024-07-24 07:25:20.145952034,billing,high,in_app_chat,4.0,resolved
3613,4043,2024-07-24 04:31:42.516043296,2024-07-25 22:26:55.505937654,app,medium,phone,,resolved
1578,1738,2024-07-24 05:51:35.813285282,2024-07-24 18:39:47.072583110,account,low,in_app_chat,,resolved
3544,3969,2024-07-24 06:49:41.669932319,2024-07-24 09:35:08.357532339,fraud,high,email,,resolved
4827,5384,2024-07-24 07:00:33.265601712,2024-07-28 01:35:47.969451070,billing,low,in_app_chat,4.0,resolved
917,1002,2024-07-24 07:16:44.714946535,,billing,medium,email,,closed_unresolved
1537,1691,2024-07-24 07:22:00.187746556,2024-07-25 12:05:09.279346667,card,low,phone,,resolved
431,480,2024-07-24 07:52:27.538713307,2024-07-24 16:04:09.769289847,fraud,high,in_app_chat,,resolved
3663,4098,2024-07-24 08:36:07.100704344,2024-07-29 15:49:37.884488326,account,low,phone,4.0,resolved
2793,3129,2024-07-24 11:58:25.362790734,2024-07-25 14:17:58.209614322,card,medium,in_app_chat,,resolved
1858,2036,2024-07-24 12:25:58.660331093,2024-07-24 19:18:44.997023982,account,medium,in_app_chat,,resolved
152,178,2024-07-24 16:16:02.686212912,2024-07-25 12:01:35.246412883,app,medium,in_app_chat,4.0,resolved
2981,3350,2024-07-24 16:54:54.232925253,2024-07-25 17:20:54.214004933,billing,medium,email,4.0,resolved
7168,7972,2024-07-24 17:54:47.385205102,,card,low,in_app_chat,,closed_unresolved
3610,4040,2024-07-24 20:25:37.934835438,2024-07-25 13:46:40.975190432,card,low,phone,4.0,resolved
4363,4860,2024-07-24 22:10:17.648705104,2024-07-25 11:44:18.315047119,card,medium,in_app_chat,,resolved
4721,5246,2024-07-24 22:52:51.475260630,2024-07-27 11:50:35.254916480,billing,medium,in_app_chat,4.0,resolved
1936,2143,2024-07-25 02:19:02.385353190,2024-07-26 06:02:51.724802086,card,low,phone,,resolved
5267,5832,2024-07-25 05:14:22.430104584,2024-07-27 09:48:42.952365954,card,medium,email,3.0,resolved
1118,1239,2024-07-25 05:39:08.562415887,2024-07-25 08:12:26.072096121,kyc,high,in_app_chat,3.0,resolved
6204,6929,2024-07-25 07:17:53.420883780,,app,low,phone,,open
667,742,2024-07-25 07:29:42.207935668,2024-07-25 12:07:06.027324671,account,high,email,5.0,resolved
4180,4656,2024-07-25 12:37:21.920648816,2024-07-25 15:36:37.047902685,fraud,urgent,phone,5.0,resolved
1660,1825,2024-07-25 13:16:45.658539226,,billing,medium,in_app_chat,,closed_unresolved
2480,2790,2024-07-25 13:17:41.108330751,,billing,high,phone,,open
82,87,2024-07-25 16:09:33.373658926,2024-07-26 10:24:52.881431017,card,medium,email,,resolved
1179,1305,2024-07-25 17:13:26.294810335,,app,medium,email,,open
4960,5534,2024-07-25 18:38:33.491391555,2024-07-26 22:10:07.853201487,app,medium,phone,,resolved
2176,2398,2024-07-25 20:41:35.969978555,2024-07-25 21:32:15.050482004,card,urgent,phone,5.0,resolved
1306,1420,2024-07-25 21:26:29.558244888,2024-07-28 05:23:46.852953170,kyc,low,email,3.0,resolved
421,462,2024-07-25 21:53:07.215778368,2024-07-26 03:16:08.391272449,kyc,medium,email,4.0,resolved
1122,1241,2024-07-26 00:08:57.081986499,2024-07-27 03:22:52.630262850,billing,low,in_app_chat,,resolved
1127,1250,2024-07-26 04:15:36.990895680,2024-07-27 07:40:26.950409598,billing,low,email,3.0,resolved
5841,6509,2024-07-26 06:55:32.582024768,,kyc,medium,in_app_chat,,open
6806,7588,2024-07-26 07:40:21.729373204,2024-07-27 06:59:59.639581013,billing,medium,email,5.0,resolved
4567,5063,2024-07-26 09:27:26.118638326,2024-07-26 22:48:14.103783575,billing,medium,in_app_chat,5.0,resolved
4824,5377,2024-07-26 12:37:50.735046786,2024-07-27 02:10:40.372527199,kyc,low,in_app_chat,,resolved
3580,4015,2024-07-26 14:58:20.837320302,2024-07-27 05:26:44.114549359,card,medium,in_app_chat,5.0,resolved
7184,7989,2024-07-26 17:45:37.921406106,2024-07-27 03:59:45.774169797,billing,medium,in_app_chat,4.0,resolved
5247,5805,2024-07-26 17:53:22.642717433,,fraud,urgent,in_app_chat,,open
2364,2635,2024-07-26 19:29:36.802682592,2024-07-27 14:40:43.225668591,account,medium,in_app_chat,4.0,resolved
138,160,2024-07-26 19:39:57.928894148,2024-07-27 16:11:33.516334030,billing,medium,phone,3.0,resolved
2367,2638,2024-07-26 20:02:18.613687056,2024-07-27 03:45:42.721041531,card,high,in_app_chat,5.0,resolved
5744,6397,2024-07-26 21:26:22.223160548,2024-07-27 16:45:17.845506995,kyc,medium,email,4.0,resolved
4441,4939,2024-07-26 21:44:48.461060587,2024-07-27 08:46:26.582933452,account,medium,in_app_chat,5.0,resolved
3323,3722,2024-07-26 23:11:17.838629324,2024-07-30 22:34:08.183362089,card,medium,phone,,resolved
5596,6240,2024-07-27 05:04:46.245544305,2024-07-28 15:17:01.071679671,account,medium,in_app_chat,4.0,resolved
5719,6366,2024-07-27 08:43:57.276446764,2024-07-27 17:40:21.438977094,billing,medium,in_app_chat,3.0,resolved
3542,3967,2024-07-27 11:49:08.238220083,2024-07-28 06:29:53.178023083,billing,high,in_app_chat,4.0,resolved
223,243,2024-07-27 19:08:30.234585517,2024-07-28 05:50:56.367068651,account,medium,phone,,resolved
1836,2011,2024-07-27 20:17:06.829315840,2024-07-27 21:19:09.814714478,account,urgent,in_app_chat,,resolved
6987,7770,2024-07-27 21:37:23.818688716,2024-07-28 21:27:17.314300928,kyc,medium,email,4.0,resolved
4429,4925,2024-07-27 22:49:48.320825499,,billing,medium,email,,open
6114,6824,2024-07-28 01:56:26.422268743,,billing,medium,in_app_chat,,closed_unresolved
6940,7722,2024-07-28 04:47:13.617898307,2024-07-31 18:59:35.367541224,billing,low,in_app_chat,4.0,resolved
3587,4018,2024-07-28 10:02:47.435982311,2024-07-28 11:29:14.212572123,fraud,urgent,in_app_chat,4.0,resolved
1324,1441,2024-07-28 10:42:08.340031802,2024-07-31 17:57:01.171184862,app,low,in_app_chat,4.0,resolved
672,744,2024-07-28 13:05:38.593774677,2024-07-29 03:56:01.858390624,kyc,medium,in_app_chat,4.0,resolved
3883,4336,2024-07-28 14:03:30.977011848,2024-07-28 22:02:58.485314790,card,high,email,4.0,resolved
5634,6282,2024-07-28 14:44:39.359334793,2024-07-28 17:16:44.665682131,fraud,urgent,in_app_chat,,resolved
5947,6636,2024-07-28 15:50:18.854200006,2024-07-29 02:12:00.167502700,card,medium,in_app_chat,3.0,resolved
609,681,2024-07-28 17:02:49.933268664,2024-07-31 05:04:07.340499220,kyc,low,email,3.0,resolved
537,592,2024-07-28 19:16:22.573916042,2024-07-29 00:29:49.774793411,kyc,medium,in_app_chat,4.0,resolved
5430,6048,2024-07-28 20:26:18.609716097,2024-07-28 23:43:05.681829589,account,high,email,3.0,resolved
7166,7968,2024-07-28 20:44:55.043171499,,app,medium,email,,closed_unresolved
2322,2582,2024-07-28 22:15:22.157425330,2024-07-30 17:09:26.267302880,kyc,medium,phone,,resolved
3711,4152,2024-07-29 08:00:43.546494504,2024-07-29 15:41:05.681629587,card,high,in_app_chat,4.0,resolved
409,452,2024-07-29 10:37:22.474905286,2024-08-05 02:06:21.567452856,billing,low,email,3.0,resolved
2142,2361,2024-07-29 14:56:17.806666966,,app,medium,email,,closed_unresolved
6342,7101,2024-07-29 17:42:01.178596405,2024-07-30 21:15:54.334452125,account,low,in_app_chat,,resolved
6065,6771,2024-07-29 20:33:17.085619733,2024-07-30 02:16:09.235039319,fraud,urgent,email,4.0,resolved
5042,5604,2024-07-30 00:45:34.064727837,,card,low,email,,open
3597,4027,2024-07-30 04:32:21.604218118,2024-07-30 08:59:40.847682670,kyc,high,in_app_chat,5.0,resolved
1530,1682,2024-07-30 06:10:18.487613971,2024-07-30 07:51:20.568277108,fraud,urgent,in_app_chat,,resolved
3276,3672,2024-07-30 12:29:27.859442651,2024-07-30 18:39:45.639930949,app,medium,in_app_chat,4.0,resolved
1670,1833,2024-07-30 14:13:02.166325368,2024-07-30 18:07:04.353457920,account,medium,in_app_chat,4.0,resolved
597,668,2024-07-30 15:18:03.951646421,2024-08-01 06:29:04.241429154,billing,low,email,,resolved
2179,2401,2024-07-30 15:29:33.340097068,2024-08-02 01:42:49.793145436,billing,medium,in_app_chat,5.0,resolved
139,161,2024-07-30 15:31:37.111222796,,kyc,medium,email,,closed_unresolved
570,632,2024-07-30 15:34:21.263204478,2024-08-01 00:08:26.643361999,app,medium,email,4.0,resolved
6329,7083,2024-07-30 17:11:14.519425718,2024-07-31 05:42:28.295550050,account,medium,in_app_chat,,resolved
6307,7062,2024-07-30 17:12:39.037433192,,fraud,high,in_app_chat,,closed_unresolved
2175,2396,2024-07-30 17:51:17.622582557,2024-08-01 01:04:25.110128054,kyc,medium,in_app_chat,4.0,resolved
3387,3791,2024-07-30 22:04:07.541093308,2024-08-02 02:10:06.157966345,card,medium,email,4.0,resolved
5335,5923,2024-07-30 22:56:06.260662561,2024-07-31 14:05:00.949864815,billing,medium,email,3.0,resolved
3416,3830,2024-07-30 23:29:41.432695713,2024-08-01 07:00:00.926911367,app,medium,email,4.0,resolved
7139,7942,2024-07-31 01:40:29.973904429,2024-07-31 17:32:40.779752270,billing,medium,in_app_chat,2.0,resolved
4545,5045,2024-07-31 03:46:59.279397761,2024-07-31 13:21:07.562615370,app,medium,in_app_chat,,resolved
4025,4483,2024-07-31 03:54:45.460431135,2024-08-02 18:21:03.571208821,card,medium,in_app_chat,,resolved
1235,1357,2024-07-31 04:12:28.559321850,2024-07-31 18:03:10.645199720,card,high,in_app_chat,4.0,resolved
6116,6826,2024-07-31 04:39:49.429330652,2024-07-31 05:58:17.100983534,app,urgent,in_app_chat,5.0,resolved
4619,5116,2024-07-31 05:08:59.206010357,2024-08-02 14:56:38.914884986,app,low,in_app_chat,4.0,resolved
2259,2503,2024-07-31 05:40:51.670648084,2024-08-02 01:16:08.706533713,app,medium,phone,5.0,resolved
1223,1346,2024-07-31 05:42:05.616753312,,billing,medium,email,,closed_unresolved
3504,3928,2024-07-31 06:03:47.050177109,2024-07-31 07:18:10.858601773,billing,urgent,in_app_chat,4.0,resolved
3766,4216,2024-07-31 08:39:51.481372222,2024-07-31 19:56:01.235371192,app,medium,in_app_chat,,resolved
906,990,2024-07-31 08:49:43.474543083,2024-07-31 16:01:26.100106392,card,high,in_app_chat,5.0,resolved
4457,4952,2024-07-31 08:56:39.762101912,2024-07-31 21:45:58.718613748,app,medium,in_app_chat,2.0,resolved
2674,3014,2024-07-31 09:46:11.573044063,,fraud,high,in_app_chat,,closed_unresolved
536,592,2024-07-31 11:04:46.951684127,2024-08-01 11:52:38.452259087,billing,medium,in_app_chat,5.0,resolved
1022,1126,2024-07-31 12:02:04.978582825,,billing,medium,in_app_chat,,open
6502,7297,2024-07-31 12:46:03.559349421,2024-08-02 06:35:49.606849860,card,medium,in_app_chat,3.0,resolved
3701,4137,2024-07-31 13:45:32.612019511,2024-07-31 18:05:40.590199916,fraud,high,in_app_chat,5.0,resolved
831,908,2024-07-31 16:05:17.364177404,,app,low,in_app_chat,,closed_unresolved
5010,5579,2024-07-31 16:12:29.912390735,2024-08-04 11:29:21.022704306,billing,low,in_app_chat,,resolved
4724,5250,2024-07-31 16:33:05.398579658,2024-07-31 20:49:59.049325756,billing,medium,email,4.0,resolved
1412,1547,2024-07-31 17:01:14.439156536,2024-08-01 22:04:30.110575062,card,medium,email,,resolved
640,711,2024-07-31 17:25:31.576031371,2024-08-02 17:17:55.360144251,account,low,phone,,resolved
6321,7071,2024-07-31 17:41:52.047894085,2024-07-31 21:23:20.780907901,app,high,in_app_chat,4.0,resolved
2172,2393,2024-07-31 18:20:59.884235704,2024-08-01 05:26:07.146641861,fraud,high,in_app_chat,5.0,resolved
4755,5292,2024-07-31 18:44:52.765648892,2024-08-02 09:45:24.778651970,billing,low,email,4.0,resolved
4933,5502,2024-07-31 19:15:17.628636136,2024-08-03 10:26:44.342002403,billing,low,in_app_chat,4.0,resolved
5918,6604,2024-07-31 21:05:22.141913127,2024-08-01 08:05:34.081826130,billing,medium,phone,,resolved
6764,7541,2024-07-31 23:08:23.563485317,2024-08-01 02:42:49.741046994,fraud,urgent,email,5.0,resolved
6063,6765,2024-08-01 04:03:57.204244621,2024-08-01 07:31:14.081385163,billing,high,email,5.0,resolved
4730,5256,2024-08-01 18:30:55.680898570,2024-08-02 13:12:06.755190859,kyc,medium,in_app_chat,3.0,resolved
1281,1399,2024-08-02 00:48:30.796788994,2024-08-03 04:02:22.045409924,account,low,email,4.0,resolved
4311,4809,2024-08-02 02:29:52.190051274,2024-08-02 10:12:50.329905812,card,high,in_app_chat,,resolved
5320,5903,2024-08-02 03:27:02.566317124,2024-08-02 12:59:48.193292006,card,medium,in_app_chat,4.0,resolved
2295,2552,2024-08-02 07:03:26.848085869,2024-08-03 09:49:51.637901852,card,medium,in_app_chat,3.0,resolved
2460,2753,2024-08-02 08:33:32.713181769,2024-08-04 03:00:49.464977064,account,medium,email,,resolved
6089,6796,2024-08-02 12:54:14.086454955,2024-08-03 09:21:39.436020717,account,medium,in_app_chat,4.0,resolved
3547,3970,2024-08-02 14:43:10.020858248,2024-08-02 22:22:44.537666888,app,high,in_app_chat,4.0,resolved
1011,1121,2024-08-02 15:00:43.137375776,,kyc,high,phone,,open
2239,2478,2024-08-02 19:29:18.061382984,2024-08-05 07:20:48.687003813,billing,low,phone,4.0,resolved
5549,6186,2024-08-02 19:48:26.069807914,2024-08-02 21:06:44.590628521,app,urgent,email,,resolved
6928,7708,2024-08-02 19:49:34.163702333,2024-08-03 00:50:43.312716968,account,high,in_app_chat,,resolved
6344,7104,2024-08-02 20:39:40.760061739,,fraud,high,in_app_chat,,closed_unresolved
