response_id,user_id,survey_date,nps_score,driver,segment,comment_length
5229,6396,2024-08-04 18:29:48.786511862,5,app_quality,detractor,53
1679,2022,2024-08-04 20:59:23.567864979,10,support,promoter,32
1288,1540,2024-08-04 21:20:42.317566889,10,product,promoter,133
4216,5123,2024-08-04 21:49:35.423340087,10,product,promoter,30
5210,6376,2024-08-05 01:00:24.544536255,8,onboarding,passive,30
6471,7891,2024-08-05 01:35:45.012349475,10,product,promoter,50
5805,7128,2024-08-05 01:48:58.580927697,1,support,detractor,179
3618,4425,2024-08-05 02:50:55.895587379,8,trust,passive,37
6077,7440,2024-08-05 03:57:57.900593384,10,product,promoter,185
4022,4902,2024-08-05 08:14:03.022066250,8,fees,passive,13
3527,4312,2024-08-05 08:36:24.253507310,7,support,passive,12
1117,1346,2024-08-05 08:56:07.238868287,9,support,promoter,10
1474,1780,2024-08-05 09:56:28.123635949,8,trust,passive,36
4926,6014,2024-08-05 17:41:03.658697790,10,app_quality,promoter,36
4614,5623,2024-08-06 00:08:59.486234081,8,trust,passive,16
5299,6478,2024-08-06 05:06:05.703074464,1,app_quality,detractor,148
2241,2739,2024-08-06 06:19:15.351885128,7,fees,passive,21
3113,3817,2024-08-06 08:14:58.498378998,9,app_quality,promoter,25
4275,5207,2024-08-06 11:13:21.403479146,4,trust,detractor,149
5140,6290,2024-08-06 11:16:56.871915078,10,product,promoter,133
4842,5894,2024-08-06 11:47:55.629674301,8,app_quality,passive,9
3301,4041,2024-08-06 13:00:40.129544295,10,app_quality,promoter,131
2441,3002,2024-08-06 13:54:35.188863474,5,fees,detractor,81
1457,1762,2024-08-06 14:48:08.422382724,3,app_quality,detractor,164
22,19,2024-08-06 17:00:11.431326447,8,product,passive,17
4159,5059,2024-08-06 17:33:58.909136423,8,fees,passive,5
4986,6089,2024-08-06 17:37:13.523262804,4,product,detractor,196
1283,1532,2024-08-06 18:23:14.333828357,8,product,passive,35
2709,3333,2024-08-06 21:04:02.185277972,5,app_quality,detractor,139
738,891,2024-08-06 22:28:32.548848286,9,app_quality,promoter,41
5730,7019,2024-08-07 07:19:24.018302527,1,fees,detractor,19
4696,5713,2024-08-07 07:56:22.478340762,10,product,promoter,61
3962,4838,2024-08-07 07:59:48.379157963,10,product,promoter,190
4436,5434,2024-08-07 09:05:11.705218336,10,product,promoter,61
5763,7070,2024-08-07 11:37:47.708109563,8,trust,passive,18
2212,2699,2024-08-07 12:27:49.543323226,8,trust,passive,30
6468,7888,2024-08-07 12:36:00.300655376,10,trust,promoter,119
3801,4645,2024-08-07 13:04:48.053076072,9,support,promoter,14
1414,1703,2024-08-07 13:30:08.044013784,10,product,promoter,35
5397,6609,2024-08-07 13:53:18.198020155,6,product,detractor,21
1949,2355,2024-08-07 14:21:22.761566294,10,product,promoter,126
4689,5707,2024-08-07 14:26:34.066550636,9,app_quality,promoter,152
4919,6007,2024-08-07 18:56:31.873355013,10,app_quality,promoter,132
1317,1570,2024-08-07 19:52:37.111665950,9,support,promoter,108
5187,6348,2024-08-07 21:05:53.479059302,8,trust,passive,9
6025,7381,2024-08-07 23:51:08.945264134,10,product,promoter,162
2930,3587,2024-08-08 04:26:54.810722725,7,app_quality,passive,14
2042,2474,2024-08-08 04:28:52.801800634,4,app_quality,detractor,41
583,709,2024-08-08 06:12:22.649558961,8,support,passive,35
5933,7286,2024-08-08 16:59:47.109584690,10,product,promoter,154
693,843,2024-08-08 17:46:44.727606019,3,fees,detractor,183
1052,1274,2024-08-08 17:47:42.669919512,10,product,promoter,23
5571,6817,2024-08-08 18:50:56.641630603,4,fees,detractor,128
1502,1809,2024-08-08 18:52:09.511365763,10,app_quality,promoter,132
2537,3099,2024-08-08 20:24:52.513925322,10,product,promoter,119
6286,7671,2024-08-08 21:02:34.419953722,10,app_quality,promoter,106
3028,3704,2024-08-08 21:22:37.532924797,8,onboarding,passive,4
3369,4125,2024-08-08 21:35:22.536639983,2,fees,detractor,31
5869,7200,2024-08-08 21:55:10.366027268,9,support,promoter,72
2950,3608,2024-08-08 22:52:48.187673783,4,fees,detractor,40
5179,6342,2024-08-08 23:27:02.887339147,10,app_quality,promoter,172
1120,1347,2024-08-09 01:38:00.792817195,8,support,passive,19
766,925,2024-08-09 03:57:16.526018836,3,support,detractor,130
166,204,2024-08-09 04:18:48.261037415,10,product,promoter,53
5365,6563,2024-08-09 05:06:12.866722490,8,trust,passive,23
5958,7315,2024-08-09 05:11:40.277305881,6,fees,detractor,8
3694,4505,2024-08-09 05:46:55.294015074,4,trust,detractor,189
2957,3617,2024-08-09 19:36:28.339628019,5,app_quality,detractor,48
6475,7894,2024-08-09 20:34:57.935740661,8,fees,passive,26
2254,2753,2024-08-10 02:03:30.498339104,8,app_quality,passive,9
1350,1613,2024-08-10 09:11:15.575049015,0,fees,detractor,183
3926,4798,2024-08-10 09:36:32.436439079,10,support,promoter,18
4511,5516,2024-08-10 10:38:46.119078245,9,support,promoter,82
3924,4796,2024-08-10 12:38:37.250161105,10,trust,promoter,128
4815,5853,2024-08-10 19:08:59.748172704,2,trust,detractor,192
5937,7288,2024-08-10 22:09:13.302468529,6,support,detractor,180
4242,5167,2024-08-10 22:57:40.725250009,8,onboarding,passive,33
6270,7645,2024-08-10 23:23:50.056973295,0,fees,detractor,97
381,457,2024-08-11 01:13:44.937393136,4,product,detractor,96
4434,5433,2024-08-11 01:47:21.566874865,10,app_quality,promoter,50
5035,6159,2024-08-11 02:26:21.995714238,8,trust,passive,4
4935,6029,2024-08-11 04:42:07.495142791,10,trust,promoter,83
6081,7443,2024-08-11 06:29:03.382688279,2,support,detractor,175
5692,6975,2024-08-11 11:49:14.976574599,10,product,promoter,33
568,695,2024-08-11 11:49:46.036249610,7,support,passive,2
1516,1824,2024-08-11 13:18:13.959451019,8,product,passive,30
4785,5810,2024-08-11 15:05:02.736119414,10,app_quality,promoter,193
3707,4515,2024-08-11 15:58:38.107872301,6,app_quality,detractor,23
4383,5356,2024-08-11 15:59:38.430531533,10,support,promoter,196
1449,1750,2024-08-11 18:49:57.394170874,10,support,promoter,53
3094,3788,2024-08-11 21:04:46.343384454,2,product,detractor,30
6215,7587,2024-08-11 21:37:17.901349276,8,trust,passive,11
110,129,2024-08-11 22:28:31.225445454,10,product,promoter,53
5711,6996,2024-08-12 00:08:03.673098934,7,fees,passive,3
5823,7151,2024-08-12 00:19:48.222883669,10,app_quality,promoter,136
4585,5589,2024-08-12 00:48:51.869040912,2,fees,detractor,122
1388,1664,2024-08-12 03:00:03.457829494,10,app_quality,promoter,45
157,194,2024-08-12 06:24:22.704065945,8,onboarding,passive,22
6185,7548,2024-08-12 09:31:50.475682390,10,product,promoter,167
1536,1841,2024-08-12 09:43:15.637330341,10,support,promoter,47
3833,4679,2024-08-12 10:41:18.385793917,10,trust,promoter,103
279,329,2024-08-12 10:45:33.304901097,7,fees,passive,32
1790,2170,2024-08-12 12:06:29.808638040,7,fees,passive,24
6567,7994,2024-08-12 14:04:15.889884098,10,product,promoter,33
2197,2682,2024-08-12 15:30:41.366793620,6,app_quality,detractor,92
1593,1916,2024-08-12 18:43:38.602451464,10,product,promoter,166
4718,5741,2024-08-12 18:56:54.964520750,10,product,promoter,56
1723,2081,2024-08-12 22:48:26.467816374,8,fees,passive,11
2461,3023,2024-08-13 18:18:52.708512369,6,onboarding,detractor,68
5458,6676,2024-08-13 19:14:49.857308793,8,product,passive,15
6204,7574,2024-08-13 20:56:54.020385153,3,support,detractor,73
6485,7911,2024-08-13 21:03:11.332263084,8,product,passive,38
2610,3193,2024-08-14 01:23:59.047564197,8,onboarding,passive,16
2113,2570,2024-08-14 05:17:10.737418208,9,app_quality,promoter,165
2911,3564,2024-08-14 07:39:46.856288280,2,trust,detractor,42
3304,4044,2024-08-14 08:28:05.301416979,10,product,promoter,87
6456,7870,2024-08-14 08:51:58.053615105,0,onboarding,detractor,3
2261,2768,2024-08-14 09:59:05.155364472,4,product,detractor,29
559,682,2024-08-14 10:44:50.154833644,10,product,promoter,74
5481,6711,2024-08-14 13:11:49.353876628,4,trust,detractor,87
5673,6941,2024-08-14 14:18:47.157241708,3,fees,detractor,69
4813,5850,2024-08-14 18:39:27.794233863,10,support,promoter,95
800,962,2024-08-14 21:37:24.829808796,6,support,detractor,182
586,711,2024-08-14 22:16:25.733682082,10,support,promoter,151
5013,6133,2024-08-15 01:32:03.237322750,8,fees,passive,31
3011,3686,2024-08-15 04:11:17.945611650,4,onboarding,detractor,169
575,703,2024-08-15 07:33:50.680213960,8,fees,passive,6
578,705,2024-08-15 07:40:47.157303648,8,trust,passive,1
5888,7225,2024-08-15 07:48:40.886633692,10,product,promoter,76
5097,6233,2024-08-15 09:41:55.465503959,10,onboarding,promoter,8
1244,1476,2024-08-15 10:07:51.476782342,8,trust,passive,28
3625,4430,2024-08-15 12:34:33.898035037,5,fees,detractor,84
5318,6504,2024-08-15 12:55:22.092613786,8,product,passive,31
395,477,2024-08-15 14:31:18.229132130,2,app_quality,detractor,30
782,942,2024-08-15 15:36:37.175604393,6,onboarding,detractor,68
761,916,2024-08-15 15:55:07.394107045,9,support,promoter,149
4096,4992,2024-08-15 16:19:29.491851745,7,fees,passive,37
6564,7992,2024-08-15 16:41:43.579471151,8,trust,passive,33
231,276,2024-08-15 19:43:20.490719197,6,app_quality,detractor,89
2314,2839,2024-08-15 22:27:54.208800342,9,support,promoter,80
6459,7875,2024-08-15 23:54:10.045241236,10,support,promoter,61
5267,6446,2024-08-16 02:07:20.952064606,5,fees,detractor,75
4231,5142,2024-08-16 03:19:14.430521758,10,app_quality,promoter,30
4846,5900,2024-08-16 07:47:39.987221559,10,product,promoter,136
3354,4107,2024-08-16 08:54:27.897700714,10,support,promoter,25
2744,3368,2024-08-16 18:12:39.185825722,10,product,promoter,22
1690,2035,2024-08-16 22:01:21.322664595,9,app_quality,promoter,134
277,324,2024-08-16 22:05:30.251704755,3,support,detractor,36
90,103,2024-08-16 22:40:36.389667861,3,support,detractor,105
5549,6792,2024-08-16 22:42:28.437378148,10,app_quality,promoter,149
1824,2209,2024-08-16 22:58:56.365438667,10,trust,promoter,85
1538,1847,2024-08-17 03:11:45.593467851,8,product,passive,18
2680,3300,2024-08-17 05:40:21.726085247,5,fees,detractor,191
5271,6449,2024-08-17 08:42:14.930436110,10,trust,promoter,56
3875,4729,2024-08-17 09:28:01.409117615,10,support,promoter,101
2848,3477,2024-08-17 10:54:45.116664960,7,fees,passive,12
3063,3760,2024-08-17 11:03:58.575923844,6,support,detractor,105
3809,4650,2024-08-17 15:27:07.318353222,10,product,promoter,6
508,611,2024-08-17 16:06:24.600497158,10,onboarding,promoter,55
2766,3393,2024-08-17 16:53:02.519826406,10,trust,promoter,146
2581,3157,2024-08-17 16:57:40.543420242,8,app_quality,passive,26
3025,3700,2024-08-17 19:04:12.235625160,0,onboarding,detractor,174
4756,5780,2024-08-17 20:14:01.993225133,6,app_quality,detractor,107
4421,5413,2024-08-17 21:14:30.813887546,4,product,detractor,80
935,1128,2024-08-17 21:31:30.857443000,6,trust,detractor,93
5878,7211,2024-08-17 23:47:47.181005520,8,product,passive,3
4441,5437,2024-08-18 00:09:26.318080880,10,app_quality,promoter,25
2632,3230,2024-08-18 01:39:10.814763841,3,app_quality,detractor,74
417,508,2024-08-18 02:03:09.514299012,8,onboarding,passive,11
4433,5431,2024-08-18 03:23:33.424948466,5,fees,detractor,80
4343,5300,2024-08-18 04:28:06.155726231,3,fees,detractor,130
93,110,2024-08-18 05:32:15.567794433,10,product,promoter,114
702,853,2024-08-18 08:23:28.819315187,0,onboarding,detractor,151
2599,3178,2024-08-18 10:38:46.461706344,10,product,promoter,129
3249,3984,2024-08-18 10:51:57.463194300,5,support,detractor,47
4704,5723,2024-08-18 11:05:06.749931445,10,product,promoter,149
4168,5068,2024-08-18 12:45:41.461948068,7,support,passive,14
2904,3554,2024-08-18 19:25:57.374889772,9,app_quality,promoter,171
4013,4893,2024-08-18 23:44:43.544190773,9,app_quality,promoter,35
1646,1984,2024-08-19 00:50:07.422269628,8,product,passive,23
2549,3117,2024-08-19 01:11:39.325315755,10,product,promoter,164
1700,2049,2024-08-19 04:41:18.018908231,5,fees,detractor,155
5841,7174,2024-08-19 09:07:47.782055406,8,product,passive,37
2119,2577,2024-08-19 11:53:00.330411857,10,product,promoter,183
3804,4646,2024-08-19 13:53:59.250086044,10,product,promoter,88
6193,7563,2024-08-19 15:57:59.822963775,10,onboarding,promoter,44
5781,7092,2024-08-19 22:07:11.468941849,8,trust,passive,13
758,913,2024-08-19 22:59:39.354426211,10,app_quality,promoter,110
4749,5770,2024-08-20 01:13:34.823313482,4,support,detractor,153
5912,7262,2024-08-20 01:37:50.835384422,6,support,detractor,168
4028,4910,2024-08-20 02:33:28.117556058,2,trust,detractor,132
5391,6599,2024-08-20 03:10:56.521187074,10,product,promoter,19
2001,2411,2024-08-20 16:43:47.829913993,3,support,detractor,0
5863,7197,2024-08-20 17:19:24.199225608,3,app_quality,detractor,7
5709,6994,2024-08-20 21:20:36.421583619,8,onboarding,passive,37
2209,2697,2024-08-20 22:16:09.698617945,8,trust,passive,31
1090,1312,2024-08-21 00:09:45.943776573,0,trust,detractor,156
177,214,2024-08-21 00:32:18.806168751,10,app_quality,promoter,131
6390,7788,2024-08-21 06:14:16.591047434,5,support,detractor,181
5561,6805,2024-08-21 10:48:36.993905470,10,app_quality,promoter,103
3646,4454,2024-08-21 11:24:53.698721662,6,support,detractor,65
813,974,2024-08-21 13:59:22.682661812,6,fees,detractor,108
2754,3381,2024-08-21 14:15:55.453458409,10,product,promoter,35
5626,6893,2024-08-21 16:05:12.490897283,10,product,promoter,14
1561,1869,2024-08-21 19:11:24.789775934,6,onboarding,detractor,102
529,640,2024-08-21 22:47:09.822512592,10,support,promoter,28
5721,7009,2024-08-22 00:46:35.488855750,5,fees,detractor,61
4954,6056,2024-08-22 02:47:03.183901454,8,product,passive,27
324,391,2024-08-22 09:18:42.655733749,10,trust,promoter,41
5667,6937,2024-08-22 09:51:35.426730562,3,fees,detractor,162
4084,4974,2024-08-22 12:12:45.096878828,10,trust,promoter,23
3757,4582,2024-08-22 12:30:36.140786389,10,trust,promoter,135
5868,7200,2024-08-22 12:41:41.039097316,10,product,promoter,187
6233,7607,2024-08-22 13:05:00.407243973,8,support,passive,26
4559,5565,2024-08-22 14:05:07.605504646,6,app_quality,detractor,23
2656,3269,2024-08-22 14:54:41.610685423,0,fees,detractor,187
3420,4187,2024-08-22 19:10:55.501654679,10,product,promoter,146
1530,1835,2024-08-22 20:49:39.924961239,10,trust,promoter,100
1035,1255,2024-08-22 22:17:05.121608881,7,fees,passive,3
647,783,2024-08-23 04:32:01.732537988,10,trust,promoter,184
4556,5562,2024-08-23 06:26:03.954617540,10,product,promoter,196
5237,6405,2024-08-23 07:11:09.602662868,10,product,promoter,54
5443,6657,2024-08-23 07:59:33.427696560,8,onboarding,passive,24
1340,1594,2024-08-23 10:36:28.422887984,10,product,promoter,37
923,1121,2024-08-23 12:06:46.446575440,10,app_quality,promoter,5
6037,7394,2024-08-23 12:07:22.073123591,10,product,promoter,60
6344,7735,2024-08-23 12:30:38.289491714,10,product,promoter,86
3176,3889,2024-08-23 14:05:45.247563761,10,app_quality,promoter,187
1355,1621,2024-08-23 17:24:20.110428023,5,fees,detractor,26
2265,2778,2024-08-23 18:26:25.435768819,5,fees,detractor,72
1017,1233,2024-08-23 20:16:05.921450952,0,fees,detractor,67
4223,5133,2024-08-23 20:40:26.122461896,2,onboarding,detractor,114
2395,2947,2024-08-23 21:06:15.468002087,8,onboarding,passive,26
3058,3748,2024-08-23 22:12:14.816709172,5,fees,detractor,144
3585,4384,2024-08-23 22:34:23.272021640,9,app_quality,promoter,182
913,1095,2024-08-23 22:37:02.528156671,10,onboarding,promoter,190
2391,2940,2024-08-23 22:47:32.906717246,6,onboarding,detractor,63
4336,5291,2024-08-24 01:46:31.012335396,7,fees,passive,31
5851,7183,2024-08-24 12:13:11.403677346,8,trust,passive,1
149,186,2024-08-24 18:54:32.616299816,7,support,passive,17
1044,1264,2024-08-24 22:40:05.320596357,8,fees,passive,9
856,1026,2024-08-25 01:17:26.212534673,10,trust,promoter,190
327,398,2024-08-25 01:55:07.137401960,6,fees,detractor,66
4550,5557,2024-08-25 02:57:38.652347744,10,product,promoter,193
5577,6825,2024-08-25 04:52:28.266762397,10,trust,promoter,165
5951,7306,2024-08-25 06:14:33.839814094,8,support,passive,16
4911,5998,2024-08-25 09:03:20.823269621,9,app_quality,promoter,16
5518,6753,2024-08-25 09:56:08.687464765,8,trust,passive,3
3912,4774,2024-08-25 10:45:44.802897243,10,app_quality,promoter,45
4642,5650,2024-08-25 12:01:02.746536280,6,fees,detractor,160
2350,2887,2024-08-25 12:36:24.430898013,6,trust,detractor,68
1442,1738,2024-08-25 13:37:09.712247024,10,trust,promoter,143
6003,7361,2024-08-25 13:45:20.418642072,10,app_quality,promoter,17
1711,2065,2024-08-25 15:40:53.844155492,10,product,promoter,163
5662,6929,2024-08-25 16:16:36.646734262,4,product,detractor,133
1852,2238,2024-08-25 16:57:18.599722536,10,app_quality,promoter,197
4251,5175,2024-08-25 19:42:10.451831731,4,product,detractor,70
918,1101,2024-08-25 19:52:42.215890056,7,support,passive,37
1337,1592,2024-08-25 19:55:23.397651894,4,onboarding,detractor,77
3052,3741,2024-08-26 00:15:24.552363585,7,app_quality,passive,7
5984,7341,2024-08-26 01:42:00.322553894,4,trust,detractor,5
496,597,2024-08-26 02:03:56.679532102,6,product,detractor,156
2240,2738,2024-08-26 02:29:45.052623081,6,product,detractor,32
1983,2392,2024-08-26 04:00:46.088989583,6,product,detractor,84
2675,3293,2024-08-26 04:24:34.199963075,2,onboarding,detractor,29
1868,2258,2024-08-26 04:25:13.663279257,10,trust,promoter,190
6333,7727,2024-08-26 07:13:06.726147565,10,product,promoter,59
3813,4652,2024-08-26 14:43:15.912399927,6,app_quality,detractor,36
3858,4710,2024-08-26 15:04:39.971896288,7,support,passive,28
2702,3326,2024-08-26 16:39:15.029807549,8,fees,passive,8
5671,6940,2024-08-26 20:03:35.153397794,10,trust,promoter,101
3769,4607,2024-08-26 21:51:30.497733725,9,app_quality,promoter,122
3590,4391,2024-08-26 22:14:50.515206250,6,fees,detractor,104
5743,7041,2024-08-26 22:22:05.801960340,10,app_quality,promoter,158
6412,7810,2024-08-26 23:41:36.913919421,8,app_quality,passive,14
472,570,2024-08-27 01:13:28.497252155,4,onboarding,detractor,134
608,737,2024-08-27 01:44:26.278035195,10,product,promoter,185
5076,6212,2024-08-27 04:48:46.030375742,10,app_quality,promoter,131
5310,6492,2024-08-27 06:29:00.022527116,9,support,promoter,144
2199,2685,2024-08-27 08:17:58.035843576,9,app_quality,promoter,12
1803,2185,2024-08-27 12:46:03.943238782,6,onboarding,detractor,82
5201,6362,2024-08-27 14:14:56.493647583,8,fees,passive,1
5989,7348,2024-08-27 15:13:03.086160888,4,trust,detractor,110
4632,5640,2024-08-27 16:15:50.977208914,1,fees,detractor,77
1555,1861,2024-08-27 16:16:01.504417434,4,support,detractor,181
5901,7253,2024-08-27 17:02:35.765139615,8,app_quality,passive,3
3480,4251,2024-08-27 17:48:27.124164190,10,trust,promoter,163
2064,2503,2024-08-27 19:38:54.345452259,2,fees,detractor,56
2787,3414,2024-08-27 19:43:32.727968760,10,trust,promoter,16
4581,5584,2024-08-27 20:09:14.580268597,1,app_quality,detractor,50
2938,3593,2024-08-27 20:55:44.197373461,8,product,passive,33
3178,3890,2024-08-27 21:25:06.218900745,9,support,promoter,59
54,64,2024-08-27 23:06:09.937937200,10,app_quality,promoter,2
2500,3058,2024-08-28 03:27:33.454107535,6,product,detractor,2
6065,7423,2024-08-28 11:04:47.634246554,10,product,promoter,184
3929,4800,2024-08-28 11:58:28.019459925,4,trust,detractor,11
2366,2907,2024-08-28 12:49:22.108231162,1,fees,detractor,166
5739,7035,2024-08-28 15:09:40.042376464,8,trust,passive,11
1590,1906,2024-08-28 16:49:39.676130731,6,trust,detractor,81
3286,4025,2024-08-28 20:07:09.602642703,8,onboarding,passive,9
5729,7016,2024-08-28 22:20:08.834195771,8,trust,passive,12
658,794,2024-08-28 22:25:47.396847152,10,app_quality,promoter,58
2993,3665,2024-08-28 23:46:59.102223058,8,onboarding,passive,27
1854,2239,2024-08-29 07:01:51.106024361,8,onboarding,passive,11
111,130,2024-08-29 08:44:17.300555658,10,product,promoter,92
