user_id,jtbd_segment,cohort,group,logins_per_week,tx_per_month,balance_eur,converted,upgrade_reason
479,young_professionals,Dormant,control,9.1,16,1576.27,1,status
480,young_professionals,Power,control,6.4,16,379.23,0,none
481,young_professionals,Power,control,7.7,13,706.9,0,none
482,young_professionals,Dormant,control,8.6,17,949.04,0,none
483,young_professionals,Casual,control,7.9,13,994.29,1,premium_features
484,young_professionals,Power,control,7.0,17,1622.49,1,premium_features
485,young_professionals,Growth,control,4.3,16,1801.1,0,none
486,young_professionals,Casual,control,3.0,15,844.81,0,none
487,young_professionals,Growth,control,11.2,7,2105.92,1,support
488,young_professionals,Dormant,control,11.0,16,1745.5,0,none
489,young_professionals,Power,control,5.9,13,1491.07,0,none
490,young_professionals,Dormant,control,4.1,20,1889.63,0,none
491,young_professionals,Growth,control,12.5,12,811.52,0,none
492,young_professionals,Growth,control,7.8,20,1398.31,0,none
493,young_professionals,Dormant,control,10.4,9,1012.17,0,none
494,young_professionals,Casual,control,7.8,14,49.91,1,premium_features
495,young_professionals,Casual,control,6.2,16,1661.16,0,none
496,young_professionals,Growth,control,6.3,16,1843.95,0,none
497,young_professionals,Casual,control,8.2,10,1532.37,1,status
498,young_professionals,Growth,control,8.8,14,1530.15,0,none
499,young_professionals,Dormant,control,12.5,16,594.62,0,none
500,young_professionals,Dormant,control,11.3,12,1852.47,0,none
501,young_professionals,Power,control,6.6,22,236.25,0,none
502,young_professionals,Casual,control,11.8,19,1551.15,0,none
503,young_professionals,Dormant,control,8.1,12,68.66,0,none
504,young_professionals,Power,control,8.0,7,552.63,0,none
505,young_professionals,Casual,control,11.8,13,1353.98,1,cashback
506,young_professionals,Power,control,9.2,16,0.0,1,premium_features
507,young_professionals,Casual,control,5.3,13,0.0,0,none
508,young_professionals,Growth,control,10.7,13,1030.1,0,none
509,young_professionals,Casual,control,8.1,19,849.67,1,premium_features
510,young_professionals,Dormant,control,8.0,14,1155.91,0,none
511,young_professionals,Casual,control,7.2,16,555.78,0,none
512,young_professionals,Growth,control,5.2,16,657.67,0,none
513,young_professionals,Dormant,control,7.2,22,772.17,0,none
514,young_professionals,Dormant,control,4.5,17,979.99,0,none
515,young_professionals,Growth,control,8.9,20,1277.65,0,none
516,young_professionals,Casual,control,9.2,14,1281.96,0,none
517,young_professionals,Power,control,8.6,18,2888.67,0,none
518,young_professionals,Casual,control,10.9,16,809.18,0,none
519,young_professionals,Casual,control,15.9,9,1238.39,0,none
520,young_professionals,Power,control,7.8,19,877.02,1,premium_features
521,young_professionals,Growth,control,16.0,19,692.34,1,premium_features
522,young_professionals,Dormant,control,11.8,20,410.98,0,none
523,young_professionals,Casual,control,16.4,20,272.82,0,none
524,young_professionals,Growth,control,11.0,15,0.0,0,none
525,young_professionals,Casual,control,9.1,21,1784.85,0,none
526,young_professionals,Dormant,control,12.9,19,1253.71,0,none
527,young_professionals,Growth,control,5.6,13,2064.49,0,none
528,young_professionals,Casual,control,12.9,18,1053.88,0,none
529,young_professionals,Dormant,control,4.7,14,1091.26,0,none
530,young_professionals,Dormant,control,5.3,19,824.63,0,none
531,young_professionals,Dormant,control,8.5,24,1467.88,0,none
532,young_professionals,Casual,control,11.4,22,1012.64,0,none
533,young_professionals,Growth,control,14.6,17,275.79,0,none
534,young_professionals,Casual,control,8.3,13,1482.75,0,none
535,young_professionals,Casual,control,7.8,14,1306.23,0,none
536,young_professionals,Dormant,control,10.5,17,2163.29,0,none
537,young_professionals,Casual,control,11.0,16,1820.29,0,none
538,young_professionals,Dormant,control,8.1,12,1548.72,0,none
539,young_professionals,Power,control,9.4,13,2028.77,0,none
540,young_professionals,Growth,control,4.7,13,1635.42,1,premium_features
541,young_professionals,Growth,control,8.8,7,1403.79,0,none
542,young_professionals,Casual,control,4.2,14,1247.07,0,none
543,young_professionals,Casual,control,16.3,16,720.21,0,none
544,young_professionals,Dormant,control,13.9,16,974.04,0,none
545,young_professionals,Growth,control,6.9,15,1780.95,0,none
546,young_professionals,Dormant,control,14.2,14,211.33,0,none
547,young_professionals,Casual,control,8.9,14,852.34,1,premium_features
548,young_professionals,Dormant,control,2.3,16,779.19,0,none
549,young_professionals,Growth,control,10.2,14,1831.24,0,none
550,young_professionals,Dormant,control,9.2,22,1123.65,0,none
551,young_professionals,Dormant,control,8.1,25,2198.87,0,none
552,young_professionals,Dormant,control,8.0,16,964.17,0,none
553,young_professionals,Growth,control,14.1,19,1631.46,1,status
554,young_professionals,Casual,control,15.9,18,1208.93,0,none
555,young_professionals,Growth,control,10.1,15,1205.73,0,none
556,young_professionals,Growth,control,9.5,13,571.67,1,status
557,young_professionals,Casual,control,6.7,17,931.03,0,none
558,young_professionals,Casual,control,4.6,19,2010.1,1,status
559,young_professionals,Dormant,control,4.2,11,562.77,0,none
560,young_professionals,Power,control,5.8,17,1513.42,1,premium_features
561,young_professionals,Casual,control,8.5,17,1600.92,0,none
562,young_professionals,Power,control,6.2,13,1466.97,1,cashback
563,young_professionals,Casual,control,11.5,19,1139.53,0,none
564,young_professionals,Power,control,11.3,14,758.55,0,none
565,young_professionals,Dormant,control,7.7,16,907.19,0,none
566,young_professionals,Casual,control,7.3,13,174.96,0,none
567,young_professionals,Casual,control,7.7,15,763.85,0,none
568,young_professionals,Power,control,6.7,12,1063.55,0,none
569,young_professionals,Casual,control,8.5,18,127.96,0,none
570,young_professionals,Growth,control,10.1,13,1901.85,1,status
571,young_professionals,Growth,control,11.7,8,1452.22,0,none
572,young_professionals,Growth,control,5.6,13,1157.3,0,none
573,young_professionals,Casual,control,2.3,11,2294.93,0,none
574,young_professionals,Growth,control,9.2,24,913.87,0,none
575,young_professionals,Dormant,control,11.6,12,750.75,0,none
576,young_professionals,Casual,control,12.5,16,1295.46,1,premium_features
577,young_professionals,Power,control,7.9,17,1889.25,0,none
578,young_professionals,Dormant,control,9.7,19,1775.28,0,none
579,young_professionals,Growth,control,8.2,13,1712.54,0,none
580,young_professionals,Growth,control,4.9,20,1093.3,1,cashback
581,young_professionals,Casual,control,11.1,15,1147.24,1,premium_features
582,young_professionals,Growth,control,0.6,17,1719.82,1,premium_features
583,young_professionals,Growth,control,4.1,11,76.71,1,status
584,young_professionals,Growth,control,10.4,18,170.55,0,none
585,young_professionals,Dormant,control,15.0,14,1210.52,0,none
586,young_professionals,Growth,control,4.6,9,957.72,0,none
587,young_professionals,Power,control,4.3,10,2043.97,1,premium_features
588,young_professionals,Power,control,9.2,15,1042.74,0,none
589,young_professionals,Casual,control,3.9,13,1576.5,0,none
590,young_professionals,Dormant,control,15.4,8,286.61,1,premium_features
591,young_professionals,Casual,control,3.3,11,302.0,0,none
592,young_professionals,Growth,control,7.3,11,1053.53,1,cashback
593,young_professionals,Growth,control,10.4,22,539.03,0,none
594,young_professionals,Growth,control,12.2,9,339.47,1,premium_features
595,young_professionals,Dormant,control,10.3,23,1325.19,0,none
596,young_professionals,Dormant,control,9.2,13,1017.4,0,none
597,young_professionals,Growth,control,11.5,20,1984.75,0,none
598,young_professionals,Casual,control,8.9,22,1160.28,0,none
599,young_professionals,Growth,control,12.6,17,702.67,0,none
600,young_professionals,Dormant,control,10.9,24,717.51,0,none
601,young_professionals,Casual,control,6.8,16,1331.64,0,none
602,young_professionals,Casual,control,6.6,11,1047.7,0,none
603,young_professionals,Growth,control,10.2,14,379.35,1,premium_features
604,young_professionals,Growth,control,10.6,18,1370.06,0,none
605,young_professionals,Casual,control,6.5,8,1807.0,0,none
606,young_professionals,Dormant,control,4.5,11,1363.99,0,none
607,young_professionals,Casual,control,7.9,12,697.19,0,none
608,young_professionals,Dormant,control,9.9,18,1302.57,0,none
609,young_professionals,Growth,control,12.5,18,1317.23,0,none
610,young_professionals,Casual,control,3.4,13,813.71,0,none
611,young_professionals,Dormant,control,9.7,15,765.26,0,none
612,young_professionals,Casual,control,8.9,14,1255.31,1,cashback
613,young_professionals,Dormant,control,5.5,19,860.29,1,premium_features
614,young_professionals,Casual,control,8.6,14,1719.49,0,none
615,young_professionals,Casual,control,8.6,21,808.76,0,none
616,young_professionals,Casual,control,10.5,20,1143.6,0,none
617,young_professionals,Power,control,8.4,15,470.52,0,none
618,young_professionals,Dormant,control,7.3,19,1864.61,0,none
619,young_professionals,Casual,control,7.7,18,709.04,0,none
620,young_professionals,Dormant,control,11.7,9,740.79,0,none
621,young_professionals,Power,control,2.6,16,1461.77,0,none
622,young_professionals,Power,control,9.6,11,988.99,0,none
623,young_professionals,Power,control,13.6,18,1535.26,1,premium_features
624,young_professionals,Growth,control,6.1,13,1784.79,0,none
625,young_professionals,Growth,control,6.7,17,1147.05,0,none
626,young_professionals,Growth,control,8.2,20,740.09,0,none
627,young_professionals,Growth,control,5.2,18,1383.2,0,none
628,young_professionals,Dormant,control,8.2,17,2052.02,0,none
629,young_professionals,Casual,control,16.2,12,962.45,0,none
630,young_professionals,Dormant,control,6.0,10,1416.72,0,none
631,young_professionals,Power,control,10.6,21,517.44,0,none
632,young_professionals,Casual,control,10.8,15,557.46,0,none
633,young_professionals,Power,control,10.2,20,1922.7,1,premium_features
634,young_professionals,Casual,control,8.9,21,979.44,0,none
635,young_professionals,Dormant,control,12.6,8,598.01,0,none
636,young_professionals,Dormant,control,10.0,14,1390.97,0,none
637,young_professionals,Casual,control,10.9,16,993.88,0,none
638,young_professionals,Casual,control,11.0,12,1230.61,0,none
639,young_professionals,Dormant,control,10.7,20,2173.78,0,none
640,young_professionals,Casual,control,4.7,11,1438.34,0,none
641,young_professionals,Dormant,control,12.3,8,1937.59,1,premium_features
642,young_professionals,Power,control,8.7,19,690.89,0,none
643,young_professionals,Dormant,control,9.8,20,1500.49,0,none
644,young_professionals,Power,control,8.0,13,1870.54,1,cashback
645,young_professionals,Casual,control,13.0,18,1720.67,0,none
646,young_professionals,Power,control,6.1,12,1089.53,1,cashback
647,young_professionals,Growth,control,15.6,13,2045.07,0,none
648,young_professionals,Dormant,control,7.3,10,771.52,0,none
649,young_professionals,Casual,control,10.5,17,680.58,0,none
650,young_professionals,Casual,control,10.6,18,2206.54,1,premium_features
651,young_professionals,Casual,control,6.4,22,1200.16,0,none
652,young_professionals,Growth,control,10.2,18,1222.73,0,none
653,young_professionals,Casual,control,9.9,13,631.39,0,none
654,young_professionals,Casual,control,9.4,11,640.06,1,premium_features
655,young_professionals,Dormant,control,11.0,13,484.87,0,none
656,young_professionals,Growth,control,11.1,13,917.45,0,none
657,young_professionals,Dormant,control,1.7,14,909.12,0,none
658,young_professionals,Power,control,5.8,17,511.26,1,cashback
659,young_professionals,Power,control,6.3,14,931.28,0,none
660,young_professionals,Growth,control,10.2,11,0.0,0,none
661,young_professionals,Dormant,control,8.4,17,267.17,0,none
662,young_professionals,Casual,control,15.4,14,916.54,0,none
663,young_professionals,Dormant,control,10.1,18,1633.36,0,none
664,young_professionals,Casual,control,11.2,12,554.75,0,none
665,young_professionals,Dormant,control,9.9,16,1170.91,0,none
666,young_professionals,Growth,control,14.6,18,880.05,0,none
667,young_professionals,Dormant,control,2.9,9,1647.85,0,none
668,young_professionals,Casual,control,5.9,8,1420.23,0,none
669,young_professionals,Casual,control,11.8,18,597.67,0,none
670,young_professionals,Casual,control,4.0,17,1168.11,1,cashback
671,young_professionals,Dormant,control,9.7,13,946.25,0,none
672,young_professionals,Casual,control,5.5,12,1260.78,1,cashback
673,young_professionals,Power,control,14.0,12,1051.87,0,none
674,young_professionals,Power,control,11.1,12,1327.27,0,none
675,young_professionals,Casual,control,12.9,16,1523.1,0,none
676,young_professionals,Growth,control,17.7,20,749.87,1,premium_features
677,young_professionals,Power,control,10.8,18,1458.63,0,none
678,young_professionals,Dormant,control,6.7,15,1456.58,0,none
679,young_professionals,Dormant,control,5.7,11,1394.08,0,none
680,young_professionals,Dormant,control,1.3,17,307.17,0,none
681,young_professionals,Growth,control,11.9,13,649.75,0,none
682,young_professionals,Growth,control,8.4,16,1254.78,1,support
683,young_professionals,Casual,control,8.0,9,1671.21,0,none
684,young_professionals,Growth,control,8.5,12,487.61,0,none
685,young_professionals,Casual,control,6.5,13,1374.08,0,none
686,young_professionals,Growth,control,9.0,15,1380.43,0,none
687,young_professionals,Dormant,control,12.8,13,619.92,0,none
688,young_professionals,Power,control,0.0,9,793.48,0,none
689,young_professionals,Dormant,control,15.4,8,1477.43,0,none
690,young_professionals,Growth,control,11.3,13,1063.52,0,none
691,young_professionals,Power,control,0.0,10,1467.56,0,none
692,young_professionals,Casual,control,10.1,14,1417.56,0,none
693,young_professionals,Growth,control,7.3,20,1680.71,0,none
694,young_professionals,Casual,control,7.9,14,924.96,0,none
695,young_professionals,Power,control,9.9,11,1418.14,1,cashback
696,young_professionals,Dormant,control,10.2,11,1645.56,0,none
697,young_professionals,Power,control,11.0,15,565.27,1,premium_features
698,young_professionals,Dormant,control,9.4,16,800.39,0,none
699,young_professionals,Growth,control,0.0,21,1554.53,1,premium_features
700,young_professionals,Casual,control,12.0,12,781.05,0,none
701,young_professionals,Casual,control,3.4,9,1387.94,0,none
702,young_professionals,Casual,control,5.2,15,2111.71,1,support
703,young_professionals,Casual,control,8.8,22,740.94,0,none
704,young_professionals,Casual,control,5.6,11,931.16,0,none
705,young_professionals,Power,control,5.9,14,984.84,0,none
706,young_professionals,Growth,control,18.1,21,1677.15,0,none
707,young_professionals,Growth,control,0.0,17,1290.91,0,none
708,young_professionals,Dormant,control,10.4,11,542.76,0,none
709,young_professionals,Casual,control,6.8,11,774.62,0,none
710,young_professionals,Casual,control,8.3,16,1375.85,0,none
711,young_professionals,Casual,control,8.6,23,1143.66,0,none
712,young_professionals,Casual,control,11.9,16,1361.02,0,none
713,young_professionals,Casual,control,10.5,14,1531.04,0,none
714,young_professionals,Dormant,control,13.0,12,2181.86,0,none
715,young_professionals,Dormant,control,10.0,14,1877.69,0,none
716,young_professionals,Growth,control,10.2,17,1024.94,1,cashback
717,young_professionals,Dormant,control,9.0,9,1687.95,0,none
718,young_professionals,Power,control,8.6,15,1087.2,0,none
719,young_professionals,Casual,control,4.6,12,1719.84,0,none
720,young_professionals,Growth,control,3.9,17,1300.92,0,none
721,young_professionals,Growth,control,7.0,14,1380.67,0,none
722,young_professionals,Casual,control,10.3,9,1320.0,0,none
723,young_professionals,Growth,control,7.8,14,1629.0,0,none
