referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
553,553,young_professionals,Power,in_app,sent,0.0
554,554,young_professionals,Power,in_app,first_tx,20.0
555,555,young_professionals,Growth,link,first_tx,20.0
556,556,young_professionals,Casual,in_app,first_tx,20.0
557,557,young_professionals,Power,email,accepted,0.0
558,558,young_professionals,Power,link,sent,0.0
559,559,young_professionals,Power,in_app,accepted,0.0
560,560,young_professionals,Power,email,accepted,0.0
561,561,young_professionals,Growth,email,sent,0.0
562,562,young_professionals,Power,link,kyc_completed,10.0
563,563,young_professionals,Growth,email,first_tx,20.0
564,564,young_professionals,Growth,in_app,first_tx,20.0
565,565,young_professionals,Growth,in_app,accepted,0.0
566,566,young_professionals,Power,email,first_tx,20.0
567,567,young_professionals,Power,in_app,accepted,0.0
568,568,young_professionals,Power,email,accepted,0.0
569,569,young_professionals,Casual,in_app,accepted,0.0
570,570,young_professionals,Dormant,in_app,first_tx,20.0
571,571,young_professionals,Growth,email,accepted,0.0
572,572,young_professionals,Casual,in_app,first_tx,20.0
573,573,young_professionals,Casual,email,sent,0.0
574,574,young_professionals,Growth,email,first_tx,20.0
575,575,young_professionals,Growth,in_app,sent,0.0
576,576,young_professionals,Power,in_app,kyc_completed,10.0
577,577,young_professionals,Casual,in_app,accepted,0.0
578,578,young_professionals,Casual,link,sent,0.0
579,579,young_professionals,Growth,in_app,accepted,0.0
580,580,young_professionals,Growth,email,accepted,0.0
581,581,young_professionals,Dormant,in_app,first_tx,20.0
582,582,young_professionals,Growth,in_app,accepted,0.0
583,583,young_professionals,Growth,email,accepted,0.0
584,584,young_professionals,Casual,email,accepted,0.0
585,585,young_professionals,Power,in_app,accepted,0.0
586,586,young_professionals,Growth,in_app,kyc_completed,10.0
587,587,young_professionals,Casual,email,first_tx,20.0
588,588,young_professionals,Casual,email,first_tx,20.0
589,589,young_professionals,Power,in_app,accepted,0.0
590,590,young_professionals,Growth,in_app,kyc_completed,10.0
591,591,young_professionals,Growth,email,sent,0.0
592,592,young_professionals,Power,email,sent,0.0
593,593,young_professionals,Growth,in_app,accepted,0.0
594,594,young_professionals,Growth,email,accepted,0.0
595,595,young_professionals,Growth,in_app,accepted,0.0
596,596,young_professionals,Casual,in_app,accepted,0.0
597,597,young_professionals,Casual,email,sent,0.0
598,598,young_professionals,Growth,in_app,first_tx,20.0
599,599,young_professionals,Casual,in_app,first_tx,20.0
600,600,young_professionals,Power,email,accepted,0.0
601,601,young_professionals,Casual,in_app,sent,0.0
602,602,young_professionals,Casual,link,sent,0.0
603,603,young_professionals,Growth,email,kyc_completed,10.0
604,604,young_professionals,Growth,email,first_tx,20.0
605,605,young_professionals,Growth,in_app,first_tx,20.0
606,606,young_professionals,Growth,link,first_tx,20.0
607,607,young_professionals,Growth,in_app,accepted,0.0
608,608,young_professionals,Power,email,first_tx,20.0
609,609,young_professionals,Power,email,accepted,0.0
610,610,young_professionals,Growth,email,first_tx,20.0
611,611,young_professionals,Growth,link,accepted,0.0
612,612,young_professionals,Casual,link,sent,0.0
613,613,young_professionals,Growth,email,sent,0.0
614,614,young_professionals,Power,link,accepted,0.0
615,615,young_professionals,Power,in_app,first_tx,20.0
616,616,young_professionals,Power,in_app,accepted,0.0
617,617,young_professionals,Casual,email,kyc_completed,10.0
618,618,young_professionals,Power,in_app,accepted,0.0
619,619,young_professionals,Growth,email,accepted,0.0
620,620,young_professionals,Power,in_app,first_tx,20.0
621,621,young_professionals,Growth,link,sent,0.0
622,622,young_professionals,Growth,email,first_tx,20.0
623,623,young_professionals,Casual,link,sent,0.0
624,624,young_professionals,Casual,link,accepted,0.0
625,625,young_professionals,Growth,in_app,first_tx,20.0
626,626,young_professionals,Power,in_app,accepted,0.0
627,627,young_professionals,Growth,email,first_tx,20.0
628,628,young_professionals,Casual,in_app,accepted,0.0
629,629,young_professionals,Growth,link,accepted,0.0
630,630,young_professionals,Casual,email,sent,0.0
631,631,young_professionals,Casual,link,accepted,0.0
632,632,young_professionals,Casual,in_app,sent,0.0
633,633,young_professionals,Growth,email,kyc_completed,10.0
634,634,young_professionals,Growth,in_app,kyc_completed,10.0
635,635,young_professionals,Casual,in_app,first_tx,20.0
636,636,young_professionals,Growth,in_app,accepted,0.0
637,637,young_professionals,Growth,in_app,accepted,0.0
638,638,young_professionals,Growth,link,sent,0.0
639,639,young_professionals,Power,email,accepted,0.0
640,640,young_professionals,Power,email,kyc_completed,10.0
641,641,young_professionals,Growth,link,sent,0.0
642,642,young_professionals,Casual,in_app,sent,0.0
643,643,young_professionals,Power,in_app,accepted,0.0
644,644,young_professionals,Growth,in_app,accepted,0.0
645,645,young_professionals,Growth,link,first_tx,20.0
646,646,young_professionals,Dormant,in_app,kyc_completed,10.0
647,647,young_professionals,Power,email,sent,0.0
648,648,young_professionals,Power,email,accepted,0.0
649,649,young_professionals,Growth,in_app,accepted,0.0
650,650,young_professionals,Casual,in_app,accepted,0.0
651,651,young_professionals,Power,in_app,first_tx,20.0
652,652,young_professionals,Growth,in_app,accepted,0.0
653,653,young_professionals,Growth,in_app,kyc_completed,10.0
654,654,young_professionals,Growth,email,first_tx,20.0
655,655,young_professionals,Power,in_app,accepted,0.0
656,656,young_professionals,Power,link,sent,0.0
657,657,young_professionals,Casual,email,sent,0.0
658,658,young_professionals,Growth,email,sent,0.0
659,659,young_professionals,Power,in_app,accepted,0.0
660,660,young_professionals,Growth,email,sent,0.0
661,661,young_professionals,Dormant,in_app,sent,0.0
662,662,young_professionals,Casual,in_app,first_tx,20.0
663,663,young_professionals,Growth,in_app,first_tx,20.0
664,664,young_professionals,Growth,in_app,accepted,0.0
665,665,young_professionals,Growth,email,sent,0.0
666,666,young_professionals,Growth,link,accepted,0.0
667,667,young_professionals,Dormant,link,sent,0.0
668,668,young_professionals,Growth,in_app,accepted,0.0
669,669,young_professionals,Dormant,in_app,accepted,0.0
670,670,young_professionals,Power,in_app,accepted,0.0
671,671,young_professionals,Power,in_app,accepted,0.0
672,672,young_professionals,Growth,in_app,accepted,0.0
673,673,young_professionals,Power,email,accepted,0.0
674,674,young_professionals,Power,email,accepted,0.0
675,675,young_professionals,Dormant,email,sent,0.0
676,676,young_professionals,Power,link,sent,0.0
677,677,young_professionals,Power,in_app,accepted,0.0
678,678,young_professionals,Growth,email,first_tx,20.0
679,679,young_professionals,Power,email,first_tx,20.0
680,680,young_professionals,Power,email,kyc_completed,10.0
681,681,young_professionals,Growth,in_app,accepted,0.0
682,682,young_professionals,Growth,email,sent,0.0
683,683,young_professionals,Growth,in_app,first_tx,20.0
684,684,young_professionals,Growth,in_app,first_tx,20.0
685,685,young_professionals,Growth,email,sent,0.0
686,686,young_professionals,Power,email,first_tx,20.0
687,687,young_professionals,Power,in_app,first_tx,20.0
688,688,young_professionals,Power,in_app,first_tx,20.0
689,689,young_professionals,Growth,in_app,accepted,0.0
690,690,young_professionals,Power,in_app,accepted,0.0
691,691,young_professionals,Growth,email,sent,0.0
692,692,young_professionals,Power,link,accepted,0.0
693,693,young_professionals,Growth,in_app,sent,0.0
694,694,young_professionals,Power,link,accepted,0.0
695,695,young_professionals,Dormant,in_app,sent,0.0
696,696,young_professionals,Growth,email,first_tx,20.0
697,697,young_professionals,Growth,in_app,accepted,0.0
698,698,young_professionals,Power,email,sent,0.0
699,699,young_professionals,Power,in_app,first_tx,20.0
700,700,young_professionals,Growth,email,accepted,0.0
701,701,young_professionals,Growth,in_app,accepted,0.0
702,702,young_professionals,Growth,in_app,first_tx,20.0
703,703,young_professionals,Power,link,accepted,0.0
704,704,young_professionals,Power,in_app,kyc_completed,10.0
705,705,young_professionals,Dormant,link,accepted,0.0
706,706,young_professionals,Power,link,first_tx,20.0
707,707,young_professionals,Power,in_app,accepted,0.0
708,708,young_professionals,Dormant,in_app,sent,0.0
709,709,young_professionals,Power,email,first_tx,20.0
710,710,young_professionals,Power,in_app,kyc_completed,10.0
711,711,young_professionals,Growth,link,sent,0.0
712,712,young_professionals,Casual,email,sent,0.0
713,713,young_professionals,Growth,in_app,accepted,0.0
714,714,young_professionals,Power,in_app,first_tx,20.0
715,715,young_professionals,Growth,email,sent,0.0
716,716,young_professionals,Growth,email,first_tx,20.0
717,717,young_professionals,Power,link,accepted,0.0
718,718,young_professionals,Growth,in_app,kyc_completed,10.0
719,719,young_professionals,Growth,in_app,accepted,0.0
720,720,young_professionals,Power,link,sent,0.0
721,721,young_professionals,Growth,in_app,accepted,0.0
722,722,young_professionals,Power,in_app,kyc_completed,10.0
723,723,young_professionals,Growth,email,first_tx,20.0
724,724,young_professionals,Casual,email,accepted,0.0
725,725,young_professionals,Power,in_app,accepted,0.0
726,726,young_professionals,Casual,email,first_tx,20.0
727,727,young_professionals,Growth,link,sent,0.0
728,728,young_professionals,Growth,email,sent,0.0
729,729,young_professionals,Growth,email,sent,0.0
730,730,young_professionals,Power,link,accepted,0.0
731,731,young_professionals,Casual,email,accepted,0.0
732,732,young_professionals,Power,in_app,accepted,0.0
733,733,young_professionals,Growth,in_app,first_tx,20.0
734,734,young_professionals,Growth,in_app,first_tx,20.0
735,735,young_professionals,Dormant,link,sent,0.0
736,736,young_professionals,Casual,link,accepted,0.0
737,737,young_professionals,Growth,in_app,first_tx,20.0
738,738,young_professionals,Casual,email,first_tx,20.0
739,739,young_professionals,Growth,link,sent,0.0
740,740,young_professionals,Casual,link,sent,0.0
741,741,young_professionals,Growth,in_app,first_tx,20.0
742,742,young_professionals,Power,link,accepted,0.0
743,743,young_professionals,Casual,email,sent,0.0
744,744,young_professionals,Growth,email,accepted,0.0
745,745,young_professionals,Growth,in_app,accepted,0.0
746,746,young_professionals,Growth,email,accepted,0.0
747,747,young_professionals,Power,in_app,first_tx,20.0
748,748,young_professionals,Growth,in_app,first_tx,20.0
749,749,young_professionals,Growth,link,accepted,0.0
750,750,young_professionals,Power,in_app,accepted,0.0
751,751,young_professionals,Casual,in_app,sent,0.0
752,752,young_professionals,Growth,in_app,accepted,0.0
753,753,young_professionals,Power,link,accepted,0.0
754,754,young_professionals,Casual,link,first_tx,20.0
755,755,young_professionals,Growth,in_app,first_tx,20.0
756,756,young_professionals,Power,link,accepted,0.0
757,757,young_professionals,Dormant,in_app,sent,0.0
758,758,young_professionals,Growth,email,first_tx,20.0
759,759,young_professionals,Growth,link,sent,0.0
760,760,young_professionals,Casual,link,sent,0.0
761,761,young_professionals,Power,link,first_tx,20.0
762,762,young_professionals,Casual,in_app,first_tx,20.0
763,763,young_professionals,Power,email,first_tx,20.0
764,764,young_professionals,Power,in_app,accepted,0.0
765,765,young_professionals,Growth,in_app,first_tx,20.0
766,766,young_professionals,Casual,email,sent,0.0
767,767,young_professionals,Casual,email,sent,0.0
768,768,young_professionals,Growth,in_app,first_tx,20.0
769,769,young_professionals,Growth,email,sent,0.0
770,770,young_professionals,Growth,in_app,first_tx,20.0
771,771,young_professionals,Power,in_app,accepted,0.0
772,772,young_professionals,Casual,email,accepted,0.0
773,773,young_professionals,Growth,in_app,first_tx,20.0
774,774,young_professionals,Power,email,first_tx,20.0
775,775,young_professionals,Dormant,in_app,kyc_completed,10.0
776,776,young_professionals,Growth,link,first_tx,20.0
777,777,young_professionals,Growth,link,sent,0.0
778,778,young_professionals,Growth,link,first_tx,20.0
779,779,young_professionals,Power,link,first_tx,20.0
780,780,young_professionals,Power,in_app,first_tx,20.0
781,781,young_professionals,Growth,in_app,accepted,0.0
782,782,young_professionals,Dormant,in_app,sent,0.0
783,783,young_professionals,Growth,email,accepted,0.0
784,784,young_professionals,Casual,in_app,first_tx,20.0
785,785,young_professionals,Growth,in_app,first_tx,20.0
786,786,young_professionals,Growth,email,first_tx,20.0
787,787,young_professionals,Growth,email,first_tx,20.0
788,788,young_professionals,Dormant,email,sent,0.0
789,789,young_professionals,Growth,in_app,sent,0.0
790,790,young_professionals,Growth,in_app,sent,0.0
791,791,young_professionals,Casual,in_app,first_tx,20.0
792,792,young_professionals,Power,link,sent,0.0
793,793,young_professionals,Growth,email,kyc_completed,10.0
794,794,young_professionals,Power,in_app,first_tx,20.0
795,795,young_professionals,Casual,link,sent,0.0
796,796,young_professionals,Casual,in_app,sent,0.0
797,797,young_professionals,Growth,in_app,sent,0.0
798,798,young_professionals,Power,in_app,first_tx,20.0
799,799,young_professionals,Growth,link,first_tx,20.0
800,800,young_professionals,Casual,in_app,first_tx,20.0
801,801,young_professionals,Casual,email,sent,0.0
802,802,young_professionals,Growth,in_app,first_tx,20.0
803,803,young_professionals,Growth,in_app,first_tx,20.0
804,804,young_professionals,Growth,in_app,accepted,0.0
805,805,young_professionals,Growth,in_app,accepted,0.0
806,806,young_professionals,Growth,in_app,accepted,0.0
807,807,young_professionals,Power,link,first_tx,20.0
808,808,young_professionals,Power,link,accepted,0.0
809,809,young_professionals,Power,link,sent,0.0
810,810,young_professionals,Growth,in_app,kyc_completed,10.0
811,811,young_professionals,Growth,in_app,accepted,0.0
812,812,young_professionals,Dormant,in_app,sent,0.0
813,813,young_professionals,Casual,in_app,accepted,0.0
814,814,young_professionals,Growth,in_app,kyc_completed,10.0
815,815,young_professionals,Casual,link,sent,0.0
816,816,young_professionals,Power,email,accepted,0.0
817,817,young_professionals,Power,email,first_tx,20.0
818,818,young_professionals,Growth,email,accepted,0.0
819,819,young_professionals,Casual,in_app,first_tx,20.0
820,820,young_professionals,Growth,in_app,accepted,0.0
821,821,young_professionals,Casual,email,accepted,0.0
822,822,young_professionals,Power,in_app,first_tx,20.0
823,823,young_professionals,Power,email,first_tx,20.0
824,824,young_professionals,Growth,link,accepted,0.0
825,825,young_professionals,Casual,in_app,sent,0.0
826,826,young_professionals,Growth,email,kyc_completed,10.0
827,827,young_professionals,Casual,link,sent,0.0
828,828,young_professionals,Power,email,accepted,0.0
829,829,young_professionals,Power,in_app,accepted,0.0
830,830,young_professionals,Growth,in_app,accepted,0.0
831,831,young_professionals,Growth,in_app,first_tx,20.0
832,832,young_professionals,Growth,link,sent,0.0
833,833,young_professionals,Casual,email,accepted,0.0
834,834,young_professionals,Casual,email,sent,0.0
