customer_id,usage_frequency,avg_transaction_value,days_since_last_activity,support_tickets,device_error_rate,age,is_premium,customer_tenure_months,channel,churned
444,0.4828,47.94,84,0,0.0186,25,1,45,google_play,0
445,0.1853,43.35,20,0,0.2483,44,0,46,app_store,0
446,0.3863,67.82,10,0,0.0777,47,0,31,website,0
447,0.6533,28.57,17,2,0.4361,60,0,16,referral,1
448,0.4189,67.4,26,1,0.0255,56,0,22,google_play,1
449,0.2465,19.84,33,0,0.2793,67,0,43,website,0
450,0.2821,31.25,26,1,0.6132,47,0,11,app_store,0
451,0.3754,41.91,9,1,0.0287,25,0,20,app_store,1
452,0.5149,12.09,67,1,0.074,30,0,2,app_store,0
453,0.3072,18.64,3,0,0.381,34,1,36,google_play,0
454,0.4356,15.37,28,1,0.0962,47,0,14,app_store,0
455,0.3164,23.56,68,0,0.2936,68,0,18,google_play,1
456,0.2324,16.9,54,0,0.3709,30,0,6,google_play,0
457,0.225,26.43,15,0,0.1041,37,1,18,referral,1
458,0.3176,23.23,10,0,0.1315,22,0,16,website,0
459,0.3126,20.17,55,1,0.3791,45,1,3,google_play,1
460,0.442,27.26,0,0,0.1044,49,1,27,google_play,0
461,0.0629,15.22,27,2,0.5812,25,1,17,google_play,1
462,0.3403,13.42,75,0,0.4795,45,0,41,app_store,1
463,0.4475,10.64,29,0,0.4239,41,0,2,google_play,1
464,0.6022,7.02,30,0,0.0371,41,0,44,website,0
465,0.079,15.24,14,0,0.0188,56,0,26,google_play,0
466,0.2299,35.77,40,0,0.7272,56,0,24,app_store,1
467,0.3588,21.36,20,1,0.3792,32,0,18,app_store,0
468,0.2421,24.74,1,0,0.1506,67,0,27,app_store,0
469,0.7285,18.48,51,0,0.2927,24,0,44,website,1
470,0.4656,94.87,1,2,0.0836,35,0,17,app_store,0
471,0.2848,27.55,52,0,0.0815,18,0,24,website,0
472,0.4379,16.48,17,2,0.0938,19,0,28,google_play,0
473,0.0396,11.71,25,2,0.119,38,0,30,app_store,1
474,0.4618,81.39,7,0,0.0327,39,1,33,google_play,0
475,0.4412,9.2,18,1,0.1186,38,0,34,app_store,1
476,0.1028,14.06,32,0,0.0592,18,0,46,website,0
477,0.2815,14.07,30,0,0.6118,39,1,4,referral,0
478,0.6093,23.94,88,2,0.8345,45,0,7,app_store,1
479,0.3088,31.45,7,0,0.1196,20,0,9,referral,0
480,0.165,25.74,43,2,0.1955,69,0,26,website,1
481,0.4214,19.01,47,1,0.2153,38,0,46,app_store,1
482,0.3039,9.23,88,2,0.0444,55,0,42,app_store,1
483,0.154,89.98,74,0,0.2378,53,0,2,app_store,1
484,0.5679,29.53,55,1,0.0324,59,0,46,website,1
485,0.079,36.5,56,1,0.142,29,0,23,referral,1
486,0.5271,15.28,81,0,0.0561,36,0,15,google_play,0
487,0.2557,19.93,1,0,0.2298,51,0,47,google_play,1
488,0.1346,55.76,71,0,0.0137,63,0,22,google_play,0
489,0.1884,5.24,24,0,0.1157,51,0,37,website,0
490,0.3465,41.86,56,2,0.1301,60,0,10,referral,0
491,0.4199,20.64,42,0,0.3405,35,0,8,app_store,1
492,0.4313,32.82,41,1,0.2092,19,0,25,referral,0
493,0.2528,78.68,81,1,0.0725,47,0,33,google_play,0
494,0.2011,17.56,79,0,0.0543,26,0,42,website,0
495,0.2921,3.7,15,0,0.2768,18,0,27,referral,0
496,0.0711,11.43,35,1,0.4754,62,0,14,google_play,1
497,0.3686,24.76,6,0,0.3692,67,0,15,referral,0
498,0.121,77.82,21,1,0.2226,53,0,15,google_play,0
499,0.1532,18.7,47,1,0.0125,28,0,9,google_play,1
500,0.574,72.5,21,0,0.5672,24,1,17,referral,0
501,0.2129,4.82,50,0,0.1226,68,0,19,referral,1
502,0.2478,17.24,50,1,0.0304,64,0,10,website,0
503,0.1415,50.73,88,2,0.1158,47,0,41,referral,0
504,0.1569,47.5,67,0,0.2856,23,0,45,google_play,1
505,0.2842,6.25,48,1,0.2355,30,1,46,app_store,1
506,0.2337,13.63,12,0,0.1744,56,0,5,app_store,0
507,0.1575,22.27,1,0,0.0588,59,0,34,app_store,0
508,0.3832,15.41,71,2,0.0984,35,0,9,referral,1
509,0.4547,55.62,60,0,0.1066,58,0,4,website,0
510,0.1051,24.75,80,0,0.1258,46,0,11,app_store,1
511,0.1933,8.93,18,1,0.0584,25,0,22,google_play,0
512,0.6464,33.87,48,0,0.2096,65,0,32,app_store,0
513,0.2414,35.15,73,0,0.083,68,1,1,google_play,0
514,0.072,10.97,31,1,0.1879,31,0,33,website,1
515,0.1551,13.15,39,1,0.1752,28,0,13,website,0
516,0.3819,14.91,70,0,0.0362,28,0,30,app_store,0
517,0.0392,63.85,77,2,0.4651,52,0,27,app_store,1
518,0.5392,23.06,43,0,0.1424,50,0,26,app_store,0
519,0.4647,5.23,15,1,0.0476,69,0,46,app_store,0
520,0.4299,10.57,77,0,0.0322,58,0,29,referral,0
521,0.161,40.49,53,1,0.1043,37,0,23,website,1
522,0.2744,18.44,39,0,0.3632,58,0,37,referral,0
523,0.3687,10.39,63,2,0.0903,22,0,8,app_store,1
524,0.1812,18.82,33,1,0.2921,60,1,30,referral,1
525,0.5722,48.76,3,3,0.0875,36,1,44,google_play,0
526,0.243,112.54,49,0,0.0312,27,0,38,google_play,0
527,0.3315,23.56,42,1,0.3448,60,0,34,app_store,0
528,0.2471,34.56,83,2,0.2914,44,0,15,app_store,1
529,0.1519,22.87,61,1,0.5011,39,0,7,app_store,1
530,0.5334,28.6,82,2,0.161,61,0,43,app_store,0
531,0.3155,12.84,56,1,0.5124,50,0,6,app_store,1
532,0.1376,67.46,36,0,0.0576,37,0,9,app_store,0
533,0.3213,17.8,9,1,0.1112,69,0,20,google_play,0
534,0.7134,11.36,78,2,0.1943,51,0,28,app_store,0
535,0.1554,14.32,2,1,0.2284,24,0,10,website,0
536,0.3409,39.07,86,0,0.2058,36,0,7,website,1
537,0.2668,15.04,19,0,0.2472,49,0,6,website,0
538,0.4269,70.93,54,0,0.0759,65,0,24,website,0
539,0.3945,38.39,21,1,0.1431,25,1,7,google_play,0
540,0.2241,44.84,42,2,0.2566,40,0,39,website,1
541,0.1943,18.3,53,2,0.1709,62,0,35,app_store,1
542,0.2798,15.88,67,1,0.2235,57,0,27,app_store,0
543,0.7853,25.1,2,0,0.1153,51,0,11,app_store,0
544,0.0594,10.69,86,0,0.045,46,0,16,app_store,1
545,0.4766,34.15,24,0,0.3306,31,0,16,app_store,0
546,0.1188,46.62,63,0,0.1175,54,0,1,google_play,1
547,0.2551,15.11,20,0,0.1851,33,1,30,website,0
548,0.1793,39.76,87,0,0.1195,39,1,42,google_play,0
549,0.4819,29.32,75,0,0.0584,47,0,26,app_store,0
550,0.2818,53.59,13,1,0.4443,60,0,5,app_store,1
551,0.5657,77.52,31,0,0.1557,20,0,17,google_play,0
552,0.3309,42.4,38,0,0.3478,34,0,14,google_play,0
553,0.2693,23.58,64,0,0.305,57,1,24,referral,1
554,0.109,57.06,81,0,0.432,54,1,33,app_store,1
555,0.5241,25.36,74,0,0.2314,27,1,1,google_play,0
556,0.1443,20.37,27,1,0.0241,24,0,26,website,1
557,0.352,16.01,63,0,0.5635,67,0,17,app_store,1
558,0.628,26.27,81,1,0.0851,58,0,35,website,0
559,0.5422,49.58,10,0,0.0974,47,0,44,website,0
560,0.366,11.92,19,1,0.0604,49,0,41,google_play,0
561,0.2706,10.3,66,0,0.1477,36,0,26,google_play,0
562,0.2232,10.44,34,0,0.1149,29,0,8,google_play,0
563,0.0189,50.16,76,0,0.2538,32,0,15,app_store,1
564,0.2789,32.42,78,0,0.1077,51,0,11,website,0
565,0.2685,68.86,33,1,0.3137,30,1,23,referral,0
566,0.4319,17.06,89,0,0.2277,59,0,9,referral,1
567,0.1182,10.42,79,0,0.3692,46,0,9,app_store,1
568,0.3818,72.96,24,1,0.0465,25,1,18,website,0
569,0.2785,14.66,62,0,0.2399,26,0,46,google_play,1
570,0.2292,39.37,39,2,0.1178,37,1,10,app_store,0
571,0.2238,9.64,63,1,0.0858,25,0,42,website,0
572,0.2288,27.84,46,0,0.1938,40,0,4,website,0
573,0.1765,21.89,49,1,0.113,58,0,10,website,1
574,0.3713,9.05,51,1,0.2383,23,0,19,website,1
575,0.4151,92.24,34,1,0.4922,23,0,44,website,1
576,0.1043,13.17,48,1,0.3303,42,0,4,app_store,1
577,0.2302,12.75,28,0,0.2553,64,0,38,referral,1
578,0.0667,15.52,74,0,0.0697,33,0,5,website,0
579,0.389,5.34,71,0,0.3845,25,0,2,app_store,1
580,0.3549,19.51,29,1,0.0648,56,0,37,app_store,1
581,0.5343,15.52,75,0,0.1898,19,1,1,website,1
582,0.7474,49.14,47,1,0.1004,59,0,26,app_store,0
583,0.4071,30.6,29,1,0.787,32,0,22,referral,1
584,0.4173,10.1,29,0,0.1947,22,0,20,website,0
585,0.3887,15.53,56,0,0.268,48,0,5,referral,0
586,0.1933,110.94,70,1,0.4284,31,0,13,google_play,1
587,0.5397,12.96,65,0,0.2369,66,0,3,google_play,0
588,0.5004,43.66,56,2,0.4249,30,0,7,app_store,1
589,0.2231,15.24,19,1,0.1866,19,1,39,google_play,0
590,0.2787,12.16,29,1,0.311,22,0,32,website,1
591,0.3358,16.79,56,0,0.1892,51,0,29,website,0
592,0.3918,68.67,22,0,0.0128,27,0,24,google_play,0
593,0.5779,8.78,30,0,0.1423,34,1,38,google_play,0
594,0.6932,38.85,34,1,0.0126,23,0,38,google_play,0
595,0.0939,57.6,24,1,0.1395,19,0,41,app_store,1
596,0.2537,16.67,74,0,0.1297,29,0,18,app_store,1
597,0.1789,49.3,28,1,0.3469,68,0,17,google_play,1
598,0.1278,44.21,34,0,0.3268,64,0,18,website,1
599,0.0315,13.95,29,0,0.1756,41,1,19,website,0
600,0.0376,12.62,87,0,0.1156,67,0,17,app_store,0
601,0.1253,22.03,44,0,0.0391,56,0,26,google_play,0
602,0.0256,26.46,2,0,0.1311,40,1,4,app_store,1
603,0.1422,18.94,31,2,0.3308,38,0,32,google_play,1
604,0.4404,36.44,70,0,0.1062,46,0,30,website,0
605,0.1382,14.27,64,0,0.1626,24,0,6,app_store,0
606,0.0881,12.96,16,1,0.2888,58,1,17,app_store,1
607,0.3802,24.6,80,2,0.2559,62,0,13,website,1
608,0.4318,28.79,43,1,0.0352,52,0,10,google_play,0
609,0.4433,61.46,69,0,0.1799,30,1,30,app_store,0
610,0.3915,33.72,30,1,0.1568,57,0,35,google_play,0
611,0.6593,40.31,49,1,0.0248,44,0,21,website,0
612,0.1055,19.27,58,0,0.1722,41,1,13,app_store,0
613,0.1948,19.36,61,1,0.1849,25,0,39,google_play,0
614,0.4171,15.72,60,2,0.2528,26,0,4,app_store,1
615,0.4174,27.88,80,1,1.0,25,0,44,app_store,1
616,0.0268,27.16,68,2,0.0457,33,0,7,google_play,1
617,0.5063,26.25,53,0,0.4668,68,0,12,referral,0
618,0.2391,21.29,30,1,0.2187,24,0,34,website,0
619,0.4449,23.81,4,0,0.4592,37,0,25,google_play,0
620,0.3118,78.24,23,0,0.0052,26,0,14,website,0
621,0.4432,29.73,26,0,0.0776,67,0,5,website,0
622,0.1502,36.91,76,1,0.0936,37,0,34,google_play,0
623,0.2991,34.06,29,0,0.0637,24,0,45,app_store,0
624,0.3947,21.72,1,0,0.148,45,0,6,app_store,0
625,0.1632,35.72,88,1,0.4192,41,0,5,website,1
626,0.2808,24.89,40,0,0.1992,28,0,2,website,0
627,0.3714,10.22,66,0,0.1296,30,0,42,referral,0
628,0.1225,16.34,6,0,0.3373,43,0,7,app_store,1
629,0.1754,99.03,38,1,0.2525,36,1,34,app_store,0
630,0.4105,55.52,78,1,0.0279,66,0,46,app_store,1
631,0.3239,19.9,31,1,0.0764,46,0,15,app_store,1
632,0.0504,39.35,42,0,0.114,69,0,14,website,1
633,0.2548,28.59,86,0,0.1568,59,0,21,google_play,0
634,0.0956,83.09,10,0,0.259,45,0,24,google_play,0
635,0.3509,22.41,68,0,0.255,34,0,29,referral,1
636,0.0404,28.71,37,0,0.1065,57,0,37,app_store,0
637,0.257,14.04,18,0,0.0481,50,1,27,app_store,0
638,0.1562,22.33,21,1,0.0578,25,0,44,website,1
639,0.1128,3.6,42,2,0.1944,31,1,5,referral,0
640,0.2751,29.42,49,0,0.1038,33,1,31,google_play,0
641,0.2568,49.52,20,0,0.1034,49,0,34,app_store,0
642,0.0784,80.2,11,2,0.0317,25,0,23,website,1
643,0.3743,34.35,89,0,0.1027,41,0,40,referral,0
644,0.282,19.0,66,1,0.147,63,0,24,app_store,1
645,0.191,13.8,51,1,0.1995,18,1,36,google_play,0
646,0.4712,17.59,71,0,0.3134,32,0,36,google_play,1
647,0.2208,8.01,7,0,0.3484,22,0,33,website,1
648,0.4525,20.57,79,0,0.1587,62,0,9,website,0
649,0.1508,10.4,28,1,0.4063,37,0,24,app_store,0
650,0.0659,16.15,19,1,0.5423,22,0,26,app_store,1
651,0.2654,21.26,47,1,0.3006,60,0,1,app_store,1
652,0.256,30.89,82,0,0.2721,29,0,28,website,1
653,0.1534,7.72,46,0,0.1802,58,0,5,google_play,1
654,0.1463,19.29,22,2,0.1281,34,0,23,google_play,0
655,0.3618,39.65,19,0,0.0225,60,0,2,website,1
656,0.1768,65.35,34,1,0.2377,55,0,18,google_play,1
657,0.2857,23.29,61,0,0.0316,64,0,24,google_play,0
658,0.35,114.21,59,0,0.035,68,0,3,website,0
659,0.2879,40.05,20,1,0.115,29,0,41,google_play,0
660,0.8105,25.61,51,3,0.3245,61,0,37,app_store,1
661,0.1876,58.58,88,0,0.3781,23,0,4,app_store,1
662,0.1115,17.2,76,0,0.013,18,0,27,google_play,0
663,0.2931,11.78,74,1,0.2509,48,0,26,website,1
664,0.3078,47.0,48,0,0.0199,21,0,10,google_play,1
665,0.101,35.57,40,1,0.2028,55,0,19,app_store,0
666,0.3015,50.96,76,1,0.5413,25,1,11,google_play,1
667,0.2968,50.14,32,0,0.1313,55,0,35,app_store,0
668,0.2955,100.2,41,0,0.3162,21,0,43,website,0
669,0.3081,8.88,15,1,0.2248,61,1,10,website,0
670,0.0726,19.14,46,1,0.1653,61,0,47,app_store,1
671,0.1494,20.06,7,1,0.3389,42,0,18,app_store,1
672,0.3797,55.52,39,0,0.1583,35,0,7,app_store,0
673,0.0725,31.85,67,2,0.2062,64,0,17,app_store,1
674,0.6407,55.67,15,0,0.1135,27,0,20,app_store,0
675,0.1932,29.91,79,0,0.1201,48,1,15,google_play,0
676,0.1084,24.22,58,1,0.0121,44,0,22,referral,0
677,0.4118,39.51,44,1,0.1206,64,0,22,google_play,0
678,0.438,29.46,33,1,0.0317,61,1,43,website,0
679,0.2224,32.23,80,0,0.1558,57,0,19,google_play,0
680,0.1762,38.72,77,0,0.0311,29,0,8,website,0
681,0.2282,33.24,85,1,0.1568,59,0,15,app_store,1
682,0.1417,48.81,59,1,0.0707,29,0,41,app_store,1
683,0.5975,25.44,53,0,0.2627,37,0,33,google_play,0
684,0.4955,27.63,30,0,0.086,37,0,3,app_store,0
685,0.4229,12.17,22,1,0.2438,57,0,26,website,0
686,0.4183,48.82,77,0,0.0194,52,1,42,google_play,0
687,0.2383,81.28,73,0,0.2013,45,0,6,referral,1
688,0.0458,6.95,32,0,0.0846,56,0,34,website,1
689,0.0879,38.42,19,0,0.2262,25,0,36,website,0
690,0.3227,22.15,46,0,0.3506,35,0,44,google_play,1
691,0.1013,21.56,83,0,0.1918,51,0,21,app_store,1
692,0.2883,38.07,77,0,0.4974,54,0,25,website,1
693,0.1143,24.03,17,1,0.0958,65,1,21,app_store,1
694,0.2827,32.29,64,0,0.1515,64,0,18,app_store,0
695,0.206,19.07,31,1,0.0479,43,0,6,referral,1
696,0.1473,70.34,51,0,0.4113,51,0,12,google_play,1
697,0.2845,20.84,10,2,0.3313,58,0,2,website,1
698,0.5334,14.4,2,0,0.7192,24,1,8,google_play,0
699,0.5261,31.28,25,1,0.0346,27,1,9,google_play,0
700,0.1022,13.67,64,1,0.237,67,0,8,website,1
701,0.2287,28.92,45,0,0.465,66,0,19,website,1
702,0.3002,77.71,33,1,0.2999,35,0,5,referral,1
703,0.4288,23.77,34,1,0.4571,45,0,16,referral,0
704,0.13,9.51,6,1,0.3252,40,0,32,website,1
705,0.5097,18.35,56,1,0.0747,52,0,16,website,0
706,0.1334,43.32,32,0,0.1,32,0,34,website,0
707,0.291,26.44,32,1,0.5604,37,0,11,app_store,0
708,0.3537,40.08,60,0,0.0391,36,0,44,google_play,0
709,0.1583,15.75,51,1,0.4594,57,1,11,app_store,1
710,0.2781,18.39,16,0,0.2854,57,0,19,referral,0
711,0.1825,38.23,56,1,0.2584,46,0,6,referral,1
712,0.3798,75.76,4,0,0.1101,52,1,41,website,0
713,0.1499,18.71,83,1,0.0989,41,1,47,referral,0
714,0.0551,25.18,48,0,0.1546,66,0,12,website,0
715,0.4292,52.98,79,0,0.464,22,0,40,google_play,1
716,0.1454,26.89,87,1,0.3033,36,1,36,website,1
717,0.1603,38.34,23,0,0.0294,60,0,21,referral,0
718,0.2905,14.61,75,0,0.2826,54,0,37,app_store,1
719,0.2956,24.59,42,2,0.2952,20,1,20,app_store,1
720,0.1842,15.88,65,1,0.074,65,0,34,website,1
721,0.2743,7.54,8,0,0.0854,51,0,4,website,1
722,0.2105,13.21,21,0,0.7629,64,0,32,google_play,0
723,0.1068,33.57,20,1,0.0718,67,0,39,google_play,0
724,0.2675,36.1,26,0,0.3543,34,0,23,google_play,0
725,0.1974,42.01,26,0,0.2387,44,0,4,app_store,0
726,0.0121,35.03,38,1,0.1369,48,0,24,app_store,1
727,0.4346,21.0,85,0,0.2276,24,0,32,website,1
728,0.3667,6.8,1,0,0.1875,26,0,36,website,0
729,0.3707,11.01,68,0,0.0823,26,0,4,google_play,0
730,0.1599,53.16,79,0,0.2494,43,0,8,app_store,1
731,0.7929,13.61,80,2,0.4785,47,0,46,app_store,1
732,0.569,23.29,31,0,0.2411,44,0,29,app_store,0
733,0.4893,25.63,26,0,0.174,30,0,13,website,0
734,0.2596,9.3,22,0,0.1389,56,0,16,google_play,0
735,0.3615,30.96,77,0,0.1104,29,0,6,website,0
736,0.4748,71.48,68,0,0.2347,48,0,47,google_play,0
737,0.3256,24.21,69,0,0.2489,68,1,4,referral,0
738,0.0864,20.32,74,1,0.1988,66,0,42,google_play,0
739,0.1682,10.9,13,0,0.0984,47,0,39,google_play,0
740,0.4486,20.25,82,0,0.1712,64,0,41,google_play,0
741,0.2482,35.83,28,1,0.2339,58,0,22,website,0
742,0.1959,24.42,69,1,0.2565,57,0,27,google_play,1
743,0.2674,18.03,64,0,0.0212,47,0,25,website,0
744,0.0533,49.61,32,0,0.0694,47,0,5,app_store,0
745,0.3588,20.43,29,1,0.3584,51,0,12,app_store,1
746,0.2851,18.18,57,1,0.036,26,0,19,google_play,1
747,0.0683,27.08,22,0,0.1755,21,0,29,google_play,0
748,0.1676,61.25,54,0,0.0958,48,0,8,website,1
749,0.088,22.02,89,1,0.12,64,0,47,app_store,1
750,0.348,13.2,27,0,0.3855,34,1,47,app_store,0
751,0.2025,35.95,43,0,0.1343,69,1,1,google_play,0
752,0.1237,19.45,25,2,0.1301,43,0,31,referral,1
753,0.5814,36.18,31,3,0.1898,62,1,34,app_store,0
754,0.4222,5.85,4,0,0.1243,34,0,17,google_play,0
755,0.2537,25.17,32,1,0.2234,42,0,40,referral,1
756,0.2724,20.61,49,0,0.2688,30,0,37,app_store,1
757,0.2552,12.53,55,0,0.3677,38,1,12,google_play,0
758,0.2919,10.5,37,2,0.0902,60,0,27,app_store,1
759,0.1727,20.17,58,0,0.347,32,0,21,google_play,1
760,0.593,11.6,1,1,0.1227,54,0,20,website,0
761,0.3753,3.08,77,0,0.3419,41,0,34,website,1
762,0.2189,10.78,19,1,0.2914,18,0,20,website,0
763,0.2775,10.45,59,1,0.4691,35,0,9,app_store,1
764,0.2277,25.04,11,1,0.2604,50,0,45,google_play,0
765,0.1344,10.67,84,0,0.6315,53,0,20,google_play,1
766,0.4851,24.52,36,0,0.1854,46,0,47,website,0
767,0.0374,12.59,51,0,0.0498,69,0,10,website,1
768,0.1432,42.43,36,3,0.3117,54,0,16,google_play,1
769,0.4865,31.89,44,1,0.0794,27,0,7,website,0
770,0.4913,19.88,73,0,0.0832,57,0,3,google_play,0
771,0.2439,27.13,70,1,0.4114,43,0,43,google_play,1
772,0.136,36.68,12,2,0.1136,22,0,18,app_store,1
773,0.1283,25.61,19,1,0.4652,59,0,30,google_play,1
774,0.2581,27.08,30,1,0.1327,24,0,8,referral,1
775,0.0952,5.61,57,3,0.0435,44,0,28,website,1
776,0.3084,17.07,53,1,0.2925,44,0,41,google_play,0
777,0.3755,14.22,36,0,0.3043,47,0,22,app_store,1
778,0.2438,51.19,24,0,0.0301,29,1,10,website,0
779,0.3075,18.67,12,0,0.1029,64,0,28,google_play,0
780,0.3944,15.3,5,0,0.0443,51,0,21,app_store,0
781,0.272,36.84,28,0,0.1922,57,0,25,referral,1
782,0.2502,8.47,74,0,0.122,20,0,23,google_play,0
783,0.6432,23.1,56,4,0.1877,21,0,40,referral,0
784,0.3316,6.15,37,0,0.1269,45,0,20,google_play,0
785,0.4022,14.82,84,0,0.2931,20,1,21,referral,0
786,0.3203,17.74,88,0,0.2152,53,0,41,website,0
787,0.2893,68.03,49,0,0.2846,27,1,43,google_play,1
788,0.2826,22.1,46,0,0.3452,50,0,25,referral,1
789,0.3833,13.15,37,0,0.1993,41,0,22,google_play,0
790,0.0808,22.34,73,0,0.174,60,1,29,referral,1
791,0.488,67.25,80,0,0.209,32,0,16,google_play,0
792,0.2561,5.82,69,2,0.202,47,0,39,app_store,1
793,0.0602,42.13,17,0,0.2056,28,0,28,google_play,0
794,0.1211,31.99,58,0,0.1931,37,1,12,google_play,0
795,0.1275,22.61,7,1,0.1281,60,0,2,google_play,1
796,0.0708,19.74,17,0,0.3481,27,0,2,google_play,0
797,0.2702,67.09,29,0,0.1203,45,0,19,app_store,0
798,0.3288,40.56,4,0,0.1853,37,1,29,google_play,1
799,0.1896,11.87,7,0,0.4963,68,0,16,app_store,0
800,0.1886,24.92,22,0,0.1947,46,0,22,website,0
801,0.1034,58.65,37,0,0.358,59,0,8,google_play,1
802,0.3438,35.75,12,1,0.0479,54,0,7,referral,1
803,0.5101,29.48,21,1,0.3495,69,0,35,google_play,0
804,0.1827,9.85,36,1,0.3422,54,0,22,website,0
805,0.1835,123.88,16,1,0.5393,38,0,21,website,0
806,0.3966,40.65,86,0,0.0902,68,0,15,website,1
807,0.2771,85.49,17,0,0.0679,21,0,21,referral,0
808,0.1591,30.29,27,1,0.0476,25,0,7,website,1
809,0.2713,24.22,22,2,0.159,59,1,41,google_play,1
810,0.0832,15.63,33,1,0.0651,66,0,15,google_play,0
811,0.1852,48.55,48,1,0.1797,40,0,11,google_play,1
812,0.1894,69.99,30,1,0.286,38,0,43,website,0
813,0.3209,50.85,0,1,0.1176,29,1,13,app_store,1
814,0.4593,118.98,55,1,0.1294,44,0,17,website,0
815,0.3419,26.89,55,0,0.0257,43,0,24,app_store,0
816,0.2472,15.89,84,2,0.2393,39,0,28,website,1
817,0.2921,29.37,63,0,0.2817,65,0,34,google_play,0
818,0.1554,43.07,84,0,0.3577,58,1,11,referral,1
819,0.356,20.41,64,1,0.2544,35,0,37,website,0
820,0.5554,23.8,70,1,0.2964,46,1,14,app_store,1
821,0.2557,28.49,45,0,0.0603,49,0,1,app_store,0
822,0.3646,34.66,61,1,0.0457,62,1,23,referral,0
823,0.1489,26.96,41,0,0.1648,36,0,42,app_store,0
824,0.3577,28.44,29,1,0.1867,52,0,41,google_play,0
825,0.4217,38.29,54,0,0.1308,64,0,44,app_store,0
826,0.3477,42.02,42,0,0.1777,35,0,17,website,0
827,0.4754,17.35,26,0,0.4044,54,0,45,app_store,0
828,0.4171,6.78,86,0,0.1277,54,0,34,website,0
829,0.3524,11.86,10,0,0.3386,43,1,31,website,0
830,0.298,33.88,10,0,0.0559,40,0,28,website,0
831,0.2959,14.71,45,1,0.2495,50,0,7,google_play,0
832,0.1864,29.54,1,1,0.3512,42,0,14,app_store,1
833,0.0474,23.57,78,0,0.1208,18,0,31,app_store,1
834,0.409,25.71,28,0,0.0596,55,0,22,app_store,0
835,0.3924,34.6,43,0,0.1801,27,0,10,google_play,0
836,0.4201,56.43,51,0,0.2541,41,0,1,app_store,1
837,0.0057,24.25,25,1,0.1221,54,1,28,app_store,1
838,0.1278,11.83,10,1,0.3633,55,0,14,website,0
839,0.2528,30.5,19,0,0.333,19,0,39,referral,0
840,0.2417,40.41,8,0,0.2003,30,0,23,website,0
841,0.3875,5.07,5,1,0.2454,31,0,24,google_play,1
842,0.2121,14.8,63,0,0.1002,26,0,6,app_store,1
843,0.12,25.04,83,0,0.1819,28,1,7,website,0
844,0.5476,17.53,36,0,0.0531,60,0,25,app_store,0
845,0.4432,26.95,29,0,0.0103,55,0,36,app_store,0
846,0.1665,15.85,33,1,0.1776,48,0,38,google_play,0
847,0.4606,47.27,80,1,0.8816,21,0,30,google_play,1
848,0.4047,25.43,25,0,0.3985,37,0,30,app_store,1
849,0.0557,6.96,85,1,0.0911,50,0,44,app_store,0
850,0.1754,40.93,25,1,0.1847,44,0,4,website,1
851,0.2113,42.8,40,0,0.1498,46,0,41,referral,0
852,0.4086,23.9,25,1,0.1151,22,0,11,website,0
853,0.2681,6.77,37,0,0.2185,36,1,32,app_store,0
854,0.1855,46.13,61,0,0.19,22,0,2,google_play,0
855,0.1807,12.0,28,0,0.2641,31,0,35,website,1
856,0.3438,19.05,3,0,0.0896,42,0,17,referral,0
857,0.1904,16.41,57,0,0.1672,22,1,43,website,0
858,0.5451,8.96,63,0,0.2717,30,0,32,website,0
859,0.4814,24.64,19,0,0.2636,59,0,36,google_play,0
860,0.3454,28.27,61,2,0.0539,24,0,42,website,0
861,0.3962,26.56,30,1,0.4982,52,0,1,app_store,1
862,0.322,21.19,62,0,0.2085,47,1,10,google_play,0
863,0.4326,14.56,26,2,0.3682,42,0,37,app_store,0
864,0.2238,68.61,6,1,0.1449,63,0,3,google_play,1
865,0.6738,27.93,33,0,0.0521,23,0,39,website,0
866,0.5974,12.75,7,0,0.2165,23,0,17,app_store,0
867,0.0194,33.39,6,0,0.4346,38,0,6,app_store,1
868,0.1343,31.66,19,0,0.1456,46,1,36,google_play,0
869,0.3229,37.74,47,3,0.4022,20,0,26,app_store,1
870,0.4159,23.99,14,1,0.3204,47,0,16,website,0
871,0.1349,15.87,8,2,0.1302,45,0,22,website,0
872,0.4429,9.41,34,1,0.0155,41,0,21,app_store,0
873,0.1816,16.93,70,0,0.1197,19,0,30,website,0
874,0.3053,7.69,27,0,0.2594,65,0,26,google_play,0
875,0.297,30.28,37,1,0.0833,50,0,31,app_store,0
876,0.152,7.97,78,0,0.2108,30,0,39,google_play,0
877,0.33,19.13,66,1,0.2016,47,1,19,referral,1
878,0.1816,40.87,38,1,0.0544,20,0,22,app_store,1
879,0.1175,20.71,11,2,0.1409,58,0,44,google_play,1
880,0.0392,23.54,58,0,0.4554,60,0,6,website,1
881,0.4091,33.46,52,0,0.1549,56,0,20,website,0
882,0.3199,35.14,25,0,0.1845,46,0,45,website,1
883,0.3051,50.73,17,2,0.0392,64,0,37,website,0
884,0.1293,36.39,25,1,0.0932,40,0,30,referral,0
885,0.2107,31.52,52,2,0.2275,66,0,40,referral,1
886,0.3272,6.22,35,1,0.3369,37,0,6,google_play,1
887,0.1891,29.05,38,0,0.3983,67,0,14,google_play,0
888,0.5316,78.34,70,1,0.145,19,0,47,app_store,0
889,0.3942,38.6,58,0,0.17,57,0,38,google_play,0
890,0.2709,48.36,73,1,0.1011,69,1,41,app_store,0
