user_id,jtbd_segment,cohort,months_since_signup,logins_per_week,tx_per_month,balance_eur,offer_channel,converted,upgrade_reason
443,young_professionals,Growth,22,5.3,12,871.8,none,0,none
444,young_professionals,Growth,9,10.6,11,135.03,in_app,1,premium_features
445,young_professionals,Dormant,15,9.3,9,1176.65,email,0,none
446,young_professionals,Power,15,7.3,14,88.36,email,0,none
447,young_professionals,Power,2,8.0,17,669.94,none,0,none
448,young_professionals,Dormant,4,9.2,22,1123.65,email,0,none
449,young_professionals,Growth,18,9.9,25,2198.87,push,0,none
450,young_professionals,Casual,20,3.7,16,2020.44,in_app,0,none
451,young_professionals,Casual,20,11.6,11,1060.29,in_app,0,none
452,young_professionals,Power,11,9.1,13,1388.85,email,0,none
453,young_professionals,Casual,16,2.8,12,1516.02,in_app,0,none
454,young_professionals,Growth,12,16.1,12,787.84,email,0,none
455,young_professionals,Growth,8,7.4,15,1631.01,push,0,none
456,young_professionals,Power,16,13.6,22,1100.61,none,0,none
457,young_professionals,Power,23,6.3,11,1060.72,in_app,0,none
458,young_professionals,Growth,9,8.0,18,1111.76,in_app,1,premium_features
459,young_professionals,Power,7,10.6,17,1617.85,push,0,none
460,young_professionals,Power,1,14.0,7,1369.25,email,0,none
461,young_professionals,Growth,20,7.7,16,907.19,push,0,none
462,young_professionals,Power,21,3.3,22,1579.08,push,0,none
463,young_professionals,Growth,7,6.4,17,820.91,in_app,0,none
464,young_professionals,Growth,7,7.2,15,1438.22,in_app,0,none
465,young_professionals,Growth,13,11.1,14,1754.82,none,0,none
466,young_professionals,Casual,7,7.4,15,1527.65,email,0,none
467,young_professionals,Growth,7,8.7,16,88.55,in_app,1,premium_features
468,young_professionals,Dormant,14,7.8,18,1097.26,none,0,none
469,young_professionals,Casual,11,7.9,17,1380.67,none,0,none
470,young_professionals,Growth,7,9.6,10,1360.52,none,0,none
471,young_professionals,Growth,3,7.5,15,1019.82,email,0,none
472,young_professionals,Growth,9,8.2,13,1712.54,push,0,none
473,young_professionals,Power,21,16.7,22,2058.66,email,0,none
474,young_professionals,Power,21,7.9,15,1147.24,in_app,0,none
475,young_professionals,Power,11,8.7,15,713.47,in_app,1,cashback
476,young_professionals,Power,9,9.3,11,1206.2,in_app,0,none
477,young_professionals,Dormant,16,4.7,8,544.47,none,0,none
478,young_professionals,Growth,23,11.0,10,905.92,email,1,premium_features
479,young_professionals,Power,5,10.2,24,906.79,in_app,1,premium_features
480,young_professionals,Power,11,9.2,15,1042.74,email,0,none
481,young_professionals,Power,1,5.2,11,379.13,none,0,none
482,young_professionals,Growth,9,11.3,13,1061.36,in_app,0,none
483,young_professionals,Growth,4,5.3,13,2653.47,email,1,premium_features
484,young_professionals,Power,5,7.9,16,1437.1,none,1,cashback
485,young_professionals,Growth,16,12.2,9,339.47,in_app,0,none
486,young_professionals,Casual,7,10.3,23,1325.19,email,0,none
487,young_professionals,Growth,5,9.4,15,1318.64,email,0,none
488,young_professionals,Growth,9,13.7,14,1175.94,none,0,none
489,young_professionals,Power,16,9.1,17,702.67,none,0,none
490,young_professionals,Power,6,7.4,14,603.14,push,1,cashback
491,young_professionals,Power,4,9.8,11,1047.7,email,1,premium_features
492,young_professionals,Growth,19,7.7,16,826.8,email,0,none
493,young_professionals,Casual,3,10.0,22,785.8,in_app,0,none
494,young_professionals,Power,8,8.1,19,1351.92,email,0,none
495,young_professionals,Growth,9,7.9,12,697.19,email,0,none
496,young_professionals,Power,17,11.5,15,1780.53,push,0,none
497,young_professionals,Casual,8,4.1,20,621.16,none,0,none
498,young_professionals,Casual,7,9.7,15,765.26,none,0,none
499,young_professionals,Growth,2,8.4,15,1181.19,none,0,none
500,young_professionals,Casual,11,8.4,15,1236.61,email,0,none
501,young_professionals,Power,3,11.1,14,967.57,email,0,none
502,young_professionals,Growth,17,8.6,21,808.76,in_app,0,none
503,young_professionals,Power,13,8.7,17,1068.24,email,0,none
504,young_professionals,Growth,21,4.6,12,894.01,push,0,none
505,young_professionals,Growth,17,12.7,10,170.25,none,0,none
506,young_professionals,Power,22,9.2,8,1531.17,push,0,none
507,young_professionals,Casual,22,8.2,11,988.99,none,0,none
508,young_professionals,Growth,7,14.3,18,1535.11,email,1,cashback
509,young_professionals,Growth,2,12.5,16,812.64,in_app,0,none
510,young_professionals,Growth,11,11.7,10,613.65,push,0,none
511,young_professionals,Growth,10,5.2,18,1383.2,email,0,none
512,young_professionals,Growth,7,10.0,15,2396.66,in_app,0,none
513,young_professionals,Power,24,10.4,13,864.18,email,0,none
514,young_professionals,Power,5,10.6,21,517.44,push,0,none
515,young_professionals,Growth,12,11.2,15,557.46,in_app,1,premium_features
516,young_professionals,Casual,20,6.2,17,349.79,push,0,none
517,young_professionals,Casual,23,7.7,16,1545.77,in_app,0,none
518,young_professionals,Casual,4,10.0,14,1390.97,push,0,none
519,young_professionals,Casual,5,14.0,16,993.88,push,0,none
520,young_professionals,Casual,24,8.5,19,2027.9,none,0,none
521,young_professionals,Casual,19,14.8,16,484.51,in_app,0,none
522,young_professionals,Power,10,16.0,8,1937.59,in_app,1,premium_features
523,young_professionals,Growth,14,9.1,10,690.89,push,0,none
524,young_professionals,Casual,20,8.9,15,823.61,in_app,0,none
525,young_professionals,Power,12,2.4,24,157.55,push,0,none
526,young_professionals,Growth,22,10.1,9,797.31,in_app,0,none
527,young_professionals,Power,22,8.3,11,1436.76,push,1,status
528,young_professionals,Power,3,8.1,13,2045.07,none,0,none
529,young_professionals,Growth,13,15.1,16,1121.76,email,0,none
530,young_professionals,Growth,4,5.9,11,1470.65,push,0,none
531,young_professionals,Casual,13,7.4,15,843.16,email,0,none
532,young_professionals,Power,1,16.5,10,1226.07,in_app,1,cashback
533,young_professionals,Growth,16,5.6,12,1260.09,in_app,1,premium_features
534,young_professionals,Power,5,12.8,13,484.87,none,0,none
535,young_professionals,Power,9,9.5,13,1050.08,in_app,0,none
536,young_professionals,Growth,8,7.3,16,663.75,none,0,none
537,young_professionals,Growth,8,4.9,10,583.66,none,0,none
538,young_professionals,Growth,13,7.4,26,1403.4,in_app,0,none
539,young_professionals,Dormant,22,10.6,12,1641.69,email,0,none
540,young_professionals,Growth,6,15.4,14,916.54,in_app,0,none
541,young_professionals,Power,8,6.5,12,1029.99,none,0,none
542,young_professionals,Power,19,9.7,13,646.1,none,0,none
543,young_professionals,Power,17,5.3,14,920.65,email,1,status
544,young_professionals,Growth,11,7.1,15,181.43,in_app,0,none
545,young_professionals,Growth,21,8.4,12,1386.85,push,0,none
546,young_professionals,Casual,8,11.8,18,597.67,email,0,none
547,young_professionals,Growth,15,3.6,15,1517.3,none,0,none
548,young_professionals,Growth,16,12.1,15,1399.89,none,0,none
549,young_professionals,Casual,12,5.1,17,2040.22,in_app,0,none
550,young_professionals,Casual,7,4.2,12,1327.27,push,0,none
551,young_professionals,Power,16,12.6,13,1011.04,email,0,none
552,young_professionals,Power,14,6.3,8,792.99,push,0,none
553,young_professionals,Casual,18,10.4,18,1458.63,push,0,none
554,young_professionals,Power,24,15.1,18,1007.86,none,0,none
555,young_professionals,Power,22,10.2,17,1851.37,in_app,1,support
556,young_professionals,Casual,8,11.7,17,1563.32,in_app,1,cashback
557,young_professionals,Growth,16,12.4,23,1026.66,in_app,0,none
558,young_professionals,Casual,13,5.2,11,1244.96,email,0,none
559,young_professionals,Power,17,6.5,13,1374.08,in_app,1,premium_features
560,young_professionals,Growth,16,5.7,22,1363.4,email,0,none
561,young_professionals,Casual,11,0.0,9,793.48,push,0,none
562,young_professionals,Growth,4,14.8,16,1674.9,email,0,none
563,young_professionals,Power,17,6.4,17,0.0,in_app,1,status
564,young_professionals,Casual,4,10.6,18,1386.82,email,0,none
565,young_professionals,Casual,1,0.2,14,1289.24,email,0,none
566,young_professionals,Casual,12,10.8,14,924.96,in_app,1,premium_features
567,young_professionals,Power,2,10.3,12,984.2,email,1,premium_features
568,young_professionals,Growth,9,9.2,10,1130.6,in_app,0,none
569,young_professionals,Power,19,7.4,12,946.39,email,0,none
570,young_professionals,Growth,9,0.0,21,1554.53,in_app,1,cashback
571,young_professionals,Power,1,10.4,12,781.05,email,0,none
572,young_professionals,Casual,6,5.8,11,480.36,email,0,none
573,young_professionals,Growth,12,14.5,15,698.77,email,0,none
574,young_professionals,Power,10,8.1,16,1456.1,push,0,none
575,young_professionals,Power,1,9.3,8,226.34,in_app,0,none
576,young_professionals,Growth,11,18.1,21,1677.15,none,0,none
577,young_professionals,Casual,9,7.4,15,1365.28,none,0,none
578,young_professionals,Power,4,5.6,15,1260.54,email,1,premium_features
579,young_professionals,Growth,12,3.6,14,1864.3,email,0,none
580,young_professionals,Growth,20,8.6,23,1143.66,in_app,0,none
581,young_professionals,Growth,22,2.5,12,1545.21,email,0,none
582,young_professionals,Power,14,11.0,16,849.89,push,0,none
583,young_professionals,Casual,22,9.6,10,1169.49,email,0,none
584,young_professionals,Growth,2,7.8,13,1004.03,in_app,0,none
585,young_professionals,Power,9,7.6,10,1739.9,email,0,none
586,young_professionals,Power,18,8.6,15,1087.2,push,0,none
587,young_professionals,Power,15,2.7,14,1503.16,in_app,0,none
588,young_professionals,Growth,8,9.6,16,872.21,email,0,none
589,young_professionals,Power,23,13.3,13,1835.85,in_app,0,none
590,young_professionals,Growth,15,0.0,12,1057.79,push,0,none
591,young_professionals,Power,24,9.1,19,689.88,in_app,0,none
592,young_professionals,Casual,13,4.3,20,1547.56,in_app,1,premium_features
593,young_professionals,Growth,22,5.8,14,1445.22,in_app,0,none
594,young_professionals,Growth,23,7.3,11,837.22,in_app,0,none
595,young_professionals,Growth,16,8.9,16,0.0,push,0,none
596,young_professionals,Power,19,4.0,7,2081.83,email,0,none
597,young_professionals,Growth,12,8.1,17,410.6,in_app,0,none
598,young_professionals,Power,19,3.2,20,589.21,push,1,premium_features
599,young_professionals,Growth,14,4.9,13,757.47,push,1,premium_features
600,young_professionals,Casual,6,2.7,14,320.47,none,0,none
601,young_professionals,Casual,19,11.1,10,677.78,push,0,none
602,young_professionals,Casual,6,16.8,17,480.59,in_app,1,premium_features
603,young_professionals,Growth,14,5.0,17,823.01,in_app,0,none
604,young_professionals,Casual,15,9.8,17,1907.6,email,0,none
605,young_professionals,Casual,19,5.9,15,1953.1,email,0,none
606,young_professionals,Casual,5,9.3,16,2463.74,email,0,none
607,young_professionals,Growth,13,8.7,20,1414.15,push,0,none
608,young_professionals,Casual,1,2.8,20,1783.68,in_app,0,none
609,young_professionals,Growth,11,3.9,12,1393.75,none,0,none
610,young_professionals,Growth,6,5.7,10,968.5,email,0,none
611,young_professionals,Growth,13,5.6,10,1041.35,none,0,none
612,young_professionals,Growth,2,14.0,12,1706.52,email,0,none
613,young_professionals,Growth,15,13.0,15,0.0,push,0,none
614,young_professionals,Growth,24,11.3,14,954.32,none,0,none
615,young_professionals,Growth,1,3.9,16,1288.91,none,0,none
616,young_professionals,Growth,19,11.1,19,1451.7,in_app,0,none
617,young_professionals,Casual,9,3.4,16,1668.41,email,0,none
618,young_professionals,Growth,5,7.9,16,1340.79,email,0,none
619,young_professionals,Casual,13,10.1,11,353.08,none,0,none
620,young_professionals,Power,24,7.5,12,485.66,email,0,none
621,young_professionals,Casual,7,5.2,21,1127.54,in_app,0,none
622,young_professionals,Power,8,13.2,11,1168.37,email,0,none
623,young_professionals,Growth,2,3.1,23,705.42,push,0,none
624,young_professionals,Growth,8,13.9,10,570.42,push,0,none
625,young_professionals,Power,18,12.9,11,1189.29,email,0,none
626,young_professionals,Growth,5,9.1,17,614.17,in_app,0,none
627,young_professionals,Casual,8,12.2,17,913.1,none,0,none
628,young_professionals,Growth,14,13.5,18,1241.98,in_app,1,premium_features
629,young_professionals,Power,16,8.2,22,614.5,email,0,none
630,young_professionals,Dormant,1,10.1,14,1199.3,in_app,0,none
631,young_professionals,Power,12,5.6,9,2163.72,email,1,premium_features
632,young_professionals,Power,3,12.2,14,1059.02,push,1,premium_features
633,young_professionals,Growth,16,8.3,12,1302.74,email,0,none
634,young_professionals,Growth,14,7.2,15,1248.83,none,0,none
635,young_professionals,Casual,24,7.1,14,1476.81,email,0,none
636,young_professionals,Casual,15,0.0,6,190.92,none,0,none
637,young_professionals,Dormant,16,4.3,20,1227.98,email,0,none
638,young_professionals,Power,22,6.7,24,0.0,email,1,premium_features
639,young_professionals,Casual,15,6.5,16,1809.79,none,0,none
640,young_professionals,Casual,14,7.4,12,2036.11,push,0,none
641,young_professionals,Growth,4,8.8,11,1569.9,in_app,0,none
642,young_professionals,Growth,1,5.2,14,1396.56,email,0,none
643,young_professionals,Power,20,4.8,5,1351.41,push,0,none
644,young_professionals,Growth,16,3.1,18,599.68,in_app,0,none
645,young_professionals,Casual,8,7.0,19,771.6,in_app,0,none
646,young_professionals,Growth,17,11.2,8,2012.3,push,0,none
647,young_professionals,Casual,10,8.0,22,875.05,email,0,none
648,young_professionals,Growth,19,5.8,14,1693.34,email,1,support
649,young_professionals,Power,15,10.2,17,2055.8,in_app,0,none
650,young_professionals,Power,15,4.5,19,307.52,push,1,premium_features
651,young_professionals,Growth,7,5.5,15,748.13,email,0,none
652,young_professionals,Growth,23,11.1,17,1273.99,in_app,0,none
653,young_professionals,Casual,13,10.4,12,633.07,in_app,0,none
654,young_professionals,Growth,9,10.7,25,2656.48,email,0,none
655,young_professionals,Casual,1,11.2,16,2282.36,push,0,none
656,young_professionals,Casual,1,11.6,19,1495.16,in_app,1,status
657,young_professionals,Casual,1,2.0,12,284.05,email,0,none
658,young_professionals,Power,18,14.9,18,1515.93,email,1,cashback
659,young_professionals,Power,4,13.0,9,1735.42,in_app,0,none
660,young_professionals,Casual,2,9.7,15,1151.76,in_app,0,none
661,young_professionals,Power,22,8.9,11,1794.86,none,1,premium_features
662,young_professionals,Growth,17,2.0,20,1282.57,push,0,none
663,young_professionals,Growth,22,7.0,20,2269.14,email,1,premium_features
664,young_professionals,Power,6,9.3,9,1010.03,email,0,none
665,young_professionals,Growth,11,6.6,15,1887.59,none,0,none
666,young_professionals,Power,3,8.0,16,228.68,push,0,none
667,young_professionals,Casual,23,13.2,13,1012.74,email,0,none
668,young_professionals,Casual,8,9.9,16,1218.45,none,0,none
669,young_professionals,Growth,11,7.1,16,1775.11,in_app,1,premium_features
670,young_professionals,Power,15,8.4,20,824.02,push,1,support
671,young_professionals,Growth,16,10.1,22,636.87,in_app,1,status
672,young_professionals,Power,3,10.7,15,1636.67,in_app,0,none
673,young_professionals,Growth,6,8.9,17,1080.2,push,0,none
674,young_professionals,Dormant,21,6.4,12,1964.75,email,0,none
675,young_professionals,Growth,14,5.2,14,2086.09,email,1,status
676,young_professionals,Casual,1,10.7,16,563.28,email,0,none
677,young_professionals,Power,11,11.4,17,2050.17,email,0,none
678,young_professionals,Growth,18,6.5,14,1047.3,push,1,cashback
679,young_professionals,Casual,15,6.8,13,738.87,email,1,premium_features
680,young_professionals,Growth,19,9.3,18,464.8,email,0,none
681,young_professionals,Casual,2,3.5,8,958.02,none,0,none
682,young_professionals,Growth,10,5.4,12,716.36,push,1,cashback
683,young_professionals,Growth,13,8.2,10,1566.08,in_app,0,none
684,young_professionals,Growth,1,4.8,16,1538.85,email,0,none
685,young_professionals,Casual,14,4.7,18,2228.59,email,0,none
686,young_professionals,Growth,4,11.6,11,1298.49,email,1,cashback
687,young_professionals,Casual,4,10.5,10,405.6,in_app,0,none
688,young_professionals,Power,18,4.6,18,1718.75,none,0,none
689,young_professionals,Power,15,8.7,17,1432.5,none,0,none
690,young_professionals,Power,15,7.0,18,1669.88,none,0,none
691,young_professionals,Casual,19,12.4,21,1392.18,none,0,none
692,young_professionals,Casual,16,7.8,24,1579.7,none,0,none
693,young_professionals,Casual,1,9.4,21,1752.8,in_app,0,none
694,young_professionals,Dormant,16,11.8,18,1483.61,push,0,none
695,young_professionals,Growth,11,7.3,15,2350.9,push,0,none
696,young_professionals,Casual,6,12.4,20,1467.68,in_app,1,cashback
697,young_professionals,Growth,9,11.5,15,692.42,push,0,none
698,young_professionals,Casual,18,3.9,15,871.1,in_app,1,status
699,young_professionals,Growth,16,10.4,17,1371.72,push,0,none
700,young_professionals,Growth,13,8.3,18,866.86,in_app,0,none
701,young_professionals,Growth,19,7.2,18,1338.93,email,0,none
702,young_professionals,Growth,2,7.6,17,159.65,in_app,0,none
703,young_professionals,Power,12,15.5,15,2062.36,in_app,1,cashback
704,young_professionals,Growth,17,6.8,20,1886.76,in_app,0,none
705,young_professionals,Growth,15,12.6,14,721.83,in_app,1,status
706,young_professionals,Dormant,7,3.6,16,1678.36,in_app,0,none
707,young_professionals,Power,7,2.8,17,398.73,push,1,premium_features
708,young_professionals,Growth,16,7.8,10,1596.77,email,0,none
709,young_professionals,Power,1,11.1,13,1721.08,none,0,none
710,young_professionals,Power,18,8.5,16,691.3,in_app,0,none
711,young_professionals,Power,4,11.0,19,1137.01,push,0,none
712,young_professionals,Power,21,8.8,25,1390.45,in_app,1,cashback
713,young_professionals,Casual,22,3.5,12,1166.44,push,0,none
714,young_professionals,Growth,19,6.4,20,1874.96,in_app,0,none
715,young_professionals,Power,3,9.7,12,917.99,none,0,none
716,young_professionals,Growth,7,7.9,19,1110.04,in_app,0,none
717,young_professionals,Growth,19,11.1,14,952.13,email,0,none
718,young_professionals,Growth,16,10.2,17,1287.74,in_app,0,none
719,young_professionals,Growth,24,18.1,18,534.35,push,0,none
720,young_professionals,Power,17,8.4,11,343.98,in_app,0,none
721,young_professionals,Growth,4,14.2,13,2067.66,in_app,0,none
