user_id,segment,channel,cac_eur,monthly_arpu_eur,contribution_margin,monthly_churn_rate,months_retained,ltv_eur
405,young_professionals,paid_social,71.88,4.12,0.7,0.0368,10,28.87
406,young_professionals,paid_social,69.24,5.88,0.7,0.0368,5,20.58
407,young_professionals,referral,24.83,5.49,0.7,0.0298,60,230.38
408,young_professionals,in_app,37.35,3.72,0.7,0.035,2,5.21
409,young_professionals,referral,21.63,4.45,0.7,0.0298,60,187.01
410,young_professionals,paid_social,71.85,5.44,0.7,0.0368,20,76.1
411,young_professionals,in_app,34.87,5.89,0.7,0.035,17,70.15
412,young_professionals,in_app,38.47,4.31,0.7,0.035,57,171.89
413,young_professionals,partner,59.54,3.0,0.7,0.0315,23,48.37
414,young_professionals,paid_social,72.34,4.29,0.7,0.0368,21,63.07
415,young_professionals,assisted,125.39,4.89,0.7,0.0263,60,205.29
416,young_professionals,referral,27.33,3.4,0.7,0.0298,3,7.13
417,young_professionals,referral,24.77,4.71,0.7,0.0298,45,148.34
418,young_professionals,in_app,33.99,4.72,0.7,0.035,40,132.12
419,young_professionals,referral,25.33,2.91,0.7,0.0298,17,34.68
420,young_professionals,paid_social,69.68,2.65,0.7,0.0368,6,11.12
421,young_professionals,in_app,32.76,5.08,0.7,0.035,23,81.8
422,young_professionals,partner,55.08,3.63,0.7,0.0315,21,53.4
423,young_professionals,assisted,115.94,4.67,0.7,0.0263,37,120.86
424,young_professionals,partner,51.61,4.1,0.7,0.0315,40,114.93
425,young_professionals,in_app,36.18,3.87,0.7,0.035,60,162.64
426,young_professionals,in_app,32.45,2.95,0.7,0.035,17,35.08
427,young_professionals,referral,24.12,5.52,0.7,0.0298,57,220.36
428,young_professionals,in_app,37.72,6.31,0.7,0.035,17,75.09
429,young_professionals,partner,57.69,4.99,0.7,0.0315,8,27.94
430,young_professionals,in_app,40.04,5.86,0.7,0.035,60,246.14
431,young_professionals,paid_social,71.41,5.46,0.7,0.0368,13,49.66
432,young_professionals,in_app,34.75,4.65,0.7,0.035,11,35.84
433,young_professionals,in_app,35.95,4.75,0.7,0.035,11,36.57
434,young_professionals,in_app,36.86,4.52,0.7,0.035,1,3.17
435,young_professionals,partner,62.88,4.69,0.7,0.0315,17,55.79
436,young_professionals,referral,24.31,4.34,0.7,0.0298,4,12.15
437,young_professionals,referral,27.77,3.95,0.7,0.0298,60,165.92
438,young_professionals,in_app,36.73,5.0,0.7,0.035,47,164.5
439,young_professionals,in_app,35.95,4.58,0.7,0.035,17,54.54
440,young_professionals,in_app,35.57,4.0,0.7,0.035,60,168.16
441,young_professionals,paid_social,73.98,5.18,0.7,0.0368,12,43.5
442,young_professionals,referral,23.94,3.48,0.7,0.0298,42,102.32
443,young_professionals,in_app,32.29,3.29,0.7,0.035,30,69.17
444,young_professionals,referral,23.86,3.71,0.7,0.0298,14,36.39
445,young_professionals,referral,26.67,4.29,0.7,0.0298,7,21.01
446,young_professionals,in_app,36.51,5.45,0.7,0.035,18,68.7
447,young_professionals,paid_social,65.44,4.58,0.7,0.0368,60,192.48
448,young_professionals,in_app,33.06,5.95,0.7,0.035,13,54.16
449,young_professionals,partner,50.04,4.54,0.7,0.0315,1,3.18
450,young_professionals,in_app,32.33,4.7,0.7,0.035,1,3.29
451,young_professionals,partner,53.37,2.84,0.7,0.0315,60,119.11
452,young_professionals,paid_social,73.64,4.4,0.7,0.0368,13,40.08
453,young_professionals,in_app,34.49,4.43,0.7,0.035,16,49.57
454,young_professionals,referral,22.47,3.61,0.7,0.0298,1,2.53
455,young_professionals,partner,59.04,5.11,0.7,0.0315,60,214.49
456,young_professionals,referral,22.75,4.12,0.7,0.0298,26,74.97
457,young_professionals,paid_social,76.55,3.74,0.7,0.0368,54,141.28
458,young_professionals,referral,28.68,6.37,0.7,0.0298,15,66.94
459,young_professionals,in_app,32.36,4.17,0.7,0.035,4,11.69
460,young_professionals,in_app,31.86,4.97,0.7,0.035,23,80.06
461,young_professionals,in_app,37.54,5.03,0.7,0.035,60,211.05
462,young_professionals,referral,24.05,3.94,0.7,0.0298,41,112.96
463,young_professionals,paid_social,70.57,3.41,0.7,0.0368,3,7.17
464,young_professionals,referral,23.56,4.16,0.7,0.0298,4,11.64
465,young_professionals,in_app,35.2,6.07,0.7,0.035,60,254.75
466,young_professionals,in_app,33.82,5.83,0.7,0.035,9,36.74
467,young_professionals,in_app,33.49,5.12,0.7,0.035,9,32.28
468,young_professionals,paid_social,72.64,5.19,0.7,0.0368,8,29.08
469,young_professionals,referral,22.08,5.14,0.7,0.0298,35,125.86
470,young_professionals,in_app,33.35,5.02,0.7,0.035,60,210.75
471,young_professionals,referral,23.52,6.93,0.7,0.0298,49,237.77
472,young_professionals,referral,24.11,5.8,0.7,0.0298,10,40.58
473,young_professionals,referral,21.88,5.91,0.7,0.0298,1,4.13
474,young_professionals,referral,28.08,5.11,0.7,0.0298,60,214.7
475,young_professionals,referral,28.55,3.82,0.7,0.0298,54,144.32
476,young_professionals,referral,25.78,3.54,0.7,0.0298,21,52.08
477,young_professionals,referral,24.55,3.54,0.7,0.0298,28,69.3
478,young_professionals,in_app,35.2,4.22,0.7,0.035,29,85.75
479,young_professionals,in_app,33.45,4.68,0.7,0.035,40,131.16
480,young_professionals,referral,24.12,4.37,0.7,0.0298,3,9.17
481,young_professionals,referral,23.54,4.86,0.7,0.0298,60,204.31
482,young_professionals,referral,28.26,4.19,0.7,0.0298,54,158.2
483,young_professionals,in_app,33.65,4.52,0.7,0.035,32,101.28
484,young_professionals,referral,24.66,4.48,0.7,0.0298,19,59.61
485,young_professionals,partner,43.74,3.45,0.7,0.0315,60,144.73
486,young_professionals,referral,26.66,3.23,0.7,0.0298,34,76.9
487,young_professionals,referral,26.35,5.98,0.7,0.0298,23,96.34
488,young_professionals,referral,27.29,3.99,0.7,0.0298,57,159.22
489,young_professionals,in_app,33.98,4.57,0.7,0.035,60,192.05
490,young_professionals,in_app,38.74,6.72,0.7,0.035,1,4.7
491,young_professionals,in_app,33.64,6.41,0.7,0.035,19,85.24
492,young_professionals,in_app,36.87,3.34,0.7,0.035,16,37.38
493,young_professionals,in_app,36.56,4.28,0.7,0.035,19,56.91
494,young_professionals,referral,24.3,2.41,0.7,0.0298,6,10.12
495,young_professionals,in_app,38.84,5.1,0.7,0.035,27,96.37
496,young_professionals,in_app,35.16,4.38,0.7,0.035,60,184.05
497,young_professionals,referral,25.29,4.73,0.7,0.0298,60,198.48
498,young_professionals,in_app,36.88,4.09,0.7,0.035,42,120.36
499,young_professionals,referral,24.07,3.87,0.7,0.0298,27,73.06
500,young_professionals,in_app,35.22,5.89,0.7,0.035,1,4.12
501,young_professionals,in_app,38.78,4.0,0.7,0.035,25,70.07
502,young_professionals,paid_social,73.39,5.23,0.7,0.0368,12,43.92
503,young_professionals,paid_social,68.85,2.95,0.7,0.0368,32,66.02
504,young_professionals,in_app,29.76,3.68,0.7,0.035,60,154.7
505,young_professionals,in_app,34.81,2.99,0.7,0.035,31,64.78
506,young_professionals,in_app,33.79,3.61,0.7,0.035,5,12.63
507,young_professionals,referral,26.39,5.73,0.7,0.0298,47,188.41
508,young_professionals,in_app,34.75,4.73,0.7,0.035,8,26.48
509,young_professionals,referral,23.51,3.11,0.7,0.0298,19,41.36
510,young_professionals,referral,25.03,4.93,0.7,0.0298,10,34.51
511,young_professionals,partner,51.64,5.14,0.7,0.0315,32,115.22
512,young_professionals,in_app,39.33,4.52,0.7,0.035,8,25.31
513,young_professionals,partner,67.34,2.83,0.7,0.0315,60,119.01
514,young_professionals,referral,23.83,4.19,0.7,0.0298,60,176.1
515,young_professionals,referral,26.62,1.39,0.7,0.0298,37,35.87
516,young_professionals,referral,26.85,3.47,0.7,0.0298,21,51.07
517,young_professionals,referral,24.54,2.53,0.7,0.0298,25,44.29
518,young_professionals,in_app,31.46,3.65,0.7,0.035,21,53.71
519,young_professionals,assisted,125.27,4.74,0.7,0.0263,2,6.64
520,young_professionals,in_app,30.95,4.73,0.7,0.035,8,26.46
521,young_professionals,paid_social,69.07,5.05,0.7,0.0368,8,28.3
522,young_professionals,referral,27.7,5.68,0.7,0.0298,9,35.78
523,young_professionals,referral,23.04,6.13,0.7,0.0298,6,25.73
524,young_professionals,in_app,35.31,2.04,0.7,0.035,4,5.71
525,young_professionals,referral,23.28,3.66,0.7,0.0298,7,17.94
526,young_professionals,referral,22.77,4.02,0.7,0.0298,2,5.63
527,young_professionals,paid_social,71.18,4.38,0.7,0.0368,60,183.83
528,young_professionals,paid_social,70.04,5.9,0.7,0.0368,1,4.13
529,young_professionals,in_app,37.14,1.87,0.7,0.035,60,78.59
530,young_professionals,referral,25.68,2.76,0.7,0.0298,1,1.93
531,young_professionals,in_app,33.2,6.15,0.7,0.035,60,258.44
532,young_professionals,in_app,34.57,4.44,0.7,0.035,1,3.11
533,young_professionals,referral,25.24,5.68,0.7,0.0298,34,135.19
534,young_professionals,in_app,37.35,5.0,0.7,0.035,3,10.5
535,young_professionals,assisted,121.86,4.67,0.7,0.0263,60,196.04
536,young_professionals,referral,23.74,4.92,0.7,0.0298,15,51.7
537,young_professionals,in_app,32.14,5.88,0.7,0.035,11,45.26
538,young_professionals,referral,23.85,4.7,0.7,0.0298,9,29.63
539,young_professionals,referral,25.24,5.58,0.7,0.0298,19,74.23
540,young_professionals,in_app,35.95,1.11,0.7,0.035,7,5.42
541,young_professionals,paid_social,68.82,5.02,0.7,0.0368,14,49.23
542,young_professionals,in_app,34.43,4.31,0.7,0.035,60,181.17
543,young_professionals,in_app,34.24,3.08,0.7,0.035,44,94.89
544,young_professionals,paid_social,59.97,4.75,0.7,0.0368,15,49.85
545,young_professionals,referral,23.89,5.55,0.7,0.0298,60,233.23
546,young_professionals,referral,23.55,4.44,0.7,0.0298,24,74.57
547,young_professionals,referral,23.5,2.43,0.7,0.0298,14,23.84
548,young_professionals,partner,49.66,3.63,0.7,0.0315,7,17.79
549,young_professionals,in_app,37.69,4.84,0.7,0.035,26,88.06
550,young_professionals,referral,24.66,4.35,0.7,0.0298,17,51.77
551,young_professionals,referral,19.72,4.99,0.7,0.0298,14,48.89
552,young_professionals,referral,25.95,4.92,0.7,0.0298,25,86.18
553,young_professionals,referral,24.08,3.91,0.7,0.0298,9,24.63
554,young_professionals,paid_social,79.62,4.97,0.7,0.0368,29,100.96
555,young_professionals,partner,48.41,4.14,0.7,0.0315,57,165.32
556,young_professionals,referral,25.91,6.25,0.7,0.0298,1,4.37
557,young_professionals,referral,22.4,8.01,0.7,0.0298,17,95.27
558,young_professionals,referral,24.21,4.28,0.7,0.0298,46,137.8
559,young_professionals,in_app,31.1,4.05,0.7,0.035,50,141.65
560,young_professionals,referral,24.55,6.29,0.7,0.0298,60,264.25
561,young_professionals,partner,56.21,5.35,0.7,0.0315,39,146.12
562,young_professionals,referral,26.34,5.27,0.7,0.0298,34,125.44
563,young_professionals,in_app,34.38,5.35,0.7,0.035,60,224.58
564,young_professionals,in_app,36.1,6.22,0.7,0.035,12,52.26
565,young_professionals,in_app,32.74,4.97,0.7,0.035,60,208.56
566,young_professionals,in_app,30.92,4.1,0.7,0.035,41,117.73
567,young_professionals,in_app,38.54,3.77,0.7,0.035,60,158.22
568,young_professionals,partner,57.82,5.12,0.7,0.0315,19,68.15
569,young_professionals,referral,24.97,3.87,0.7,0.0298,60,162.63
570,young_professionals,in_app,34.94,4.28,0.7,0.035,26,77.95
571,young_professionals,referral,27.17,6.01,0.7,0.0298,18,75.76
572,young_professionals,in_app,30.0,5.56,0.7,0.035,1,3.89
573,young_professionals,referral,26.43,5.76,0.7,0.0298,42,169.23
574,young_professionals,in_app,40.53,3.41,0.7,0.035,5,11.92
575,young_professionals,paid_social,70.66,3.42,0.7,0.0368,37,88.67
576,young_professionals,in_app,31.36,4.03,0.7,0.035,57,160.69
577,young_professionals,paid_social,67.79,4.48,0.7,0.0368,20,62.78
578,young_professionals,in_app,30.85,5.54,0.7,0.035,15,58.18
579,young_professionals,paid_social,66.96,5.46,0.7,0.0368,11,42.03
580,young_professionals,referral,22.67,5.34,0.7,0.0298,34,127.09
581,young_professionals,referral,24.84,6.58,0.7,0.0298,46,211.84
582,young_professionals,in_app,33.53,4.04,0.7,0.035,11,31.14
583,young_professionals,referral,27.65,2.76,0.7,0.0298,11,21.27
584,young_professionals,referral,27.75,5.44,0.7,0.0298,36,136.99
585,young_professionals,paid_social,69.07,5.34,0.7,0.0368,2,7.48
586,young_professionals,in_app,35.01,4.87,0.7,0.035,29,98.87
587,young_professionals,referral,24.62,4.85,0.7,0.0298,29,98.4
588,young_professionals,referral,21.31,4.16,0.7,0.0298,59,171.77
589,young_professionals,referral,26.92,4.07,0.7,0.0298,42,119.68
590,young_professionals,assisted,126.36,4.45,0.7,0.0263,60,186.94
591,young_professionals,paid_social,68.02,4.04,0.7,0.0368,5,14.13
592,young_professionals,referral,23.35,5.47,0.7,0.0298,60,229.61
593,young_professionals,referral,20.6,5.01,0.7,0.0298,29,101.76
594,young_professionals,in_app,29.73,6.05,0.7,0.035,34,143.9
595,young_professionals,assisted,119.81,1.12,0.7,0.0263,12,9.43
596,young_professionals,referral,23.9,4.43,0.7,0.0298,5,15.49
597,young_professionals,in_app,35.09,3.25,0.7,0.035,7,15.94
598,young_professionals,in_app,37.52,4.76,0.7,0.035,24,79.96
599,young_professionals,paid_social,66.96,3.8,0.7,0.0368,32,85.14
600,young_professionals,in_app,33.06,5.71,0.7,0.035,6,23.98
601,young_professionals,referral,25.42,5.54,0.7,0.0298,10,38.79
602,young_professionals,in_app,33.3,5.89,0.7,0.035,5,20.61
603,young_professionals,paid_social,88.05,4.53,0.7,0.0368,60,190.26
604,young_professionals,in_app,33.25,3.06,0.7,0.035,1,2.14
605,young_professionals,paid_social,68.39,4.05,0.7,0.0368,60,169.96
606,young_professionals,in_app,29.78,5.1,0.7,0.035,31,110.64
607,young_professionals,paid_social,71.37,3.66,0.7,0.0368,3,7.69
608,young_professionals,referral,23.43,5.07,0.7,0.0298,31,109.94
609,young_professionals,in_app,31.81,4.78,0.7,0.035,1,3.34
610,young_professionals,referral,26.9,5.33,0.7,0.0298,7,26.14
611,young_professionals,in_app,33.62,3.82,0.7,0.035,7,18.7
612,young_professionals,in_app,34.37,5.24,0.7,0.035,60,219.88
613,young_professionals,paid_social,70.51,1.78,0.7,0.0368,6,7.46
614,young_professionals,paid_social,63.49,4.04,0.7,0.0368,55,155.49
615,young_professionals,referral,23.87,3.87,0.7,0.0298,9,24.36
616,young_professionals,in_app,33.04,5.66,0.7,0.035,55,217.92
617,young_professionals,in_app,38.66,3.69,0.7,0.035,14,36.13
618,young_professionals,referral,22.21,5.76,0.7,0.0298,25,100.82
619,young_professionals,referral,26.1,3.03,0.7,0.0298,14,29.69
620,young_professionals,partner,62.12,2.18,0.7,0.0315,60,91.37
621,young_professionals,in_app,36.82,4.26,0.7,0.035,6,17.87
622,young_professionals,referral,24.74,3.28,0.7,0.0298,32,73.48
623,young_professionals,paid_social,78.44,3.43,0.7,0.0368,37,88.8
624,young_professionals,referral,24.13,3.4,0.7,0.0298,21,49.99
625,young_professionals,paid_social,66.65,4.47,0.7,0.0368,19,59.47
626,young_professionals,referral,25.88,5.14,0.7,0.0298,18,64.75
627,young_professionals,in_app,37.39,1.72,0.7,0.035,6,7.24
628,young_professionals,partner,49.85,5.2,0.7,0.0315,33,120.12
629,young_professionals,in_app,38.65,3.73,0.7,0.035,14,36.51
630,young_professionals,in_app,34.96,4.71,0.7,0.035,45,148.35
631,young_professionals,paid_social,72.94,4.85,0.7,0.0368,8,27.16
632,young_professionals,in_app,29.58,4.75,0.7,0.035,17,56.55
633,young_professionals,partner,52.46,4.65,0.7,0.0315,2,6.51
634,young_professionals,referral,24.92,5.04,0.7,0.0298,5,17.64
635,young_professionals,partner,56.08,5.12,0.7,0.0315,28,100.42
636,young_professionals,referral,23.92,4.43,0.7,0.0298,13,40.34
637,young_professionals,in_app,34.74,4.23,0.7,0.035,28,82.87
638,young_professionals,in_app,31.98,3.25,0.7,0.035,2,4.55
639,young_professionals,in_app,35.75,4.43,0.7,0.035,9,27.89
640,young_professionals,paid_social,68.68,4.29,0.7,0.0368,14,42.01
641,young_professionals,in_app,34.38,3.24,0.7,0.035,60,136.27
642,young_professionals,in_app,34.01,5.17,0.7,0.035,55,199.1
643,young_professionals,partner,54.29,3.99,0.7,0.0315,60,167.48
644,young_professionals,referral,22.61,4.04,0.7,0.0298,60,169.77
645,young_professionals,in_app,36.74,3.85,0.7,0.035,41,110.52
646,young_professionals,paid_social,65.13,3.49,0.7,0.0368,5,12.21
647,young_professionals,assisted,118.6,5.13,0.7,0.0263,24,86.23
648,young_professionals,in_app,37.41,2.95,0.7,0.035,30,61.97
649,young_professionals,in_app,35.32,3.08,0.7,0.035,31,66.88
650,young_professionals,assisted,111.04,4.92,0.7,0.0263,37,127.54
651,young_professionals,referral,23.74,3.4,0.7,0.0298,9,21.44
652,young_professionals,paid_social,64.2,1.41,0.7,0.0368,26,25.59
653,young_professionals,in_app,35.05,5.03,0.7,0.035,4,14.07
654,young_professionals,referral,28.17,5.62,0.7,0.0298,28,110.16
655,young_professionals,paid_social,73.77,3.31,0.7,0.0368,41,94.86
656,young_professionals,referral,24.14,4.29,0.7,0.0298,60,180.0
657,young_professionals,paid_social,71.58,6.83,0.7,0.0368,7,33.46
658,young_professionals,referral,22.63,5.12,0.7,0.0298,37,132.65
659,young_professionals,in_app,35.77,3.02,0.7,0.035,19,40.22
660,young_professionals,referral,20.23,4.25,0.7,0.0298,1,2.97
661,young_professionals,referral,26.84,4.29,0.7,0.0298,22,66.0
662,young_professionals,paid_social,72.21,5.62,0.7,0.0368,9,35.4
663,young_professionals,referral,26.26,2.82,0.7,0.0298,3,5.91
664,young_professionals,partner,47.55,5.9,0.7,0.0315,13,53.7
665,young_professionals,referral,25.35,4.06,0.7,0.0298,34,96.7
666,young_professionals,in_app,37.88,4.52,0.7,0.035,35,110.62
667,young_professionals,in_app,32.13,3.26,0.7,0.035,25,57.07
668,young_professionals,paid_social,69.73,4.09,0.7,0.0368,29,83.12
669,young_professionals,referral,26.75,4.31,0.7,0.0298,11,33.22
670,young_professionals,referral,24.61,4.43,0.7,0.0298,16,49.65
671,young_professionals,referral,24.99,4.47,0.7,0.0298,34,106.45
672,young_professionals,in_app,36.45,5.3,0.7,0.035,17,63.08
673,young_professionals,paid_social,66.75,3.59,0.7,0.0368,4,10.04
674,young_professionals,in_app,39.26,5.46,0.7,0.035,1,3.82
675,young_professionals,in_app,33.27,3.2,0.7,0.035,60,134.47
676,young_professionals,referral,26.24,2.94,0.7,0.0298,15,30.89
677,young_professionals,paid_social,67.83,4.5,0.7,0.0368,15,47.2
678,young_professionals,referral,23.53,3.83,0.7,0.0298,53,142.02
679,young_professionals,referral,24.57,3.01,0.7,0.0298,1,2.11
680,young_professionals,referral,26.69,6.79,0.7,0.0298,4,19.02
681,young_professionals,partner,51.73,5.72,0.7,0.0315,27,108.06
682,young_professionals,referral,22.18,5.33,0.7,0.0298,12,44.81
683,young_professionals,assisted,125.72,3.23,0.7,0.0263,60,135.68
684,young_professionals,referral,21.62,4.21,0.7,0.0298,14,41.21
685,young_professionals,in_app,33.12,3.26,0.7,0.035,36,82.27
686,young_professionals,referral,27.23,4.63,0.7,0.0298,10,32.43
687,young_professionals,referral,24.3,3.57,0.7,0.0298,18,44.94
688,young_professionals,paid_social,65.63,2.7,0.7,0.0368,31,58.65
689,young_professionals,in_app,33.49,2.3,0.7,0.035,8,12.89
690,young_professionals,in_app,32.96,2.66,0.7,0.035,25,46.51
691,young_professionals,referral,23.92,5.73,0.7,0.0298,11,44.09
692,young_professionals,paid_social,74.3,4.89,0.7,0.0368,24,82.12
693,young_professionals,referral,26.49,4.4,0.7,0.0298,16,49.27
694,young_professionals,referral,22.11,4.73,0.7,0.0298,56,185.25
695,young_professionals,paid_social,77.16,5.17,0.7,0.0368,1,3.62
696,young_professionals,in_app,34.94,2.89,0.7,0.035,34,68.87
697,young_professionals,in_app,30.33,4.86,0.7,0.035,15,51.0
698,young_professionals,in_app,36.89,4.34,0.7,0.035,30,91.2
699,young_professionals,in_app,30.68,4.28,0.7,0.035,28,83.83
700,young_professionals,referral,27.85,6.81,0.7,0.0298,32,152.51
701,young_professionals,referral,26.25,3.45,0.7,0.0298,19,45.87
702,young_professionals,referral,25.15,3.58,0.7,0.0298,15,37.56
703,young_professionals,referral,26.32,5.02,0.7,0.0298,14,49.18
704,young_professionals,paid_social,79.69,6.28,0.7,0.0368,7,30.75
705,young_professionals,referral,25.98,3.81,0.7,0.0298,21,56.04
706,young_professionals,in_app,35.02,3.3,0.7,0.035,9,20.78
707,young_professionals,in_app,35.41,3.54,0.7,0.035,4,9.91
708,young_professionals,in_app,34.75,4.42,0.7,0.035,32,98.97
709,young_professionals,referral,23.71,4.09,0.7,0.0298,13,37.19
710,young_professionals,referral,23.83,7.49,0.7,0.0298,16,83.88
711,young_professionals,paid_social,62.61,3.93,0.7,0.0368,60,165.1
712,young_professionals,in_app,35.93,4.98,0.7,0.035,45,156.84
713,young_professionals,in_app,33.74,5.89,0.7,0.035,26,107.21
714,young_professionals,paid_social,70.55,4.72,0.7,0.0368,60,198.17
715,young_professionals,in_app,30.28,3.61,0.7,0.035,6,15.15
